area_type,area,sex,sex,agegroup,agegroup,agegroup,ethnicity,ethnicity,ethnicity,ethnicity,religion,religion,religion,religion,religion,religion,nationality,nationality,marital,marital,marital,marital
,,male,female,child,working,elderly,bumi,chinese,indian,other,muslim,christian,buddhist,hindu,other,atheist,local,foreign,never_married,married,widowed,divorced
district,Beluru,53.78288900505315,46.21711099494685,22.868095487018643,70.92176337341,6.210141139571354,97.11988953000936,2.4066676530058686,0.0937022241949006,0.3797405927898604,38.23662658999826,55.253528489283845,0.8712319219376198,0.0104547830632514,1.9794389266422725,3.648719289074752,70.66387872451647,29.33612127548353,29.83093474919659,63.69055935913558,4.051977085370965,2.426528806296865
district,Bentong,56.64688910007792,43.353110899922086,25.202270567385,67.9106841668165,6.887045265798508,61.59638971178604,29.07241802560056,8.475686849949703,0.8555054126636951,59.1178006661016,1.6729595287630887,27.148348872849937,8.420448805212374,0.5830529370970642,3.0573891899759413,92.77219839210952,7.227801607890479,44.2000298346472,49.37289866547328,4.437330028572412,1.9897414713071016
district,Bera,53.43652241254573,46.56347758745427,25.846520680273493,65.56752295260708,8.585956367119435,67.48765250384326,27.8099412335503,4.184520110337007,0.5178861522694317,62.23137043113199,1.1555274768945454,25.758888085024,4.048422103793676,0.8386235568643834,5.967168346291409,93.46016283358978,6.539837166410223,35.24500505379173,56.555390941943706,5.935782230037523,2.263821774227047
district,Besut,50.86788438586477,49.13211561413523,30.10092885683151,63.92377147008458,5.975299673083908,98.75877956587074,0.8605795009962863,0.0642124704589536,0.3164284626740191,98.73449743137355,0.1530797571480463,1.00150485184993,0.0901613823880442,0.0103782886202065,0.0103782886202065,97.98466607856363,2.015333921436356,37.0501759827639,54.90662233820265,6.696631717758936,1.3465699612745052
district,Betong,51.99019364790789,48.00980635209211,20.52722915461532,68.91166019337246,10.56111065201223,96.21759928801868,3.6655912782289466,0.0222494159528312,0.0945600177995327,42.94686389554583,54.13877640966312,2.4984161088615267,0.019282152990111,0.1515026306365865,0.2451588023028399,99.04415613034736,0.9558438696526456,39.7871824200201,52.4557207722436,6.093376312779453,1.6637204949568472
district,Bintulu,54.13499322682848,45.86500677317152,24.12032735129809,72.68788553899891,3.191787109702988,78.99409739301525,20.49065420560748,0.176463354648303,0.338785046728972,32.6091824054275,58.64726890050714,6.572775209072692,0.1942388858412727,0.4047109926894529,1.5718236064619413,91.0403815366703,8.959618463329713,37.20011353111649,58.95252606734188,2.275103821218368,1.5722565803232649
district,Bukit Mabong,61.08321024126047,38.91678975873954,22.107336287543085,68.45888724766125,9.433776464795669,98.03112099079073,1.778342330898698,0.0423414840690166,0.1481951942415581,6.499261447562777,90.97981290004924,0.9847365829640572,0.0590841949778434,0.1181683899556868,1.3589364844903988,93.02806499261447,6.971935007385524,30.78381795195955,61.49178255372946,5.486725663716814,2.237673830594185
district,Cameron Highlands,56.981335247666905,43.018664752333095,26.04861039893344,68.84165726592144,5.109732335145114,51.3917296576256,34.60204535349044,13.087298058396325,0.918926930487624,39.86514203671418,4.358527330530202,30.11998769356989,12.485898882165932,4.361091170136397,8.809352886883397,86.49112911496258,13.508870885037432,34.189056126037414,61.89689126459418,3.2423688282458856,0.6716837811225207
district,Dalat,51.69527592566322,48.30472407433678,22.56111978058353,67.46110559417411,9.97777462524235,93.74727193365344,6.165429943256219,0.0218245307725883,0.0654735923177651,58.462193218896296,31.89577717879605,2.458977632761148,0.0094576062798505,0.1087624722182815,7.064831891048376,86.66950394855061,13.330496051449378,35.5581338544211,56.17366878358574,6.460674157303371,1.8075232046897896
district,Daro,54.05349899881912,45.94650100118088,25.73805000770139,67.21260974482723,7.049340247471377,98.19465339659762,1.440805462330749,0.0231454692743895,0.3413956717972456,89.82389485033629,9.277609488114186,0.6366483544693742,0.0154027827694203,0.2156389587718848,0.0308055655388406,88.73029727370745,11.26970272629255,40.81858407079646,52.30918141592921,4.756637168141593,2.1155973451327434
district,Dungun,51.39442231075697,48.60557768924303,28.91544931385569,66.55346866502245,4.531082021121862,97.56570721458128,2.1507108882558423,0.0844300648371337,0.1991518323257582,97.5425282995004,0.2883703282109656,1.939543413647,0.122683867703788,0.0531208499335989,0.053753241004237,98.1205337380636,1.879466261936381,39.10962140189165,55.08348413667687,4.68901824794744,1.1178762134840476
district,Gombak,52.184634974533104,47.815365025466896,36.88486842105263,60.78448641765705,2.3306451612903225,64.57512308237095,22.90257359240601,10.909267445712391,1.6130358795106403,66.53777589134125,4.130730050933786,18.2937181663837,9.549766553480476,0.8765916808149405,0.6114176570458404,92.89367572156198,7.106324278438031,31.38822638910436,64.62904652879473,1.7165516218506165,2.266175460250297
district,Gua Musang,53.73162161631628,46.268378383683725,36.08248434524861,59.7540388277094,4.163476827041988,93.7277180064955,5.033482497064331,0.8822876003681488,0.3565118960720217,86.30430088530319,1.4378815538935674,4.5678503425397015,0.7508391731935693,2.3771666372219933,4.561961407847988,92.77722160061244,7.222778399387551,36.759452936444085,57.863234111021725,4.119066773934031,1.2582461786001609
district,Hilir Perak,53.46191505998211,46.538084940017896,20.43336456300763,69.13827231806367,10.428363118928704,57.40908142688269,28.981912863423187,13.109890364601442,0.4991153450926763,53.79651871314957,1.7547320000845317,25.25658816982368,11.949224776167766,0.8565853521087075,6.3863509886657415,91.17350784381406,8.826492156185942,37.11260772786941,53.92766775107965,6.862241500675379,2.0974830203755497
district,Hulu Perak,51.9657957844251,48.03420421557491,28.164836551811185,64.19916698220372,7.635996465985107,88.88444232932422,7.516007614432811,1.8884658648438173,1.711084191399152,80.49981067777358,1.576633430098027,8.330177962892844,1.4451596617442888,0.9560772434683832,7.192141024022887,97.24430981530566,2.7556901846943496,34.91998730676821,57.40665185789625,6.506792390105323,1.166568445230216
district,Hulu Terengganu,53.02013422818792,46.97986577181208,25.86110673859848,66.31845566033687,7.820437601064667,99.37257516973813,0.2242967992240543,0.0181862269641125,0.3849418040737148,98.41874043015984,0.0958772770853307,1.037477998311415,0.1130493267125541,0.0057240165424078,0.3291309511884489,94.4233768835592,5.576623116440806,37.29540821279488,54.3811280458208,6.768274924764587,1.5551888166197456
district,Jasin,53.80914457966131,46.19085542033869,19.72659720805333,72.3635454168504,7.909857375096258,81.61945479845134,9.333025717190214,8.66900743325571,0.3785120511027318,77.72102911074985,1.080711084199372,8.620020139926417,8.254737160796909,0.4264925594160737,3.897009944911377,91.28849457340873,8.711505426591284,40.7703851925963,52.239050559762646,5.773576443394111,1.216987804246951
district,Jelebu,54.35042233947844,45.64957766052157,30.25644366273641,60.8516274726945,8.891928864569083,71.17332159162012,24.052745011703088,4.273365623044658,0.500567773632129,66.97066423468613,1.4461598592925542,21.34931491976636,3.776084077041669,0.3018261568193168,6.155950752393981,93.6985646971967,6.3014353028032914,30.26599113362888,60.69031032298924,7.127929069031032,1.9157694743508549
district,Jeli,50.0823331381733,49.917666861826696,26.90646955503513,68.16086065573771,4.932669789227166,99.25646369627668,0.2666216038603804,0.3285829625039899,0.148331737358944,98.4832406323185,0.4445989461358313,0.2104069086651054,0.272614168618267,0.0146370023419203,0.5745023419203747,97.44401346604216,2.5559865339578454,46.880692167577415,46.38990082979154,5.380995749848209,1.3484112527828374
district,Jempol,51.757482370144416,48.24251762985558,26.97819951414712,64.53431237666962,8.487488109183248,69.62616438918297,17.303951741967253,12.680044318601505,0.3898395502482663,67.98323886194075,1.561333029347715,15.297290073035166,12.509532307643928,0.8396292423682576,1.8089764856641952,95.79084741232242,4.209152587677576,30.488410774847168,62.1281835266671,6.182360184045104,1.2010455144406282
district,Jerantut,53.26958731745932,46.730412682540674,27.90346436681041,65.44174322438181,6.654792408807783,84.29367621889674,12.176899109141177,2.91723351033484,0.6121911616272435,81.68031164718872,0.674957815136554,11.49615649021936,3.161260754536175,0.2083203133137512,2.7789929796054413,94.93989958960898,5.060100410391017,36.636413881374175,56.451988247956486,5.791663030514589,1.1199348401547546
district,Johor Bahru,53.02242706980109,46.97757293019891,26.31389482530004,70.15599076900241,3.530114405697552,52.06593355385911,38.17715486488546,9.130283377507755,0.6266282037476787,51.61218122348703,4.438838212683447,33.08292294664944,9.12060664180679,0.8820757004916459,0.8633752748816467,92.80220618271134,7.19779381728866,34.022520900137884,61.60499096403225,2.504605249587868,1.8678828862420047
district,Julau,49.65107937129068,50.34892062870932,22.807017543859647,66.49709776299485,10.695884693145503,97.1853980278195,2.6905243910402925,0.0130607980147587,0.1110167831254489,2.23700515228592,92.3759212156786,1.258723015717733,0.0,1.278288658449097,2.850061957868649,99.86956238179091,0.1304376182090915,25.346400811084823,63.991213247718825,7.730652247380871,2.9317336938154783
district,Kabong,50.34231688763312,49.65768311236688,21.61486633340578,67.99065420560748,10.39447946098674,95.51741103154212,4.37325753020281,0.0,0.1093314382550702,50.77157139752227,42.18648119973919,3.1351880026081287,0.0054336013910019,0.3912193001521408,3.5101064985872634,99.39687024559878,0.6031297544012171,34.7913489532788,56.47442118397338,7.126022459448218,1.608207403299598
district,Kalabakan,54.99118165784832,45.00881834215168,32.1278140885984,66.60441954559602,1.2677663658055816,98.4216524216524,0.4159544159544159,0.0284900284900284,1.1339031339031338,92.04896773524224,7.457205104263928,0.0622471210706504,0.136943666355431,0.0020749040356883,0.2925614690320572,36.41456582633053,63.58543417366946,30.538518352011817,65.35756719437398,2.9510934138274303,1.1528210397867764
district,Kampar,51.177936231414336,48.822063768585664,19.387837783089577,69.54482842442167,11.06733379248876,39.882435828680194,49.29282732368003,10.453536914939484,0.3711999327002955,35.50925738362435,4.972045537414415,45.77745816959041,8.69829437264514,1.2650407162824615,3.77790382044322,96.31831625005064,3.6816837499493578,42.59127625201939,49.587075928917606,6.717932148626818,1.1037156704361877
district,Kanowit,49.99595141700405,50.00404858299595,23.481781376518217,65.0,11.51821862348178,91.02050922296044,8.83505962943094,0.016506416869558,0.1279247307390748,7.145748987854252,84.83805668016194,5.9311740890688265,0.0647773279352226,0.1295546558704453,1.890688259109312,98.10931174089067,1.890688259109312,28.05820105820106,60.84126984126984,8.46031746031746,2.6402116402116405
district,Kapit,50.33028032195392,49.66971967804607,26.205939494865387,66.25589786289203,7.538162642242575,92.89341525685268,6.9634991442920064,0.0673343994613248,0.0757511993939904,6.525117957257841,89.56147654732167,3.513738551207328,0.0277546489036913,0.3219539272828199,0.0499583680266444,98.92589508742714,1.074104912572856,30.68301489393712,60.91845945539342,5.600270798856627,2.798254851812848
district,Kecil Lojing,51.927608634178526,48.072391365821474,38.18456027900839,59.43067207088322,2.3847676501083983,94.02405898331394,0.0970120294916569,5.723709740007761,0.1552192471866511,57.74342539353378,3.317937600150815,0.3110566500141389,0.1413893863700631,2.545008954661137,35.94118201527005,97.1627863135074,2.8372136864926003,35.37404580152671,58.473282442748086,4.366412213740458,1.786259541984733
district,Kemaman,52.42042471078291,47.5795752892171,32.37422419311445,64.55919325361116,3.0665825532743924,95.7201377316538,3.765049392261479,0.3596966830106948,0.1551161930740379,95.41891252516444,0.2926960506906885,3.7252646324832313,0.4346374001540017,0.0306148008646361,0.0978745906430035,96.59016058854635,3.409839411453646,32.96900579163858,62.2270982652598,3.679960380239645,1.1239355628619774
district,Keningau,51.64881035202449,48.35118964797551,31.680216263491623,65.22159719599541,3.0981865405129634,93.49249597326548,5.454531769806265,0.1106411163462841,0.9423311405819572,42.87238201249611,52.728140094217736,3.905861774235226,0.2988199593180809,0.0337911705659027,0.1610049891669482,88.03063732797976,11.969362672020248,34.18684785246299,61.32492113564669,3.155544770686727,1.3326862412035914
district,Kerian,51.50524189670097,48.49475810329903,22.85154371453304,68.14886505722805,8.999591228238915,77.44550845295652,15.756037159408386,6.3753398916080215,0.4231144960270793,76.82745022602674,0.658843897278061,14.590146196018082,5.853852072713283,0.6907040492449745,1.3790035587188614,96.61020005770897,3.3897999422910456,37.02047353981319,54.55857398861348,7.049970661465024,1.3709818101083149
district,Kinabatangan,55.620772541785456,44.379227458214544,32.253759293420536,66.82178992677063,0.9244507798088212,91.80971981851349,0.7390429861078629,0.2128256700500491,7.238411525328593,91.7491195706859,8.053133210352732,0.0761641232042037,0.0887416848342557,0.0083850410867013,0.0244563698362122,29.877298898764604,70.12270110123539,35.73147733311106,61.005240838951,2.0671619242110086,1.1961199037269346
district,Kinta,51.85116009032738,48.14883990967262,23.23691136147044,67.40180497250685,9.361283666022704,48.03657020701963,38.38094283757894,13.15721037650994,0.4252765788914894,46.112648196884,3.99801072722097,33.54456229810513,10.32137781893342,1.359748955575533,4.66365200328095,94.31920852146852,5.680791478531494,33.83981724509666,58.06659665392724,5.900403527033527,2.193182573942578
district,Klang,54.24834380527154,45.75165619472846,28.67976439516521,67.78524476051066,3.534990844324124,54.70023094874714,25.38922131511584,19.133215436420457,0.7773322997165629,55.72601662898483,3.7974474306253225,21.36229477786696,16.93680655168044,1.6573885477830774,0.5200460630593732,90.97784822332136,9.022151776678648,33.51802595611335,62.27835240142085,2.1932797329897435,2.010341909476048
district,Kluang,55.384510844385694,44.61548915561431,23.20006671567386,69.46553332386135,7.334399960464785,59.11559722878396,31.836568602770527,8.566768167569599,0.4810660008759194,59.90665983036922,2.0978373002390645,28.329451881320228,8.74593065276345,0.3934989282250542,0.5266214070829808,89.56610102482688,10.433898975173122,33.61253932620433,59.58794988775436,5.352789243729935,1.446721542311375
district,Kota Belud,50.3016513898343,49.6983486101657,29.8742109042082,63.98925804015181,6.136531055639996,97.80847145488028,1.7485703208296983,0.0756033730735679,0.3673548512164389,65.04107494195426,34.221347780274705,0.423337653739638,0.1277472655557938,0.0158518504704269,0.1706405080051845,96.20208311964416,3.797916880355828,38.14905923808257,56.23562263147397,4.200518582541054,1.4147995479024
district,Kota Bharu,49.98713466497048,50.01286533502952,26.57078543320192,66.94976401556796,6.479450551230125,96.35815040833305,3.09973169571613,0.2552655404375508,0.2868523555132766,95.65043715148886,0.5246897474975574,2.8235361857790364,0.2139424244768846,0.0611778169235835,0.7262166738340677,97.9800524329878,2.0199475670122014,42.84487678983548,50.12879370672755,5.474352929498473,1.5519765739385067
district,Kota Kinabalu,51.30460152551552,48.695398474484485,27.48885438460816,69.25408805785528,3.2570575575365543,79.83924562408319,18.68201711458945,0.488643036836725,0.9900942244906344,60.91630846826972,29.64224123288191,8.365955865161535,0.2961506411601431,0.1854438562730181,0.5938999362536744,82.69017487275714,17.30982512724286,36.61138727599315,59.41907904813624,2.374089700210257,1.595443975660359
district,Kota Marudu,51.39368312046945,48.60631687953055,32.875963640547695,62.32165458520308,4.802381774249223,97.28623476318276,2.163515600401817,0.0659699836574358,0.4842796527579951,39.3553676216776,58.3347716028075,0.9636405476930158,0.1366356000460246,0.1308825221493499,1.07870210562651,95.92825911862846,4.071740881371533,31.389019843140613,61.5673081044015,4.836497664252346,2.2071743882055457
district,Kota Setar,49.76005945713285,50.239940542867146,27.283445305586675,64.91895490187167,7.797599792541658,74.55828725380796,23.08480386320404,2.0229765388992416,0.3339323440887606,73.42554892247314,0.6261178288522153,21.715220651729307,1.747889993610497,0.4285511868702396,2.0566714164646,96.55127242007106,3.4487275799289403,30.60539134117932,61.65363204550268,6.073956978186549,1.6670196351314557
district,Kota Tinggi,53.25161209090664,46.74838790909337,23.63275804696424,68.2604707215512,8.106771231484561,88.0143833153542,8.932038834951456,2.6565983459187343,0.3969795037756202,87.32316464462052,1.0459479634143052,8.235828439352105,2.824419242564596,0.2450737919435925,0.3255659181048825,93.7913140452015,6.2086859547985,34.04101199029469,58.359049256790186,6.372052484040423,1.2278862688747023
district,Kuala Kangsar,50.74236055890038,49.25763944109963,25.02385550380552,66.02237873452232,8.953765761672157,66.48906337633203,19.829056833052903,13.424822396709663,0.2570573939054028,64.26445529932977,0.8394865386799955,19.216176303532887,12.19584232647961,0.5055094854027036,2.9785300465750315,97.22140179484266,2.7785982051573326,36.54300824389485,54.78301446570229,7.251516565562296,1.4224607248405663
district,Kuala Krai,50.34235812850572,49.65764187149428,28.918072128524763,64.59188435056711,6.49004352090813,95.43923756851514,3.494148437114217,0.8355142955903412,0.2310996987803071,94.8517717866428,0.2618873027512451,3.392154808727037,0.8780367023150838,0.0695191749121487,0.5466302246516899,96.42690487300848,3.5730951269915336,35.67542633871034,55.92125791965703,6.74951498460161,1.6538007570310276
district,Kuala Langat,52.48350132867565,47.51649867132435,26.853234194939645,69.60991904348364,3.5368467615767165,70.50357485530347,18.261509520910927,10.87553863560549,0.359376988180108,68.57527589941746,1.729067259935794,15.493301328025137,10.402700935764956,2.470328412191941,1.3293261646647083,94.57861303826,5.421386961739996,32.013822554363095,63.8440935738233,2.67086213032159,1.4712217414920117
district,Kuala Muda,51.38169193957987,48.61830806042013,29.87849184563217,65.73312244029182,4.388385714076009,71.80000156910741,16.284196734687473,11.489985171934944,0.4258165242701689,69.065146866697,1.0991148363988668,14.954200490289624,10.597558827415115,0.7093786239596025,3.5746003552397867,93.55210428196057,6.447895718039429,31.41863496446454,62.9378549756529,4.3871614899814535,1.256348569901096
district,Kuala Nerus,49.77273039370511,50.22726960629489,26.099614122299887,68.90732069046017,4.993065187239944,98.2767882682071,1.2334568185465022,0.3558048515037987,0.1339500617426065,98.11592809766414,0.2382554482910149,1.161752791090482,0.3508603287513218,0.0446299831092679,0.0885733510937779,98.41735213743289,1.5826478625671163,43.86121575740663,50.49439560950654,4.589553974233756,1.0548346588530766
district,Kuala Penyu,50.033741037536906,49.96625896246309,28.80641079713201,65.60944749051033,5.584141712357655,98.0121040773954,1.175067367584044,0.0662631974201528,0.7465653576003888,64.34415858287642,33.47532686630114,2.075073808519612,0.0253057781526781,0.0379586672290172,0.0421762969211303,95.47448334036272,4.525516659637284,33.55105465004794,60.54050814956855,4.392377756471716,1.516059443911793
district,Kuala Pilah,51.1652045328518,48.83479546714821,22.954316019962747,68.56435995506959,8.481324024967654,81.01664745619283,13.421555610674217,5.252483987218955,0.3093129459140051,79.37467119762267,0.732251780864768,12.842132203438029,5.132871706644297,0.7521576545193442,1.1659154569108927,97.45204817221423,2.547951827785756,38.03863573343192,54.877530270819854,5.416397079212497,1.6674369165357243
district,Kuala Selangor,51.14212792542712,48.85787207457288,29.16144559495369,66.82699646091207,4.011557944134237,81.86750577195203,8.082967155730989,9.736352126312656,0.3131749460043196,81.48173127779887,1.0507221940215326,7.432439627845558,9.173940669693408,0.3180564479200315,0.5431097827205895,95.32464121031838,4.675358789681624,33.40758148564422,61.59548380504752,3.4898334525390826,1.5071012567691835
district,Kuala Terengganu,50.4175715137457,49.5824284862543,25.97255647768963,66.53335132147566,7.494092200834708,96.43239749617078,3.188221024020116,0.2381648029606806,0.1412166768484333,96.03840178256688,0.3590375183326733,3.0411565795257225,0.3542503514215709,0.0443900931756759,0.1627636749774785,98.3083892924132,1.6916107075867892,39.21661105281154,52.49554892643643,6.9660775135300845,1.3217625072219406
district,Kuantan,52.04082377457511,47.9591762254249,28.116799935768068,68.20446192980472,3.678738134427223,82.65710994496352,14.1511884415868,2.684816407044067,0.5068852064056136,82.05611535471722,1.5366395749013713,12.864269890915194,2.484060626188382,0.2872189396621254,0.7716956136157105,96.9471582842774,3.052841715722592,34.36891822537945,60.94732135144336,3.3415143523529327,1.3422460708242503
district,Kubang Pasu,49.342401339171175,50.65759866082882,24.577408215882468,67.97092854529167,7.45166323882587,89.96257245089801,6.469247896866309,2.127392287499025,1.4407873647366642,89.17222902182462,0.7928196198671765,7.002468886561602,1.8876257050206304,0.0841187925588516,1.0607379741671188,97.09243393520327,2.907566064796706,35.59146210831351,57.740142298194776,5.48614791344842,1.1822476800432984
district,Kuching,50.50286849254356,49.49713150745644,21.90116627407852,70.04440213064568,8.05443159527581,62.82767160413065,36.49962952332,0.4275501144806317,0.245148758068715,40.64198422534287,32.7021281834522,24.590572959841104,0.2698598993770569,0.3982239147741729,1.397230817212597,98.36229183936442,1.6377081606355826,39.50681580972663,54.050161829357,4.161808271746809,2.281214089169557
district,Kudat,50.82860780002314,49.17139219997686,32.745052655942594,62.53327161208193,4.721675731975465,93.6381151672132,5.998239189516798,0.0497620353948426,0.3138836078751611,57.96435597731744,37.08135632449948,4.171970836708714,0.1076264321259113,0.1851637541951163,0.4895266751533387,90.69899317208656,9.301006827913437,37.36211869591819,56.99851411589896,4.076566733677126,1.562800454505725
district,Kulai,53.94100705014007,46.05899294985994,20.86635083172229,74.76699332619113,4.366655842086574,55.02392852967952,33.744009011721616,10.706732932103904,0.5253295264949576,55.12827127409354,2.956324336792141,27.86337963623341,11.509361238493826,1.141133303186372,1.4015302112007089,85.6757421160132,14.324257883986805,46.17104591983493,49.76355484645447,2.775593797581471,1.2898054361291262
district,Kulim,51.24119408111958,48.75880591888042,30.9077018291437,65.54416803129413,3.5481301395621543,69.56286830763818,14.878686217598352,15.099827861334136,0.4586176134293289,68.31112914163204,1.1282236547931737,13.704808127948262,13.77025102236015,0.7648823360448209,2.320705717221549,94.26974909608852,5.730250903911472,32.19317054153672,63.02895520272186,3.661043379642756,1.1168308760986674
district,Kunak,53.996777611658665,46.00322238834134,36.42750351995122,61.44891353257951,2.123582947469264,92.01823068832536,1.79385298585953,0.2308051887343695,5.957111137080752,95.98362678356293,3.411086757725749,0.508034197959154,0.0479003672361488,0.0435457883964989,0.0058061051195331,49.682841507845495,50.317158492154505,40.865671641791046,54.23880597014925,3.4695752009184844,1.4259471871412168
district,Lahad Datu,53.1622864823818,46.8377135176182,32.03571646780542,65.92621040595623,2.038073126238337,89.65094707730643,6.919448798954004,0.2697133781942895,3.15989074554528,88.3231938831621,8.020930618230063,3.2604805837530217,0.0881564821199451,0.0702633347589662,0.2369750979758922,63.75241121071144,36.24758878928855,37.19035373149995,58.2830376823764,3.1456649522409994,1.3809436338826493
district,Langkawi,51.726189211583,48.273810788417,26.78408294206378,69.03800803076334,4.177909027172874,91.86024551463645,5.122479586735544,1.9341220907626508,1.0831528078653558,90.81348658352633,0.9985340670080094,4.804648494763007,1.677324778516646,0.0594871359068601,1.6465189402791645,95.62025961885742,4.379740381142578,31.5775424859863,61.69736334786607,4.604502179909244,2.120591986238396
district,Larut Dan Matang,51.84246839575049,48.15753160424951,24.642412012582348,65.64336162383523,9.714226363582409,65.89826781165064,23.83636743764664,9.920785485856763,0.344579264845946,64.45152531307497,1.6599649830850498,21.64260490236809,8.700813104635289,1.0519912160959108,2.4931004807406967,95.8090984628168,4.190901537183216,32.77348515656771,57.62860919072794,7.409516063440423,2.1883895892639287
