State,Location,hour,index,date
PERLIS,Kangar,12:00AM,24,2023-10-05
KEDAH,Langkawi,12:00AM,20,2023-10-05
KEDAH,Alor Setar,12:00AM,54,2023-10-05
KEDAH,Sungai Petani,12:00AM,51,2023-10-05
KEDAH,Kulim Hi-Tech,12:00AM,50,2023-10-05
PULAU PINANG,Seberang Jaya,12:00AM,57,2023-10-05
PULAU PINANG,Seberang Perai,12:00AM,61,2023-10-05
PULAU PINANG,Minden,12:00AM,44,2023-10-05
PULAU PINANG,Balik Pulau,12:00AM,36,2023-10-05
PERAK,Taiping,12:00AM,44,2023-10-05
PERAK,Tasek Ipoh,12:00AM,61,2023-10-05
PERAK,Pegoh Ipoh,12:00AM,54,2023-10-05
PERAK,Seri Manjung,12:00AM,57,2023-10-05
PERAK,Tanjung Malim,12:00AM,50,2023-10-05
W.P. KUALA LUMPUR,Batu Muda,12:00AM,67,2023-10-05
W.P. KUALA LUMPUR,Cheras,12:00AM,89,2023-10-05
W.P. PUTRAJAYA,Putrajaya,12:00AM,72,2023-10-05
SELANGOR,Kuala Selangor,12:00AM,69,2023-10-05
SELANGOR,Petaling Jaya,12:00AM,73,2023-10-05
SELANGOR,Shah Alam,12:00AM,73,2023-10-05
SELANGOR,Klang,12:00AM,81,2023-10-05
SELANGOR,Banting,12:00AM,87,2023-10-05
NEGERI SEMBILAN,Nilai,12:00AM,83,2023-10-05
NEGERI SEMBILAN,Seremban,12:00AM,80,2023-10-05
NEGERI SEMBILAN,Port Dickson,12:00AM,90,2023-10-05
MELAKA,Alor Gajah,12:00AM,91,2023-10-05
MELAKA,Bukit Rambai,12:00AM,100,2023-10-05
MELAKA,Bandaraya Melaka,12:00AM,93,2023-10-05
JOHOR,Segamat,12:00AM,86,2023-10-05
JOHOR,Batu Pahat,12:00AM,97,2023-10-05
JOHOR,Kluang,12:00AM,78,2023-10-05
JOHOR,Larkin,12:00AM,115,2023-10-05
JOHOR,Pasir Gudang,12:00AM,89,2023-10-05
JOHOR,Pengerang,12:00AM,65,2023-10-05
JOHOR,Kota Tinggi,12:00AM,66,2023-10-05
JOHOR,Tangkak,12:00AM,96,2023-10-05
PAHANG,Rompin,12:00AM,65,2023-10-05
PAHANG,Temerloh,12:00AM,58,2023-10-05
PAHANG,Jerantut,12:00AM,60,2023-10-05
PAHANG,Indera Mahkota Kuantan,12:00AM,67,2023-10-05
PAHANG,Balok Baru Kuantan,12:00AM,60,2023-10-05
TERENGGANU,Kemaman,12:00AM,61,2023-10-05
TERENGGANU,Paka,12:00AM,63,2023-10-05
TERENGGANU,Kuala Terengganu,12:00AM,58,2023-10-05
TERENGGANU,Besut,12:00AM,52,2023-10-05
KELANTAN,Tanah Merah,12:00AM,41,2023-10-05
KELANTAN,Kota Bharu,12:00AM,39,2023-10-05
SABAH,Tawau,12:00AM,67,2023-10-05
SABAH,Sandakan,12:00AM,62,2023-10-05
SABAH,Kota Kinabalu,12:00AM,61,2023-10-05
SABAH,Kimanis,12:00AM,54,2023-10-05
SABAH,Keningau,12:00AM,61,2023-10-05
W.P. LABUAN,Labuan,12:00AM,74,2023-10-05
SARAWAK,Limbang,12:00AM,63,2023-10-05
SARAWAK,ILP Miri,12:00AM,70,2023-10-05
SARAWAK,Miri,12:00AM,74,2023-10-05
SARAWAK,Samalaju,12:00AM,72,2023-10-05
SARAWAK,Bintulu,12:00AM,77,2023-10-05
SARAWAK,Mukah,12:00AM,76,2023-10-05
SARAWAK,Kapit,12:00AM,85,2023-10-05
SARAWAK,Sibu,12:00AM,76,2023-10-05
SARAWAK,Sarikei,12:00AM,78,2023-10-05
SARAWAK,Sri Aman,12:00AM,98,2023-10-05
SARAWAK,Samarahan,12:00AM,94,2023-10-05
SARAWAK,Kuching,12:00AM,89,2023-10-05
