State,Location,hour,index,date
PERLIS,Kangar,12:00AM,20,2023-10-18
KEDAH,Langkawi,12:00AM,18,2023-10-18
KEDAH,Alor Setar,12:00AM,33,2023-10-18
KEDAH,Sungai Petani,12:00AM,62,2023-10-18
KEDAH,Kulim Hi-Tech,12:00AM,63,2023-10-18
PULAU PINANG,Seberang Jaya,12:00AM,68,2023-10-18
PULAU PINANG,Seberang Perai,12:00AM,71,2023-10-18
PULAU PINANG,Minden,12:00AM,63,2023-10-18
PULAU PINANG,Balik Pulau,12:00AM,60,2023-10-18
PERAK,Taiping,12:00AM,55,2023-10-18
PERAK,Tasek Ipoh,12:00AM,69,2023-10-18
PERAK,Pegoh Ipoh,12:00AM,64,2023-10-18
PERAK,Seri Manjung,12:00AM,85,2023-10-18
PERAK,Tanjung Malim,12:00AM,60,2023-10-18
W.P. KUALA LUMPUR,Batu Muda,12:00AM,85,2023-10-18
W.P. KUALA LUMPUR,Cheras,12:00AM,86,2023-10-18
W.P. PUTRAJAYA,Putrajaya,12:00AM,78,2023-10-18
SELANGOR,Kuala Selangor,12:00AM,58,2023-10-18
SELANGOR,Petaling Jaya,12:00AM,88,2023-10-18
SELANGOR,Shah Alam,12:00AM,86,2023-10-18
SELANGOR,Klang,12:00AM,99,2023-10-18
SELANGOR,Banting,12:00AM,93,2023-10-18
NEGERI SEMBILAN,Nilai,12:00AM,52,2023-10-18
NEGERI SEMBILAN,Seremban,12:00AM,91,2023-10-18
NEGERI SEMBILAN,Port Dickson,12:00AM,74,2023-10-18
MELAKA,Alor Gajah,12:00AM,91,2023-10-18
MELAKA,Bukit Rambai,12:00AM,86,2023-10-18
MELAKA,Bandaraya Melaka,12:00AM,74,2023-10-18
JOHOR,Segamat,12:00AM,93,2023-10-18
JOHOR,Batu Pahat,12:00AM,87,2023-10-18
JOHOR,Kluang,12:00AM,76,2023-10-18
JOHOR,Larkin,12:00AM,78,2023-10-18
JOHOR,Pasir Gudang,12:00AM,67,2023-10-18
JOHOR,Pengerang,12:00AM,58,2023-10-18
JOHOR,Kota Tinggi,12:00AM,70,2023-10-18
JOHOR,Tangkak,12:00AM,99,2023-10-18
PAHANG,Rompin,12:00AM,69,2023-10-18
PAHANG,Temerloh,12:00AM,66,2023-10-18
PAHANG,Jerantut,12:00AM,65,2023-10-18
PAHANG,Indera Mahkota Kuantan,12:00AM,77,2023-10-18
PAHANG,Balok Baru Kuantan,12:00AM,63,2023-10-18
TERENGGANU,Kemaman,12:00AM,71,2023-10-18
TERENGGANU,Paka,12:00AM,67,2023-10-18
TERENGGANU,Kuala Terengganu,12:00AM,65,2023-10-18
TERENGGANU,Besut,12:00AM,57,2023-10-18
KELANTAN,Tanah Merah,12:00AM,53,2023-10-18
KELANTAN,Kota Bharu,12:00AM,60,2023-10-18
SABAH,Tawau,12:00AM,56,2023-10-18
SABAH,Sandakan,12:00AM,43,2023-10-18
SABAH,Kota Kinabalu,12:00AM,52,2023-10-18
SABAH,Kimanis,12:00AM,25,2023-10-18
SABAH,Keningau,12:00AM,44,2023-10-18
W.P. LABUAN,Labuan,12:00AM,59,2023-10-18
SARAWAK,Limbang,12:00AM,58,2023-10-18
SARAWAK,ILP Miri,12:00AM,48,2023-10-18
SARAWAK,Miri,12:00AM,50,2023-10-18
SARAWAK,Samalaju,12:00AM,55,2023-10-18
SARAWAK,Bintulu,12:00AM,53,2023-10-18
SARAWAK,Mukah,12:00AM,48,2023-10-18
SARAWAK,Kapit,12:00AM,39,2023-10-18
SARAWAK,Sibu,12:00AM,47,2023-10-18
SARAWAK,Sarikei,12:00AM,35,2023-10-18
SARAWAK,Sri Aman,12:00AM,38,2023-10-18
SARAWAK,Samarahan,12:00AM,52,2023-10-18
SARAWAK,Kuching,12:00AM,56,2023-10-18
