State,Location,hour,index,date
PERLIS,Kangar,12:00AM,28,2023-10-04
KEDAH,Langkawi,12:00AM,35,2023-10-04
KEDAH,Alor Setar,12:00AM,54,2023-10-04
KEDAH,Sungai Petani,12:00AM,53,2023-10-04
KEDAH,Kulim Hi-Tech,12:00AM,56,2023-10-04
PULAU PINANG,Seberang Jaya,12:00AM,54,2023-10-04
PULAU PINANG,Seberang Perai,12:00AM,61,2023-10-04
PULAU PINANG,Minden,12:00AM,54,2023-10-04
PULAU PINANG,Balik Pulau,12:00AM,44,2023-10-04
PERAK,Taiping,12:00AM,54,2023-10-04
PERAK,Tasek Ipoh,12:00AM,65,2023-10-04
PERAK,Pegoh Ipoh,12:00AM,58,2023-10-04
PERAK,Seri Manjung,12:00AM,54,2023-10-04
PERAK,Tanjung Malim,12:00AM,66,2023-10-04
W.P. KUALA LUMPUR,Batu Muda,12:00AM,82,2023-10-04
W.P. KUALA LUMPUR,Cheras,12:00AM,143,2023-10-04
W.P. PUTRAJAYA,Putrajaya,12:00AM,81,2023-10-04
SELANGOR,Kuala Selangor,12:00AM,71,2023-10-04
SELANGOR,Petaling Jaya,12:00AM,84,2023-10-04
SELANGOR,Shah Alam,12:00AM,87,2023-10-04
SELANGOR,Klang,12:00AM,81,2023-10-04
SELANGOR,Banting,12:00AM,85,2023-10-04
NEGERI SEMBILAN,Nilai,12:00AM,129,2023-10-04
NEGERI SEMBILAN,Seremban,12:00AM,87,2023-10-04
NEGERI SEMBILAN,Port Dickson,12:00AM,85,2023-10-04
MELAKA,Alor Gajah,12:00AM,82,2023-10-04
MELAKA,Bukit Rambai,12:00AM,87,2023-10-04
MELAKA,Bandaraya Melaka,12:00AM,71,2023-10-04
JOHOR,Segamat,12:00AM,68,2023-10-04
JOHOR,Batu Pahat,12:00AM,81,2023-10-04
JOHOR,Kluang,12:00AM,64,2023-10-04
JOHOR,Larkin,12:00AM,82,2023-10-04
JOHOR,Pasir Gudang,12:00AM,81,2023-10-04
JOHOR,Pengerang,12:00AM,65,2023-10-04
JOHOR,Kota Tinggi,12:00AM,67,2023-10-04
JOHOR,Tangkak,12:00AM,87,2023-10-04
PAHANG,Rompin,12:00AM,70,2023-10-04
PAHANG,Temerloh,12:00AM,67,2023-10-04
PAHANG,Jerantut,12:00AM,58,2023-10-04
PAHANG,Indera Mahkota Kuantan,12:00AM,68,2023-10-04
PAHANG,Balok Baru Kuantan,12:00AM,61,2023-10-04
TERENGGANU,Kemaman,12:00AM,63,2023-10-04
TERENGGANU,Paka,12:00AM,62,2023-10-04
TERENGGANU,Kuala Terengganu,12:00AM,55,2023-10-04
TERENGGANU,Besut,12:00AM,52,2023-10-04
KELANTAN,Tanah Merah,12:00AM,52,2023-10-04
KELANTAN,Kota Bharu,12:00AM,49,2023-10-04
SABAH,Tawau,12:00AM,64,2023-10-04
SABAH,Sandakan,12:00AM,58,2023-10-04
SABAH,Kota Kinabalu,12:00AM,60,2023-10-04
SABAH,Kimanis,12:00AM,42,2023-10-04
SABAH,Keningau,12:00AM,61,2023-10-04
W.P. LABUAN,Labuan,12:00AM,65,2023-10-04
SARAWAK,Limbang,12:00AM,68,2023-10-04
SARAWAK,ILP Miri,12:00AM,64,2023-10-04
SARAWAK,Miri,12:00AM,64,2023-10-04
SARAWAK,Samalaju,12:00AM,66,2023-10-04
SARAWAK,Bintulu,12:00AM,78,2023-10-04
SARAWAK,Mukah,12:00AM,72,2023-10-04
SARAWAK,Kapit,12:00AM,76,2023-10-04
SARAWAK,Sibu,12:00AM,75,2023-10-04
SARAWAK,Sarikei,12:00AM,76,2023-10-04
SARAWAK,Sri Aman,12:00AM,111,2023-10-04
SARAWAK,Samarahan,12:00AM,84,2023-10-04
SARAWAK,Kuching,12:00AM,84,2023-10-04
