State,Location,hour,index,date
PERLIS,Kangar,12:00AM,59.0,2025-07-30
PERLIS,Kangar,11:00PM,59.0,2025-07-29
PERLIS,Kangar,10:00PM,59.0,2025-07-29
PERLIS,Kangar,09:00PM,59.0,2025-07-29
PERLIS,Kangar,08:00PM,58.0,2025-07-29
PERLIS,Kangar,07:00PM,58.0,2025-07-29
PERLIS,Kangar,06:00PM,57.0,2025-07-29
PERLIS,Kangar,05:00PM,57.0,2025-07-29
PERLIS,Kangar,04:00PM,57.0,2025-07-29
PERLIS,Kangar,03:00PM,56.0,2025-07-29
PERLIS,Kangar,02:00PM,56.0,2025-07-29
PERLIS,Kangar,01:00PM,55.0,2025-07-29
PERLIS,Kangar,12:00PM,54.0,2025-07-29
PERLIS,Kangar,11:00AM,54.0,2025-07-29
PERLIS,Kangar,10:00AM,53.0,2025-07-29
PERLIS,Kangar,09:00AM,52.0,2025-07-29
PERLIS,Kangar,08:00AM,52.0,2025-07-29
PERLIS,Kangar,07:00AM,52.0,2025-07-29
PERLIS,Kangar,06:00AM,51.0,2025-07-29
PERLIS,Kangar,05:00AM,51.0,2025-07-29
PERLIS,Kangar,04:00AM,50.0,2025-07-29
PERLIS,Kangar,03:00AM,46.0,2025-07-29
PERLIS,Kangar,02:00AM,42.0,2025-07-29
PERLIS,Kangar,01:00AM,39.0,2025-07-29
KEDAH,Langkawi,12:00AM,55.0,2025-07-30
KEDAH,Langkawi,11:00PM,55.0,2025-07-29
KEDAH,Langkawi,10:00PM,54.0,2025-07-29
KEDAH,Langkawi,09:00PM,53.0,2025-07-29
KEDAH,Langkawi,08:00PM,53.0,2025-07-29
KEDAH,Langkawi,07:00PM,53.0,2025-07-29
KEDAH,Langkawi,06:00PM,52.0,2025-07-29
KEDAH,Langkawi,05:00PM,52.0,2025-07-29
KEDAH,Langkawi,04:00PM,51.0,2025-07-29
KEDAH,Langkawi,03:00PM,51.0,2025-07-29
KEDAH,Langkawi,02:00PM,51.0,2025-07-29
KEDAH,Langkawi,01:00PM,50.0,2025-07-29
KEDAH,Langkawi,12:00PM,49.0,2025-07-29
KEDAH,Langkawi,11:00AM,48.0,2025-07-29
KEDAH,Langkawi,10:00AM,48.0,2025-07-29
KEDAH,Langkawi,09:00AM,48.0,2025-07-29
KEDAH,Langkawi,08:00AM,48.0,2025-07-29
KEDAH,Langkawi,07:00AM,47.0,2025-07-29
KEDAH,Langkawi,06:00AM,46.0,2025-07-29
KEDAH,Langkawi,05:00AM,45.0,2025-07-29
KEDAH,Langkawi,04:00AM,45.0,2025-07-29
KEDAH,Langkawi,03:00AM,44.0,2025-07-29
KEDAH,Langkawi,02:00AM,43.0,2025-07-29
KEDAH,Langkawi,01:00AM,43.0,2025-07-29
KEDAH,Alor Setar,12:00AM,68.0,2025-07-30
KEDAH,Alor Setar,11:00PM,67.0,2025-07-29
KEDAH,Alor Setar,10:00PM,66.0,2025-07-29
KEDAH,Alor Setar,09:00PM,66.0,2025-07-29
KEDAH,Alor Setar,08:00PM,65.0,2025-07-29
KEDAH,Alor Setar,07:00PM,64.0,2025-07-29
KEDAH,Alor Setar,06:00PM,63.0,2025-07-29
KEDAH,Alor Setar,05:00PM,62.0,2025-07-29
KEDAH,Alor Setar,04:00PM,61.0,2025-07-29
KEDAH,Alor Setar,03:00PM,60.0,2025-07-29
KEDAH,Alor Setar,02:00PM,59.0,2025-07-29
KEDAH,Alor Setar,01:00PM,58.0,2025-07-29
KEDAH,Alor Setar,12:00PM,57.0,2025-07-29
KEDAH,Alor Setar,11:00AM,56.0,2025-07-29
KEDAH,Alor Setar,10:00AM,56.0,2025-07-29
KEDAH,Alor Setar,09:00AM,55.0,2025-07-29
KEDAH,Alor Setar,08:00AM,55.0,2025-07-29
KEDAH,Alor Setar,07:00AM,55.0,2025-07-29
KEDAH,Alor Setar,06:00AM,55.0,2025-07-29
KEDAH,Alor Setar,05:00AM,56.0,2025-07-29
KEDAH,Alor Setar,04:00AM,56.0,2025-07-29
KEDAH,Alor Setar,03:00AM,56.0,2025-07-29
KEDAH,Alor Setar,02:00AM,56.0,2025-07-29
KEDAH,Alor Setar,01:00AM,55.0,2025-07-29
