State,Location,hour,index,date
PERLIS,Kangar,12:00AM,45.0,2023-10-08
KEDAH,Langkawi,12:00AM,39.0,2023-10-08
KEDAH,Alor Setar,12:00AM,53.0,2023-10-08
KEDAH,Sungai Petani,12:00AM,47.0,2023-10-08
KEDAH,Kulim Hi-Tech,12:00AM,56.0,2023-10-08
PULAU PINANG,Seberang Jaya,12:00AM,54.0,2023-10-08
PULAU PINANG,Seberang Perai,12:00AM,,2023-10-08
PULAU PINANG,Minden,12:00AM,52.0,2023-10-08
PULAU PINANG,Balik Pulau,12:00AM,48.0,2023-10-08
PERAK,Taiping,12:00AM,56.0,2023-10-08
PERAK,Tasek Ipoh,12:00AM,65.0,2023-10-08
PERAK,Pegoh Ipoh,12:00AM,58.0,2023-10-08
PERAK,Seri Manjung,12:00AM,60.0,2023-10-08
PERAK,Tanjung Malim,12:00AM,60.0,2023-10-08
W.P. KUALA LUMPUR,Batu Muda,12:00AM,97.0,2023-10-08
W.P. KUALA LUMPUR,Cheras,12:00AM,138.0,2023-10-08
W.P. PUTRAJAYA,Putrajaya,12:00AM,98.0,2023-10-08
SELANGOR,Kuala Selangor,12:00AM,68.0,2023-10-08
SELANGOR,Petaling Jaya,12:00AM,90.0,2023-10-08
SELANGOR,Shah Alam,12:00AM,89.0,2023-10-08
SELANGOR,Klang,12:00AM,93.0,2023-10-08
SELANGOR,Banting,12:00AM,114.0,2023-10-08
NEGERI SEMBILAN,Nilai,12:00AM,155.0,2023-10-08
NEGERI SEMBILAN,Seremban,12:00AM,100.0,2023-10-08
NEGERI SEMBILAN,Port Dickson,12:00AM,97.0,2023-10-08
MELAKA,Alor Gajah,12:00AM,,2023-10-08
MELAKA,Bukit Rambai,12:00AM,156.0,2023-10-08
MELAKA,Bandaraya Melaka,12:00AM,103.0,2023-10-08
JOHOR,Segamat,12:00AM,154.0,2023-10-08
JOHOR,Batu Pahat,12:00AM,160.0,2023-10-08
JOHOR,Kluang,12:00AM,97.0,2023-10-08
JOHOR,Larkin,12:00AM,163.0,2023-10-08
JOHOR,Pasir Gudang,12:00AM,156.0,2023-10-08
JOHOR,Pengerang,12:00AM,98.0,2023-10-08
JOHOR,Kota Tinggi,12:00AM,97.0,2023-10-08
JOHOR,Tangkak,12:00AM,152.0,2023-10-08
PAHANG,Rompin,12:00AM,90.0,2023-10-08
PAHANG,Temerloh,12:00AM,79.0,2023-10-08
PAHANG,Jerantut,12:00AM,77.0,2023-10-08
PAHANG,Indera Mahkota Kuantan,12:00AM,92.0,2023-10-08
PAHANG,Balok Baru Kuantan,12:00AM,78.0,2023-10-08
TERENGGANU,Kemaman,12:00AM,91.0,2023-10-08
TERENGGANU,Paka,12:00AM,87.0,2023-10-08
TERENGGANU,Kuala Terengganu,12:00AM,67.0,2023-10-08
TERENGGANU,Besut,12:00AM,53.0,2023-10-08
KELANTAN,Tanah Merah,12:00AM,58.0,2023-10-08
KELANTAN,Kota Bharu,12:00AM,62.0,2023-10-08
SABAH,Tawau,12:00AM,68.0,2023-10-08
SABAH,Sandakan,12:00AM,58.0,2023-10-08
SABAH,Kota Kinabalu,12:00AM,47.0,2023-10-08
SABAH,Kimanis,12:00AM,30.0,2023-10-08
SABAH,Keningau,12:00AM,36.0,2023-10-08
W.P. LABUAN,Labuan,12:00AM,52.0,2023-10-08
SARAWAK,Limbang,12:00AM,49.0,2023-10-08
SARAWAK,ILP Miri,12:00AM,55.0,2023-10-08
SARAWAK,Miri,12:00AM,57.0,2023-10-08
SARAWAK,Samalaju,12:00AM,53.0,2023-10-08
SARAWAK,Bintulu,12:00AM,52.0,2023-10-08
SARAWAK,Mukah,12:00AM,52.0,2023-10-08
SARAWAK,Kapit,12:00AM,46.0,2023-10-08
