date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-04-12,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,30.3,68,0.0,1.9,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.8,85,0.0,3.0,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.6,84,0.0,8.2,80,"Rain shower(s), slight"
2024-04-12,09:00:00,Sarawak,Bintulu,3.17,113.03,28.2,84,0.0,6.8,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Selangor,Klang,3.0333,101.45,27.8,88,0.0,3.3,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Johor,Johor Bahru,1.4556,103.7611,26.9,88,0.0,6.7,3,Clouds generally forming or developing
2024-04-12,09:00:00,Johor,Batu Pahat,1.85,102.93,27.4,86,0.0,4.8,3,Clouds generally forming or developing
2024-04-12,09:00:00,Kedah,Sungai Petani,5.65,100.48,28.2,78,0.0,3.4,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Johor,Muar,2.05,102.56,27.7,86,0.0,8.2,3,Clouds generally forming or developing
2024-04-12,09:00:00,Perak,Ipoh,4.6,101.07,27.6,81,0.0,1.0,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Perak,Teluk Intan,4.0259,101.0213,27.9,89,0.0,1.0,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.4,73,0.0,1.9,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Melaka,Melaka,2.1889,102.2511,27.6,86,0.0,11.2,3,Clouds generally forming or developing
2024-04-12,09:00:00,Johor,Kluang,2.0336,103.3194,27.0,89,0.0,9.7,3,Clouds generally forming or developing
2024-04-12,09:00:00,Selangor,Shah Alam,3.0833,101.5333,27.9,86,0.0,2.8,3,Clouds generally forming or developing
2024-04-12,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.2,87,0.0,6.6,80,"Rain shower(s), slight"
2024-04-12,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,28.2,80,0.0,1.3,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Perlis,Kangar,6.4333,100.2,28.7,80,0.0,8.4,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Kedah,Alor Setar,6.1167,100.3667,28.1,78,0.0,6.1,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.9,85,0.0,3.0,1,Clouds generally dissolving or becoming less developed
2024-04-12,09:00:00,Labuan,Labuan,5.2803,115.2475,29.7,74,0.0,4.8,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,28.1,82,0.0,5.1,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Pahang,Kuala Lipis,4.184,102.042,27.5,83,0.0,1.1,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.8,84,0.0,1.8,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Sarawak,Sibu,2.3,111.8167,27.8,87,0.0,4.7,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Sabah,Sandakan,5.8388,118.1173,29.7,70,0.0,3.8,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Sarawak,Kuching,1.5397,110.3542,27.5,89,0.0,5.0,2,State of sky on the whole unchanged
2024-04-12,09:00:00,Perak,Taiping,4.85,100.7333,28.6,83,0.0,2.5,2,State of sky on the whole unchanged
