weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.5,67,0.1,7.2,Sarawak,Bintulu,3.17,113.03,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,32.0,56,0.2,11.0,Pulau Pinang,Butterworth,5.3992,100.3639,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.6,69,0.0,6.2,Kelantan,Kota Bharu,6.1333,102.25,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.6,73,0.0,15.1,Johor,Muar,2.05,102.56,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.8,72,0.0,3.8,Pulau Pinang,George Town,5.4145,100.3292,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.6,67,0.1,7.3,Kedah,Sungai Petani,5.65,100.48,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.5,67,0.0,10.7,Selangor,Shah Alam,3.0833,101.5333,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.6,73,0.0,13.5,Melaka,Melaka,2.1889,102.2511,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.7,73,0.1,13.4,Sabah,Lahad Datu,5.03,118.34,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.1,69,0.1,8.9,Selangor,Petaling Jaya,3.1073,101.6067,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,32.0,56,0.2,11.0,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.1,63,0.2,10.3,Sabah,Kota Kinabalu,5.975,116.0725,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.2,81,0.0,4.7,Kedah,Alor Setar,6.1167,100.3667,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.4,75,0.0,10.7,Johor,Batu Pahat,1.85,102.93,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.1,78,0.0,11.4,Johor,Kluang,2.0336,103.3194,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.0,68,0.0,4.0,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-07-09
3,Clouds generally forming or developing,12:00:00,30.1,67,0.0,11.8,Terengganu,Cukai,4.2332,103.4479,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,30.3,70,0.0,8.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-07-09
3,Clouds generally forming or developing,12:00:00,30.6,67,0.0,13.5,Pahang,Kuantan,3.8167,103.3333,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.1,69,0.1,8.4,Perak,Taiping,4.85,100.7333,2026-07-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,29.4,76,0.0,10.3,Sabah,Tawau,4.2448,117.8911,2026-07-09
2,State of sky on the whole unchanged,12:00:00,30.0,71,0.0,2.2,Pahang,Kuala Lipis,4.184,102.042,2026-07-09
53,"Drizzle, not freezing, continuous 	moderate at time of observation",12:00:00,28.1,79,0.6,6.2,Johor,Johor Bahru,1.4556,103.7611,2026-07-09
3,Clouds generally forming or developing,12:00:00,31.1,63,0.0,11.3,Selangor,Klang,3.0333,101.45,2026-07-09
2,State of sky on the whole unchanged,12:00:00,33.1,50,0.0,8.8,Perak,Ipoh,4.6,101.07,2026-07-09
