weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,28.8,79,0.0,5.7,Sarawak,Bintulu,3.17,113.03,2025-08-28
3,Clouds generally forming or developing,10:00:00,29.5,74,0.0,5.8,Sabah,Tawau,4.2448,117.8911,2025-08-28
3,Clouds generally forming or developing,10:00:00,27.8,81,0.0,11.8,Johor,Muar,2.05,102.56,2025-08-28
3,Clouds generally forming or developing,10:00:00,27.4,83,0.0,5.7,Selangor,Klang,3.0333,101.45,2025-08-28
3,Clouds generally forming or developing,10:00:00,27.8,82,0.0,4.0,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-08-28
2,State of sky on the whole unchanged,10:00:00,30.3,66,0.0,10.8,Sabah,Kota Kinabalu,5.975,116.0725,2025-08-28
3,Clouds generally forming or developing,10:00:00,27.0,85,0.0,5.7,Putrajaya,Putrajaya,2.93,101.69,2025-08-28
3,Clouds generally forming or developing,10:00:00,28.9,75,0.0,4.0,Johor,Kluang,2.0336,103.3194,2025-08-28
3,Clouds generally forming or developing,10:00:00,28.4,77,0.0,7.6,Johor,Batu Pahat,1.85,102.93,2025-08-28
2,State of sky on the whole unchanged,10:00:00,29.6,71,0.0,1.1,Sarawak,Sibu,2.3,111.8167,2025-08-28
3,Clouds generally forming or developing,10:00:00,27.9,80,0.0,8.6,Melaka,Melaka,2.1889,102.2511,2025-08-28
80,"Rain shower(s), slight",10:00:00,27.1,88,0.0,4.1,Perak,Teluk Intan,4.0259,101.0213,2025-08-28
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.0,82,0.0,2.7,Pulau Pinang,Butterworth,5.3992,100.3639,2025-08-28
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,27.9,82,0.0,2.7,Pulau Pinang,George Town,5.4145,100.3292,2025-08-28
80,"Rain shower(s), slight",10:00:00,27.2,84,0.0,1.6,Kedah,Alor Setar,6.1167,100.3667,2025-08-28
