weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,27.8,83,0.0,2.6,Sarawak,Sibu,2.3,111.8167,2025-11-27
61,"Rain, not freezing, continuous slight at time of observation",10:00:00,24.4,88,0.2,5.4,Perak,Ipoh,4.6,101.07,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.7,93,5.6,5.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-11-27
3,Clouds generally forming or developing,10:00:00,29.3,78,0.0,5.2,Sabah,Lahad Datu,5.03,118.34,2025-11-27
3,Clouds generally forming or developing,10:00:00,27.2,83,0.0,8.6,Melaka,Melaka,2.1889,102.2511,2025-11-27
3,Clouds generally forming or developing,10:00:00,27.0,86,0.0,13.5,Sarawak,Miri,4.4028,113.9933,2025-11-27
61,"Rain, not freezing, continuous slight at time of observation",10:00:00,25.7,88,0.1,19.8,Kedah,Alor Setar,6.1167,100.3667,2025-11-27
3,Clouds generally forming or developing,10:00:00,28.0,74,0.0,6.9,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-11-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,25.9,93,0.4,8.5,Pahang,Kuantan,3.8167,103.3333,2025-11-27
80,"Rain shower(s), slight",10:00:00,26.7,86,0.0,7.2,Johor,Batu Pahat,1.85,102.93,2025-11-27
3,Clouds generally forming or developing,10:00:00,26.6,85,0.0,8.5,Selangor,Klang,3.0333,101.45,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.8,97,2.5,6.2,Kelantan,Kota Bharu,6.1333,102.25,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.9,93,3.1,7.9,Perak,Taiping,4.85,100.7333,2025-11-27
80,"Rain shower(s), slight",10:00:00,24.4,93,0.0,2.0,Pahang,Kuala Lipis,4.184,102.042,2025-11-27
3,Clouds generally forming or developing,10:00:00,28.2,81,0.0,2.8,Sarawak,Kuching,1.5397,110.3542,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.9,93,5.6,5.1,Pulau Pinang,George Town,5.4145,100.3292,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.4,92,2.1,7.3,Perak,Teluk Intan,4.0259,101.0213,2025-11-27
61,"Rain, not freezing, continuous slight at time of observation",10:00:00,24.8,94,0.4,0.8,Kedah,Sungai Petani,5.65,100.48,2025-11-27
3,Clouds generally forming or developing,10:00:00,27.6,79,0.0,3.7,Negeri Sembilan,Seremban,2.7297,101.9381,2025-11-27
3,Clouds generally forming or developing,10:00:00,27.4,79,0.0,5.5,Putrajaya,Putrajaya,2.93,101.69,2025-11-27
3,Clouds generally forming or developing,10:00:00,29.1,71,0.0,12.3,Sabah,Kota Kinabalu,5.975,116.0725,2025-11-27
3,Clouds generally forming or developing,10:00:00,27.7,74,0.0,6.9,Selangor,Petaling Jaya,3.1073,101.6067,2025-11-27
3,Clouds generally forming or developing,10:00:00,28.8,78,0.0,7.1,Sabah,Sandakan,5.8388,118.1173,2025-11-27
3,Clouds generally forming or developing,10:00:00,28.1,80,0.0,5.6,Sarawak,Bintulu,3.17,113.03,2025-11-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,26.9,87,0.0,4.5,Johor,Johor Bahru,1.4556,103.7611,2025-11-27
3,Clouds generally forming or developing,10:00:00,25.9,90,0.0,13.7,Perlis,Kangar,6.4333,100.2,2025-11-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,25.9,90,1.0,22.8,Terengganu,Cukai,4.2332,103.4479,2025-11-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,26.1,91,0.0,3.7,Johor,Kluang,2.0336,103.3194,2025-11-27
63,"Rain, not freezing, continuous moderate at time of observation",10:00:00,24.9,93,5.6,5.1,Pulau Pinang,Butterworth,5.3992,100.3639,2025-11-27
3,Clouds generally forming or developing,10:00:00,26.9,86,0.0,9.5,Johor,Muar,2.05,102.56,2025-11-27
3,Clouds generally forming or developing,10:00:00,29.3,79,0.0,3.1,Sabah,Tawau,4.2448,117.8911,2025-11-27
61,"Rain, not freezing, continuous slight at time of observation",10:00:00,26.7,85,0.1,7.9,Selangor,Shah Alam,3.0833,101.5333,2025-11-27
80,"Rain shower(s), slight",10:00:00,27.9,81,0.0,15.5,Labuan,Labuan,5.2803,115.2475,2025-11-27
3,Clouds generally forming or developing,09:00:00,26.5,88,0.0,12.0,Johor,Muar,2.05,102.56,2025-11-27
3,Clouds generally forming or developing,09:00:00,26.7,79,0.0,6.1,Selangor,Petaling Jaya,3.1073,101.6067,2025-11-27
3,Clouds generally forming or developing,09:00:00,25.7,87,0.0,20.6,Kedah,Alor Setar,6.1167,100.3667,2025-11-27
80,"Rain shower(s), slight",09:00:00,24.2,93,0.0,1.9,Pahang,Kuala Lipis,4.184,102.042,2025-11-27
