weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,10:00:00,28.5,73,0.0,3.6,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.5,78,0.0,1.8,Selangor,Petaling Jaya,3.1073,101.6067,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.2,80,0.0,4.4,Perak,Taiping,4.85,100.7333,2025-02-12
3,Clouds generally forming or developing,10:00:00,28.0,71,0.0,1.8,Selangor,Klang,3.0333,101.45,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.8,78,0.0,9.7,Johor,Muar,2.05,102.56,2025-02-12
80,"Rain shower(s), slight",10:00:00,25.9,85,0.0,2.7,Perak,Teluk Intan,4.0259,101.0213,2025-02-12
2,State of sky on the whole unchanged,10:00:00,28.7,79,0.0,5.1,Sabah,Kota Kinabalu,5.975,116.0725,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.7,73,0.0,4.7,Putrajaya,Putrajaya,2.93,101.69,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.7,80,0.0,3.3,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-02-12
0,Cloud development not observed or not observable,10:00:00,27.6,68,0.0,6.1,Kedah,Alor Setar,6.1167,100.3667,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.9,77,0.0,15.8,Melaka,Melaka,2.1889,102.2511,2025-02-12
3,Clouds generally forming or developing,10:00:00,26.5,85,0.0,2.6,Sarawak,Sibu,2.3,111.8167,2025-02-12
80,"Rain shower(s), slight",10:00:00,25.9,85,0.0,4.0,Perak,Ipoh,4.6,101.07,2025-02-12
2,State of sky on the whole unchanged,10:00:00,27.0,76,0.0,5.3,Pahang,Kuantan,3.8167,103.3333,2025-02-12
3,Clouds generally forming or developing,10:00:00,28.2,67,0.0,8.0,Negeri Sembilan,Seremban,2.7297,101.9381,2025-02-12
0,Cloud development not observed or not observable,10:00:00,27.7,75,0.0,6.5,Perlis,Kangar,6.4333,100.2,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.8,87,0.0,3.9,Sabah,Tawau,4.2448,117.8911,2025-02-12
2,State of sky on the whole unchanged,10:00:00,27.7,79,0.0,5.9,Pulau Pinang,Butterworth,5.3992,100.3639,2025-02-12
2,State of sky on the whole unchanged,10:00:00,27.2,78,0.0,12.5,Johor,Johor Bahru,1.4556,103.7611,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.0,87,0.0,5.1,Sabah,Sandakan,5.8388,118.1173,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.1,73,0.0,0.8,Pahang,Kuala Lipis,4.184,102.042,2025-02-12
2,State of sky on the whole unchanged,10:00:00,27.6,79,0.0,5.9,Pulau Pinang,George Town,5.4145,100.3292,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.7,80,0.0,6.2,Sarawak,Bintulu,3.17,113.03,2025-02-12
2,State of sky on the whole unchanged,10:00:00,28.2,75,0.0,3.1,Kedah,Sungai Petani,5.65,100.48,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.5,87,0.0,1.1,Sabah,Lahad Datu,5.03,118.34,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.9,78,0.0,0.8,Terengganu,Cukai,4.2332,103.4479,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.1,77,0.0,6.2,Kelantan,Kota Bharu,6.1333,102.25,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.5,78,0.0,1.8,Selangor,Shah Alam,3.0833,101.5333,2025-02-12
2,State of sky on the whole unchanged,10:00:00,28.6,63,0.0,1.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.9,79,0.0,13.8,Johor,Kluang,2.0336,103.3194,2025-02-12
2,State of sky on the whole unchanged,10:00:00,28.5,77,0.0,7.6,Labuan,Labuan,5.2803,115.2475,2025-02-12
2,State of sky on the whole unchanged,10:00:00,26.6,80,0.0,7.2,Johor,Batu Pahat,1.85,102.93,2025-02-12
3,Clouds generally forming or developing,10:00:00,27.2,82,0.0,10.3,Sarawak,Miri,4.4028,113.9933,2025-02-12
1,Clouds generally dissolving or becoming less developed,09:00:00,26.0,85,0.0,2.6,Kedah,Sungai Petani,5.65,100.48,2025-02-12
3,Clouds generally forming or developing,09:00:00,26.8,92,0.0,2.1,Sabah,Lahad Datu,5.03,118.34,2025-02-12
