weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,32.5,67,0.0,7.7,Kelantan,Kota Bharu,6.1333,102.25,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.5,61,0.1,16.9,Johor,Batu Pahat,1.85,102.93,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.6,63,0.1,14.7,Johor,Johor Bahru,1.4556,103.7611,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.4,64,0.1,4.4,Pahang,Kuala Lipis,4.184,102.042,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.5,72,0.0,5.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-05
3,Clouds generally forming or developing,13:00:00,32.0,64,0.0,7.6,Labuan,Labuan,5.2803,115.2475,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.8,66,0.0,13.7,Johor,Kluang,2.0336,103.3194,2026-06-05
1,Clouds generally dissolving or becoming less developed,13:00:00,32.9,61,0.0,9.4,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.4,64,0.0,11.4,Pulau Pinang,George Town,5.4145,100.3292,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.2,65,0.0,10.5,Selangor,Shah Alam,3.0833,101.5333,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.9,71,0.0,7.2,Kedah,Alor Setar,6.1167,100.3667,2026-06-05
2,State of sky on the whole unchanged,13:00:00,32.4,64,0.0,10.4,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.3,73,0.0,9.7,Pahang,Kuantan,3.8167,103.3333,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,32.3,65,0.1,8.4,Kedah,Sungai Petani,5.65,100.48,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,34.3,49,0.2,14.5,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-05
3,Clouds generally forming or developing,13:00:00,30.5,72,0.0,9.7,Negeri Sembilan,Seremban,2.7297,101.9381,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.3,61,0.1,16.8,Johor,Muar,2.05,102.56,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.7,69,0.0,13.5,Perak,Teluk Intan,4.0259,101.0213,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,30.3,74,0.0,18.2,Terengganu,Cukai,4.2332,103.4479,2026-06-05
3,Clouds generally forming or developing,13:00:00,32.0,65,0.0,11.6,Sarawak,Miri,4.4028,113.9933,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.1,73,0.1,10.3,Sarawak,Bintulu,3.17,113.03,2026-06-05
1,Clouds generally dissolving or becoming less developed,13:00:00,33.5,57,0.0,9.1,Perak,Taiping,4.85,100.7333,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.0,64,0.1,9.5,Sabah,Sandakan,5.8388,118.1173,2026-06-05
80,"Rain shower(s), slight",13:00:00,30.0,72,0.2,9.0,Pahang,Raub,3.7931,101.8569,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,30.3,72,0.3,11.2,Sabah,Tawau,4.2448,117.8911,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,34.2,49,0.2,14.5,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-05
3,Clouds generally forming or developing,13:00:00,32.5,61,0.0,2.2,Sarawak,Sibu,2.3,111.8167,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,32.9,63,0.0,8.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.6,66,0.1,16.5,Melaka,Melaka,2.1889,102.2511,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,33.0,60,0.1,10.9,Perak,Ipoh,4.6,101.07,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.1,65,0.1,12.8,Sabah,Lahad Datu,5.03,118.34,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,32.3,66,0.0,10.5,Selangor,Klang,3.0333,101.45,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.1,72,0.0,9.6,Putrajaya,Putrajaya,2.93,101.69,2026-06-05
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",12:00:00,31.3,74,0.0,6.5,Kedah,Alor Setar,6.1167,100.3667,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.4,67,0.0,14.7,Johor,Kluang,2.0336,103.3194,2026-06-05
1,Clouds generally dissolving or becoming less developed,12:00:00,32.5,60,0.0,8.9,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.3,64,0.0,14.1,Sabah,Lahad Datu,5.03,118.34,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,32.1,63,0.1,16.1,Johor,Batu Pahat,1.85,102.93,2026-06-05
1,Clouds generally dissolving or becoming less developed,12:00:00,31.2,69,0.0,10.2,Selangor,Shah Alam,3.0833,101.5333,2026-06-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",12:00:00,31.4,66,0.1,15.5,Johor,Muar,2.05,102.56,2026-06-05
