weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,09:00:00,28.0,77,0.0,2.4,Perak,Ipoh,4.6,101.07,2026-06-06
3,Clouds generally forming or developing,09:00:00,29.0,76,0.0,5.5,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-06
3,Clouds generally forming or developing,09:00:00,29.5,75,0.0,10.3,Selangor,Klang,3.0333,101.45,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,27.9,90,0.0,5.1,Kedah,Alor Setar,6.1167,100.3667,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.4,87,0.0,4.2,Johor,Kluang,2.0336,103.3194,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.8,84,0.0,6.7,Johor,Muar,2.05,102.56,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.8,83,0.0,6.2,Johor,Batu Pahat,1.85,102.93,2026-06-06
3,Clouds generally forming or developing,09:00:00,29.5,74,0.0,9.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-06
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,29.3,78,0.0,9.5,Sabah,Lahad Datu,5.03,118.34,2026-06-06
3,Clouds generally forming or developing,09:00:00,28.8,79,0.0,2.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.3,88,0.0,3.9,Sarawak,Sibu,2.3,111.8167,2026-06-06
3,Clouds generally forming or developing,09:00:00,28.1,85,0.0,7.8,Pahang,Kuantan,3.8167,103.3333,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.8,87,0.0,1.2,Sarawak,Bintulu,3.17,113.03,2026-06-06
3,Clouds generally forming or developing,09:00:00,28.8,81,0.0,10.9,Terengganu,Cukai,4.2332,103.4479,2026-06-06
0,Cloud development not observed or not observable,09:00:00,28.8,79,0.0,2.5,Sabah,Tawau,4.2448,117.8911,2026-06-06
0,Cloud development not observed or not observable,09:00:00,30.4,67,0.0,9.4,Labuan,Labuan,5.2803,115.2475,2026-06-06
3,Clouds generally forming or developing,09:00:00,28.5,83,0.0,9.2,Putrajaya,Putrajaya,2.93,101.69,2026-06-06
1,Clouds generally dissolving or becoming less developed,09:00:00,31.0,62,0.0,3.6,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-06
3,Clouds generally forming or developing,09:00:00,27.1,90,0.0,3.6,Pahang,Kuala Lipis,4.184,102.042,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,29.0,86,0.0,7.4,Pulau Pinang,George Town,5.4145,100.3292,2026-06-06
3,Clouds generally forming or developing,09:00:00,29.4,74,0.0,9.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.3,90,0.0,5.0,Kelantan,Kota Bharu,6.1333,102.25,2026-06-06
3,Clouds generally forming or developing,09:00:00,27.8,89,0.0,3.4,Perak,Taiping,4.85,100.7333,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.5,85,0.0,8.6,Melaka,Melaka,2.1889,102.2511,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.0,89,0.0,6.5,Perak,Teluk Intan,4.0259,101.0213,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.8,85,0.0,11.2,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-06
3,Clouds generally forming or developing,09:00:00,28.7,79,0.0,8.7,Negeri Sembilan,Seremban,2.7297,101.9381,2026-06-06
2,State of sky on the whole unchanged,09:00:00,27.8,87,0.0,3.1,Sarawak,Kuching,1.5397,110.3542,2026-06-06
3,Clouds generally forming or developing,09:00:00,27.5,84,0.0,6.2,Pahang,Raub,3.7931,101.8569,2026-06-06
0,Cloud development not observed or not observable,09:00:00,29.2,76,0.0,10.4,Sabah,Sandakan,5.8388,118.1173,2026-06-06
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,29.7,79,0.0,2.4,Sarawak,Miri,4.4028,113.9933,2026-06-06
3,Clouds generally forming or developing,09:00:00,29.7,73,0.0,10.4,Selangor,Shah Alam,3.0833,101.5333,2026-06-06
