weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,08:00:00,24.1,97,0.0,1.6,Negeri Sembilan,Seremban,2.7297,101.9381,2026-06-16
0,Cloud development not observed or not observable,08:00:00,26.2,93,0.0,3.8,Sabah,Lahad Datu,5.03,118.34,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.6,96,0.0,5.1,Perak,Ipoh,4.6,101.07,2026-06-16
3,Clouds generally forming or developing,08:00:00,25.2,95,0.0,3.2,Kedah,Alor Setar,6.1167,100.3667,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,24.4,96,0.3,7.8,Sarawak,Miri,4.4028,113.9933,2026-06-16
3,Clouds generally forming or developing,08:00:00,26.9,85,0.0,1.7,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-16
3,Clouds generally forming or developing,08:00:00,25.4,93,0.0,4.8,Perak,Taiping,4.85,100.7333,2026-06-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",08:00:00,24.0,96,0.3,5.1,Sarawak,Kuching,1.5397,110.3542,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.7,96,0.0,6.7,Sarawak,Sibu,2.3,111.8167,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,25.2,94,0.1,5.9,Johor,Muar,2.05,102.56,2026-06-16
3,Clouds generally forming or developing,08:00:00,26.8,86,0.0,2.2,Pulau Pinang,George Town,5.4145,100.3292,2026-06-16
1,Clouds generally dissolving or becoming less developed,08:00:00,26.7,89,0.0,6.2,Sabah,Tawau,4.2448,117.8911,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,24.8,98,0.1,3.6,Johor,Batu Pahat,1.85,102.93,2026-06-16
3,Clouds generally forming or developing,08:00:00,23.9,96,0.0,4.0,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-16
3,Clouds generally forming or developing,08:00:00,25.0,95,0.0,1.6,Pahang,Kuantan,3.8167,103.3333,2026-06-16
2,State of sky on the whole unchanged,08:00:00,24.6,96,0.0,7.2,Selangor,Klang,3.0333,101.45,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.1,96,0.0,2.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,24.3,98,0.4,9.5,Sarawak,Bintulu,3.17,113.03,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.8,96,0.0,7.5,Melaka,Melaka,2.1889,102.2511,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,27.3,84,0.1,6.2,Sabah,Sandakan,5.8388,118.1173,2026-06-16
2,State of sky on the whole unchanged,08:00:00,25.4,98,0.0,4.1,Johor,Johor Bahru,1.4556,103.7611,2026-06-16
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",08:00:00,25.8,91,0.0,6.6,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.8,92,0.0,11.2,Kelantan,Kota Bharu,6.1333,102.25,2026-06-16
2,State of sky on the whole unchanged,08:00:00,24.9,98,0.0,6.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,26.2,93,0.3,4.5,Labuan,Labuan,5.2803,115.2475,2026-06-16
2,State of sky on the whole unchanged,08:00:00,24.3,95,0.0,7.0,Selangor,Shah Alam,3.0833,101.5333,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.6,80,0.0,2.1,Pahang,Raub,3.7931,101.8569,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.9,97,0.0,5.5,Johor,Kluang,2.0336,103.3194,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.7,92,0.0,9.8,Perak,Teluk Intan,4.0259,101.0213,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.7,96,0.0,0.4,Pahang,Kuala Lipis,4.184,102.042,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.8,94,0.0,4.1,Terengganu,Cukai,4.2332,103.4479,2026-06-16
3,Clouds generally forming or developing,08:00:00,26.8,85,0.0,1.7,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-16
3,Clouds generally forming or developing,08:00:00,24.2,97,0.0,4.3,Putrajaya,Putrajaya,2.93,101.69,2026-06-16
3,Clouds generally forming or developing,07:00:00,26.0,87,0.0,2.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-16
55,"Drizzle, not freezing, continuous heavy (dense) at time of observation",07:00:00,23.7,98,1.0,5.9,Sarawak,Miri,4.4028,113.9933,2026-06-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,24.2,98,0.1,5.9,Melaka,Melaka,2.1889,102.2511,2026-06-16
3,Clouds generally forming or developing,07:00:00,24.6,93,0.0,11.3,Perak,Teluk Intan,4.0259,101.0213,2026-06-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,26.1,92,0.2,2.7,Labuan,Labuan,5.2803,115.2475,2026-06-16
3,Clouds generally forming or developing,07:00:00,23.8,100,0.0,5.4,Perak,Ipoh,4.6,101.07,2026-06-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,23.9,99,0.6,8.1,Sarawak,Bintulu,3.17,113.03,2026-06-16
