weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.3,76,0.0,3.6,Sabah,Tawau,4.2448,117.8911,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,30.2,70,0.1,5.6,Perak,Taiping,4.85,100.7333,2026-06-04
1,Clouds generally dissolving or becoming less developed,10:00:00,29.7,74,0.0,9.6,Sabah,Lahad Datu,5.03,118.34,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.4,69,0.1,8.5,Perak,Ipoh,4.6,101.07,2026-06-04
2,State of sky on the whole unchanged,10:00:00,28.5,83,0.0,9.1,Kelantan,Kota Bharu,6.1333,102.25,2026-06-04
0,Cloud development not observed or not observable,10:00:00,29.0,77,0.0,8.0,Sabah,Sandakan,5.8388,118.1173,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.5,76,0.1,9.0,Melaka,Melaka,2.1889,102.2511,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.6,70,0.0,2.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-04
1,Clouds generally dissolving or becoming less developed,10:00:00,30.6,69,0.0,5.1,Sarawak,Miri,4.4028,113.9933,2026-06-04
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,30.4,74,0.0,10.5,Johor,Johor Bahru,1.4556,103.7611,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.0,78,0.2,8.8,Johor,Batu Pahat,1.85,102.93,2026-06-04
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.1,88,0.0,5.3,Kedah,Sungai Petani,5.65,100.48,2026-06-04
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.9,84,0.0,2.7,Pulau Pinang,George Town,5.4145,100.3292,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,30.3,70,0.2,4.4,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,28.2,82,0.2,15.5,Terengganu,Cukai,4.2332,103.4479,2026-06-04
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,28.3,73,0.3,4.4,Pahang,Raub,3.7931,101.8569,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.6,78,0.1,9.5,Johor,Muar,2.05,102.56,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,30.2,70,0.2,4.4,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,28.0,83,0.0,11.8,Kedah,Alor Setar,6.1167,100.3667,2026-06-04
3,Clouds generally forming or developing,10:00:00,29.6,69,0.0,4.1,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-04
3,Clouds generally forming or developing,10:00:00,28.1,83,0.0,2.9,Putrajaya,Putrajaya,2.93,101.69,2026-06-04
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,26.2,90,0.6,10.1,Perlis,Kangar,6.4333,100.2,2026-06-04
2,State of sky on the whole unchanged,10:00:00,30.6,63,0.0,6.3,Labuan,Labuan,5.2803,115.2475,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,29.4,73,0.1,7.3,Selangor,Shah Alam,3.0833,101.5333,2026-06-04
3,Clouds generally forming or developing,10:00:00,27.0,89,0.0,3.9,Sarawak,Sibu,2.3,111.8167,2026-06-04
1,Clouds generally dissolving or becoming less developed,10:00:00,31.7,53,0.0,2.6,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-04
2,State of sky on the whole unchanged,10:00:00,29.5,75,0.0,7.7,Selangor,Klang,3.0333,101.45,2026-06-04
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,26.0,93,0.7,12.5,Perak,Teluk Intan,4.0259,101.0213,2026-06-04
3,Clouds generally forming or developing,10:00:00,26.8,88,0.0,3.9,Sarawak,Kuching,1.5397,110.3542,2026-06-04
3,Clouds generally forming or developing,10:00:00,27.4,86,0.0,7.3,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-04
3,Clouds generally forming or developing,10:00:00,29.0,77,0.0,4.3,Pahang,Kuala Lipis,4.184,102.042,2026-06-04
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,29.2,80,0.0,6.9,Johor,Kluang,2.0336,103.3194,2026-06-04
3,Clouds generally forming or developing,10:00:00,27.5,87,0.0,9.7,Pahang,Kuantan,3.8167,103.3333,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,27.9,86,0.0,4.6,Johor,Kluang,2.0336,103.3194,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,27.0,89,0.3,8.1,Kedah,Alor Setar,6.1167,100.3667,2026-06-04
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,27.6,74,0.1,7.1,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-04
