weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
80,"Rain shower(s), slight",10:00:00,27.2,87,0.0,4.0,Sarawak,Sibu,2.3,111.8167,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.6,75,0.0,10.0,Kedah,Alor Setar,6.1167,100.3667,2025-02-28
2,State of sky on the whole unchanged,10:00:00,27.4,79,0.0,17.3,Melaka,Melaka,2.1889,102.2511,2025-02-28
3,Clouds generally forming or developing,10:00:00,28.6,75,0.0,9.1,Sabah,Tawau,4.2448,117.8911,2025-02-28
80,"Rain shower(s), slight",10:00:00,27.0,86,0.0,3.1,Sarawak,Kuching,1.5397,110.3542,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.9,78,0.0,5.0,Pulau Pinang,Butterworth,5.3992,100.3639,2025-02-28
2,State of sky on the whole unchanged,10:00:00,27.9,80,0.0,4.0,Selangor,Petaling Jaya,3.1073,101.6067,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.8,78,0.0,5.0,Pulau Pinang,George Town,5.4145,100.3292,2025-02-28
3,Clouds generally forming or developing,10:00:00,28.0,76,0.0,10.7,Perlis,Kangar,6.4333,100.2,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.2,84,0.0,3.6,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-02-28
3,Clouds generally forming or developing,10:00:00,28.0,79,0.0,12.1,Sabah,Lahad Datu,5.03,118.34,2025-02-28
2,State of sky on the whole unchanged,10:00:00,28.0,73,0.0,13.3,Negeri Sembilan,Seremban,2.7297,101.9381,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.2,87,0.0,1.1,Perak,Teluk Intan,4.0259,101.0213,2025-02-28
0,Cloud development not observed or not observable,10:00:00,29.5,68,0.0,3.3,Sabah,Kota Kinabalu,5.975,116.0725,2025-02-28
2,State of sky on the whole unchanged,10:00:00,27.9,80,0.0,4.0,Selangor,Shah Alam,3.0833,101.5333,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.1,89,0.0,5.4,Perak,Ipoh,4.6,101.07,2025-02-28
3,Clouds generally forming or developing,10:00:00,26.7,85,0.0,15.5,Pahang,Kuantan,3.8167,103.3333,2025-02-28
2,State of sky on the whole unchanged,10:00:00,28.1,83,0.0,4.8,Sarawak,Miri,4.4028,113.9933,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.0,83,0.0,15.1,Johor,Kluang,2.0336,103.3194,2025-02-28
2,State of sky on the whole unchanged,10:00:00,29.2,66,0.0,5.0,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.7,79,0.0,13.5,Johor,Johor Bahru,1.4556,103.7611,2025-02-28
0,Cloud development not observed or not observable,10:00:00,29.3,69,0.0,5.6,Labuan,Labuan,5.2803,115.2475,2025-02-28
3,Clouds generally forming or developing,10:00:00,27.4,84,0.0,1.1,Perak,Taiping,4.85,100.7333,2025-02-28
2,State of sky on the whole unchanged,10:00:00,27.8,79,0.0,7.7,Putrajaya,Putrajaya,2.93,101.69,2025-02-28
