weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
81,"Rain shower(s), moderate or heavy",07:00:00,23.6,98,0.6,6.9,Perak,Teluk Intan,4.0259,101.0213,2026-06-02
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,23.8,97,0.8,11.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-02
3,Clouds generally forming or developing,07:00:00,25.9,98,0.0,5.6,Sarawak,Sibu,2.3,111.8167,2026-06-02
81,"Rain shower(s), moderate or heavy",07:00:00,23.3,99,1.1,7.8,Kedah,Sungai Petani,5.65,100.48,2026-06-02
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,24.3,94,0.2,4.3,Johor,Kluang,2.0336,103.3194,2026-06-02
3,Clouds generally forming or developing,07:00:00,26.1,91,0.0,8.4,Terengganu,Cukai,4.2332,103.4479,2026-06-02
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,23.5,98,0.9,10.0,Perak,Taiping,4.85,100.7333,2026-06-02
3,Clouds generally forming or developing,07:00:00,26.4,89,0.0,7.6,Sarawak,Miri,4.4028,113.9933,2026-06-02
55,"Drizzle, not freezing, continuous heavy (dense) at time of observation",07:00:00,25.2,100,0.8,3.2,Pulau Pinang,George Town,5.4145,100.3292,2026-06-02
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,25.6,94,0.1,9.4,Perlis,Kangar,6.4333,100.2,2026-06-02
3,Clouds generally forming or developing,07:00:00,24.6,94,0.0,5.4,Sarawak,Kuching,1.5397,110.3542,2026-06-02
3,Clouds generally forming or developing,07:00:00,26.0,96,0.0,8.1,Kelantan,Kota Bharu,6.1333,102.25,2026-06-02
3,Clouds generally forming or developing,07:00:00,26.5,78,0.0,5.0,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-02
61,"Rain, not freezing, continuous slight at time of observation",07:00:00,24.0,97,0.4,6.1,Perak,Ipoh,4.6,101.07,2026-06-02
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,25.2,95,0.2,3.1,Sabah,Tawau,4.2448,117.8911,2026-06-02
3,Clouds generally forming or developing,07:00:00,25.4,95,0.0,13.3,Sabah,Sandakan,5.8388,118.1173,2026-06-02
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,23.9,97,0.8,11.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-02
3,Clouds generally forming or developing,07:00:00,25.5,96,0.0,8.5,Sabah,Lahad Datu,5.03,118.34,2026-06-02
3,Clouds generally forming or developing,07:00:00,26.2,92,0.0,7.0,Sarawak,Bintulu,3.17,113.03,2026-06-02
3,Clouds generally forming or developing,07:00:00,25.7,94,0.0,10.1,Pahang,Kuantan,3.8167,103.3333,2026-06-02
53,"Drizzle, not freezing, continuous 	moderate at time of observation",07:00:00,25.5,95,0.6,3.5,Kedah,Alor Setar,6.1167,100.3667,2026-06-02
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",07:00:00,28.8,82,0.0,8.7,Labuan,Labuan,5.2803,115.2475,2026-06-02
2,State of sky on the whole unchanged,07:00:00,25.0,98,0.0,4.2,Melaka,Melaka,2.1889,102.2511,2026-06-02
2,State of sky on the whole unchanged,07:00:00,25.1,93,0.0,1.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-02
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",07:00:00,26.6,96,0.1,2.7,Johor,Muar,2.05,102.56,2026-06-02
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,26.1,99,0.1,3.7,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-02
1,Clouds generally dissolving or becoming less developed,07:00:00,24.9,97,0.0,3.2,Putrajaya,Putrajaya,2.93,101.69,2026-06-02
2,State of sky on the whole unchanged,07:00:00,25.0,97,0.0,1.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-02
2,State of sky on the whole unchanged,07:00:00,24.4,98,0.0,2.3,Pahang,Kuala Lipis,4.184,102.042,2026-06-02
2,State of sky on the whole unchanged,07:00:00,26.5,87,0.0,5.2,Johor,Johor Bahru,1.4556,103.7611,2026-06-02
1,Clouds generally dissolving or becoming less developed,07:00:00,25.5,92,0.0,4.3,Selangor,Shah Alam,3.0833,101.5333,2026-06-02
1,Clouds generally dissolving or becoming less developed,07:00:00,25.4,96,0.0,3.5,Selangor,Klang,3.0333,101.45,2026-06-02
1,Clouds generally dissolving or becoming less developed,06:00:00,24.6,96,0.0,1.3,Pahang,Kuala Lipis,4.184,102.042,2026-06-02
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",06:00:00,26.5,96,0.1,5.8,Johor,Muar,2.05,102.56,2026-06-02
