weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
0,Cloud development not observed or not observable,09:00:00,28.0,76,0.0,3.1,Selangor,Petaling Jaya,3.1073,101.6067,2024-08-02
3,Clouds generally forming or developing,09:00:00,26.7,88,0.0,5.1,Sarawak,Miri,4.4028,113.9933,2024-08-02
2,State of sky on the whole unchanged,09:00:00,27.5,86,0.0,7.6,Terengganu,Cukai,4.2332,103.4479,2024-08-02
1,Clouds generally dissolving or becoming less developed,09:00:00,28.2,73,0.0,2.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-08-02
3,Clouds generally forming or developing,09:00:00,27.1,84,0.0,1.8,Sabah,Lahad Datu,5.03,118.34,2024-08-02
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,27.1,86,0.0,5.3,Labuan,Labuan,5.2803,115.2475,2024-08-02
3,Clouds generally forming or developing,09:00:00,26.5,87,0.0,6.6,Kelantan,Kota Bharu,6.1333,102.25,2024-08-02
1,Clouds generally dissolving or becoming less developed,09:00:00,26.3,87,0.0,1.4,Pahang,Kuala Lipis,4.184,102.042,2024-08-02
2,State of sky on the whole unchanged,09:00:00,28.1,80,0.0,3.4,Perak,Taiping,4.85,100.7333,2024-08-02
3,Clouds generally forming or developing,09:00:00,28.5,77,0.0,6.9,Sabah,Kota Kinabalu,5.975,116.0725,2024-08-02
3,Clouds generally forming or developing,09:00:00,27.1,86,0.0,4.3,Kedah,Alor Setar,6.1167,100.3667,2024-08-02
80,"Rain shower(s), slight",09:00:00,27.4,87,0.0,5.6,Pahang,Kuantan,3.8167,103.3333,2024-08-02
1,Clouds generally dissolving or becoming less developed,09:00:00,27.3,78,0.0,2.5,Putrajaya,Putrajaya,2.93,101.69,2024-08-02
1,Clouds generally dissolving or becoming less developed,09:00:00,27.5,84,0.0,2.5,Perak,Ipoh,4.6,101.07,2024-08-02
