date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-09-15,10:00:00,Sarawak,Sibu,2.3,111.8167,29.0,73,0.0,5.4,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Kedah,Sungai Petani,5.65,100.48,26.7,89,0.0,1.8,3,Clouds generally forming or developing
2024-09-15,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.7,84,0.0,3.6,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sarawak,Bintulu,3.17,113.03,30.3,73,0.0,4.0,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Putrajaya,Putrajaya,2.93,101.69,27.5,83,0.0,4.4,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sarawak,Kuching,1.5397,110.3542,29.5,67,0.0,6.5,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Pahang,Kuantan,3.8167,103.3333,28.1,79,0.0,14.2,3,Clouds generally forming or developing
2024-09-15,10:00:00,Pahang,Raub,3.7931,101.8569,27.7,77,0.0,4.2,3,Clouds generally forming or developing
2024-09-15,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,27.9,78,0.0,3.0,3,Clouds generally forming or developing
2024-09-15,10:00:00,Melaka,Melaka,2.1889,102.2511,27.7,84,0.0,7.6,80,"Rain shower(s), slight"
2024-09-15,10:00:00,Selangor,Shah Alam,3.0833,101.5333,27.9,79,0.0,3.7,3,Clouds generally forming or developing
2024-09-15,10:00:00,Pahang,Kuala Lipis,4.184,102.042,27.4,82,0.0,2.5,3,Clouds generally forming or developing
2024-09-15,10:00:00,Kedah,Alor Setar,6.1167,100.3667,27.9,84,0.0,8.6,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sarawak,Miri,4.4028,113.9933,29.3,80,0.0,10.9,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sabah,Sandakan,5.8388,118.1173,30.5,71,0.0,9.9,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Perlis,Kangar,6.4333,100.2,28.0,87,0.0,7.2,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sabah,Tawau,4.2448,117.8911,29.2,67,0.0,10.7,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Sabah,Lahad Datu,5.03,118.34,29.4,77,0.0,12.1,3,Clouds generally forming or developing
2024-09-15,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,29.4,74,0.0,13.5,3,Clouds generally forming or developing
2024-09-15,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.4,84,0.0,5.5,3,Clouds generally forming or developing
2024-09-15,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,28.5,83,0.0,2.5,3,Clouds generally forming or developing
2024-09-15,10:00:00,Johor,Muar,2.05,102.56,28.7,79,0.0,9.3,3,Clouds generally forming or developing
2024-09-15,10:00:00,Selangor,Klang,3.0333,101.45,27.8,80,0.0,3.9,3,Clouds generally forming or developing
2024-09-15,10:00:00,Perak,Taiping,4.85,100.7333,28.7,73,0.0,8.7,3,Clouds generally forming or developing
2024-09-15,10:00:00,Terengganu,Cukai,4.2332,103.4479,28.5,79,0.0,12.4,3,Clouds generally forming or developing
2024-09-15,10:00:00,Perak,Teluk Intan,4.0259,101.0213,28.5,79,0.0,4.2,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Labuan,Labuan,5.2803,115.2475,28.4,81,0.0,12.7,3,Clouds generally forming or developing
2024-09-15,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.7,84,0.0,3.6,3,Clouds generally forming or developing
2024-09-15,10:00:00,Johor,Kluang,2.0336,103.3194,28.2,76,0.0,11.0,3,Clouds generally forming or developing
2024-09-15,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,28.6,81,0.0,4.5,3,Clouds generally forming or developing
2024-09-15,10:00:00,Johor,Batu Pahat,1.85,102.93,28.5,80,0.0,8.2,80,"Rain shower(s), slight"
2024-09-15,10:00:00,Perak,Ipoh,4.6,101.07,28.6,78,0.0,3.0,2,State of sky on the whole unchanged
2024-09-15,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,27.9,79,0.0,3.7,3,Clouds generally forming or developing
2024-09-15,10:00:00,Johor,Johor Bahru,1.4556,103.7611,28.5,80,0.0,10.2,3,Clouds generally forming or developing
2024-09-15,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.6,82,0.0,5.5,3,Clouds generally forming or developing
2024-09-15,09:00:00,Pahang,Kuantan,3.8167,103.3333,27.3,84,0.0,11.2,3,Clouds generally forming or developing
2024-09-15,09:00:00,Perak,Ipoh,4.6,101.07,27.0,84,0.0,2.9,2,State of sky on the whole unchanged
2024-09-15,09:00:00,Sabah,Lahad Datu,5.03,118.34,28.2,82,0.0,10.5,3,Clouds generally forming or developing
2024-09-15,09:00:00,Sabah,Sandakan,5.8388,118.1173,29.2,77,0.0,9.0,3,Clouds generally forming or developing
2024-09-15,09:00:00,Perak,Taiping,4.85,100.7333,27.3,80,0.0,8.0,2,State of sky on the whole unchanged
2024-09-15,09:00:00,Johor,Johor Bahru,1.4556,103.7611,27.6,83,0.0,7.4,80,"Rain shower(s), slight"
2024-09-15,09:00:00,Pahang,Kuala Lipis,4.184,102.042,25.7,91,0.0,2.2,3,Clouds generally forming or developing
2024-09-15,09:00:00,Perak,Teluk Intan,4.0259,101.0213,26.6,88,0.0,3.6,3,Clouds generally forming or developing
2024-09-15,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,25.9,89,0.0,5.5,3,Clouds generally forming or developing
2024-09-15,09:00:00,Johor,Muar,2.05,102.56,27.8,84,0.0,7.5,80,"Rain shower(s), slight"
2024-09-15,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.0,87,0.0,2.1,3,Clouds generally forming or developing
2024-09-15,09:00:00,Pahang,Raub,3.7931,101.8569,25.7,87,0.0,2.5,3,Clouds generally forming or developing
2024-09-15,09:00:00,Putrajaya,Putrajaya,2.93,101.69,25.8,90,0.0,2.6,3,Clouds generally forming or developing
2024-09-15,09:00:00,Johor,Batu Pahat,1.85,102.93,26.6,91,0.0,2.7,80,"Rain shower(s), slight"
2024-09-15,09:00:00,Kedah,Sungai Petani,5.65,100.48,25.3,94,0.0,4.3,3,Clouds generally forming or developing
2024-09-15,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.1,89,0.0,1.6,3,Clouds generally forming or developing
2024-09-15,09:00:00,Sabah,Tawau,4.2448,117.8911,28.8,66,0.0,12.0,2,State of sky on the whole unchanged
2024-09-15,09:00:00,Sarawak,Miri,4.4028,113.9933,28.6,83,0.0,10.7,3,Clouds generally forming or developing
2024-09-15,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,29.1,75,0.0,12.6,3,Clouds generally forming or developing
2024-09-15,09:00:00,Selangor,Klang,3.0333,101.45,26.2,86,0.0,5.1,3,Clouds generally forming or developing
2024-09-15,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.0,87,0.0,2.1,3,Clouds generally forming or developing
2024-09-15,09:00:00,Kedah,Alor Setar,6.1167,100.3667,26.9,90,0.0,6.5,80,"Rain shower(s), slight"
2024-09-15,09:00:00,Sarawak,Bintulu,3.17,113.03,28.6,84,0.0,2.8,2,State of sky on the whole unchanged
2024-09-15,09:00:00,Melaka,Melaka,2.1889,102.2511,27.1,86,0.0,4.0,3,Clouds generally forming or developing
2024-09-15,09:00:00,Johor,Kluang,2.0336,103.3194,26.7,83,0.0,4.3,3,Clouds generally forming or developing
2024-09-15,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,27.0,89,0.0,0.4,3,Clouds generally forming or developing
2024-09-15,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.4,88,0.0,3.8,3,Clouds generally forming or developing
2024-09-15,09:00:00,Selangor,Shah Alam,3.0833,101.5333,26.4,88,0.0,3.8,3,Clouds generally forming or developing
2024-09-15,09:00:00,Sarawak,Sibu,2.3,111.8167,28.1,77,0.0,3.6,1,Clouds generally dissolving or becoming less developed
2024-09-15,09:00:00,Labuan,Labuan,5.2803,115.2475,27.9,83,0.0,11.2,3,Clouds generally forming or developing
2024-09-15,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.5,83,0.0,9.6,3,Clouds generally forming or developing
2024-09-15,09:00:00,Perlis,Kangar,6.4333,100.2,27.3,91,0.0,3.2,3,Clouds generally forming or developing
2024-09-15,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.0,89,0.0,3.6,2,State of sky on the whole unchanged
2024-09-15,09:00:00,Sarawak,Kuching,1.5397,110.3542,27.7,74,0.0,3.3,3,Clouds generally forming or developing
2024-09-15,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.4,85,0.0,3.1,3,Clouds generally forming or developing
2024-09-15,08:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.5,97,0.0,1.8,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-09-15,08:00:00,Johor,Johor Bahru,1.4556,103.7611,26.6,87,0.0,4.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2024-09-15,08:00:00,Perlis,Kangar,6.4333,100.2,26.4,92,0.0,1.5,3,Clouds generally forming or developing
2024-09-15,08:00:00,Perak,Ipoh,4.6,101.07,24.2,93,0.0,2.9,2,State of sky on the whole unchanged
2024-09-15,08:00:00,Terengganu,Cukai,4.2332,103.4479,26.6,87,0.0,7.2,3,Clouds generally forming or developing
2024-09-15,08:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.7,95,0.0,2.3,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-09-15,08:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.3,97,0.0,3.6,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-09-15,08:00:00,Pahang,Raub,3.7931,101.8569,22.9,95,0.0,2.1,3,Clouds generally forming or developing
2024-09-15,08:00:00,Sarawak,Bintulu,3.17,113.03,26.5,96,0.0,2.6,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-09-15,08:00:00,Putrajaya,Putrajaya,2.93,101.69,24.6,96,0.0,2.2,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-09-15,08:00:00,Kedah,Alor Setar,6.1167,100.3667,26.2,92,0.1,4.0,80,"Rain shower(s), slight"
2024-09-15,08:00:00,Kedah,Sungai Petani,5.65,100.48,24.8,96,0.0,3.6,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
