weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,11:00:00,30.4,68,0.0,9.3,Johor,Batu Pahat,1.85,102.93,2026-07-16
2,State of sky on the whole unchanged,11:00:00,30.4,71,0.0,7.9,Putrajaya,Putrajaya,2.93,101.69,2026-07-16
2,State of sky on the whole unchanged,11:00:00,31.0,64,0.0,9.4,Johor,Johor Bahru,1.4556,103.7611,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,30.9,66,0.0,8.5,Melaka,Melaka,2.1889,102.2511,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",11:00:00,26.5,87,0.2,7.7,Perlis,Kangar,6.4333,100.2,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",11:00:00,27.2,86,0.5,1.5,Sarawak,Miri,4.4028,113.9933,2026-07-16
2,State of sky on the whole unchanged,11:00:00,31.2,59,0.0,5.5,Perak,Ipoh,4.6,101.07,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,30.5,67,0.0,8.4,Negeri Sembilan,Seremban,2.7297,101.9381,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,31.5,61,0.0,7.5,Selangor,Shah Alam,3.0833,101.5333,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",11:00:00,26.9,86,0.6,2.8,Kedah,Sungai Petani,5.65,100.48,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,29.4,76,0.0,6.7,Sabah,Tawau,4.2448,117.8911,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",11:00:00,25.9,94,0.7,2.3,Perak,Taiping,4.85,100.7333,2026-07-16
2,State of sky on the whole unchanged,11:00:00,29.2,78,0.0,7.6,Sabah,Kota Kinabalu,5.975,116.0725,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,29.8,64,0.3,2.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-07-16
2,State of sky on the whole unchanged,11:00:00,29.5,66,0.0,5.1,Pahang,Raub,3.7931,101.8569,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,26.8,88,0.3,4.1,Kedah,Alor Setar,6.1167,100.3667,2026-07-16
3,Clouds generally forming or developing,11:00:00,26.7,86,0.0,3.9,Sarawak,Sibu,2.3,111.8167,2026-07-16
3,Clouds generally forming or developing,11:00:00,30.8,59,0.0,8.3,Pahang,Kuantan,3.8167,103.3333,2026-07-16
3,Clouds generally forming or developing,11:00:00,29.6,75,0.0,8.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,32.1,55,0.0,6.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,30.4,70,0.0,6.4,Johor,Muar,2.05,102.56,2026-07-16
3,Clouds generally forming or developing,11:00:00,30.0,70,0.0,8.5,Johor,Kluang,2.0336,103.3194,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,32.4,56,0.0,8.4,Selangor,Klang,3.0333,101.45,2026-07-16
3,Clouds generally forming or developing,11:00:00,29.8,73,0.0,10.7,Terengganu,Cukai,4.2332,103.4479,2026-07-16
3,Clouds generally forming or developing,11:00:00,29.8,73,0.0,9.7,Labuan,Labuan,5.2803,115.2475,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,28.9,78,0.1,1.3,Pulau Pinang,George Town,5.4145,100.3292,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,29.8,64,0.3,2.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-07-16
3,Clouds generally forming or developing,11:00:00,28.5,75,0.0,2.9,Sarawak,Kuching,1.5397,110.3542,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,28.5,74,0.2,13.3,Sabah,Lahad Datu,5.03,118.34,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,32.5,54,0.0,6.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-07-16
1,Clouds generally dissolving or becoming less developed,11:00:00,29.1,76,0.0,1.7,Pahang,Kuala Lipis,4.184,102.042,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",11:00:00,25.2,93,0.1,6.7,Sarawak,Bintulu,3.17,113.03,2026-07-16
3,Clouds generally forming or developing,11:00:00,29.6,71,0.0,5.6,Kelantan,Kota Bharu,6.1333,102.25,2026-07-16
80,"Rain shower(s), slight",10:00:00,25.9,91,0.6,2.7,Kedah,Sungai Petani,5.65,100.48,2026-07-16
1,Clouds generally dissolving or becoming less developed,10:00:00,29.6,73,0.0,8.8,Melaka,Melaka,2.1889,102.2511,2026-07-16
80,"Rain shower(s), slight",10:00:00,26.3,90,0.6,3.3,Kedah,Alor Setar,6.1167,100.3667,2026-07-16
80,"Rain shower(s), slight",10:00:00,25.1,97,0.5,7.4,Perak,Taiping,4.85,100.7333,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,28.4,80,0.0,8.3,Sabah,Tawau,4.2448,117.8911,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,27.3,90,0.7,7.1,Perlis,Kangar,6.4333,100.2,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,24.7,96,0.2,15.1,Sarawak,Bintulu,3.17,113.03,2026-07-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",10:00:00,26.4,85,0.9,5.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-07-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",10:00:00,25.5,91,0.3,6.3,Sarawak,Miri,4.4028,113.9933,2026-07-16
