weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,09:00:00,28.0,85,0.0,5.4,Terengganu,Cukai,4.2332,103.4479,2026-04-14
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,26.9,82,0.0,3.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-04-14
1,Clouds generally dissolving or becoming less developed,09:00:00,28.3,81,0.0,6.2,Sabah,Tawau,4.2448,117.8911,2026-04-14
3,Clouds generally forming or developing,09:00:00,29.4,70,0.0,8.3,Labuan,Labuan,5.2803,115.2475,2026-04-14
3,Clouds generally forming or developing,09:00:00,28.0,80,0.0,3.9,Perlis,Kangar,6.4333,100.2,2026-04-14
80,"Rain shower(s), slight",09:00:00,27.9,84,0.0,7.2,Sarawak,Sibu,2.3,111.8167,2026-04-14
3,Clouds generally forming or developing,09:00:00,26.9,84,0.0,2.7,Kedah,Alor Setar,6.1167,100.3667,2026-04-14
3,Clouds generally forming or developing,09:00:00,28.5,72,0.0,7.6,Kelantan,Kota Bharu,6.1333,102.25,2026-04-14
80,"Rain shower(s), slight",09:00:00,25.3,92,0.0,6.5,Perak,Teluk Intan,4.0259,101.0213,2026-04-14
3,Clouds generally forming or developing,09:00:00,28.6,77,0.0,2.1,Sabah,Sandakan,5.8388,118.1173,2026-04-14
2,State of sky on the whole unchanged,09:00:00,27.8,86,0.0,2.5,Pahang,Kuantan,3.8167,103.3333,2026-04-14
2,State of sky on the whole unchanged,09:00:00,27.1,90,0.0,2.6,Johor,Kluang,2.0336,103.3194,2026-04-14
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,26.8,82,0.0,3.3,Pulau Pinang,George Town,5.4145,100.3292,2026-04-14
3,Clouds generally forming or developing,09:00:00,26.9,85,0.0,2.2,Selangor,Shah Alam,3.0833,101.5333,2026-04-14
3,Clouds generally forming or developing,09:00:00,25.3,91,0.0,1.3,Pahang,Kuala Lipis,4.184,102.042,2026-04-14
80,"Rain shower(s), slight",09:00:00,27.5,93,0.0,1.1,Perak,Taiping,4.85,100.7333,2026-04-14
2,State of sky on the whole unchanged,09:00:00,27.9,77,0.0,7.6,Sabah,Lahad Datu,5.03,118.34,2026-04-14
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,22.4,94,0.0,1.3,Pahang,Raub,3.7931,101.8569,2026-04-14
3,Clouds generally forming or developing,09:00:00,26.5,87,0.0,2.2,Kedah,Sungai Petani,5.65,100.48,2026-04-14
3,Clouds generally forming or developing,09:00:00,30.0,64,0.0,1.8,Sabah,Kota Kinabalu,5.975,116.0725,2026-04-14
2,State of sky on the whole unchanged,09:00:00,28.5,81,0.0,4.8,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-04-14
