weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,26.3,87,0.0,2.1,Pahang,Kuala Lipis,4.184,102.042,2025-09-14
3,Clouds generally forming or developing,10:00:00,28.8,72,0.0,8.5,Sabah,Lahad Datu,5.03,118.34,2025-09-14
2,State of sky on the whole unchanged,10:00:00,27.0,83,0.0,5.7,Perak,Taiping,4.85,100.7333,2025-09-14
3,Clouds generally forming or developing,10:00:00,27.2,82,0.0,7.4,Sarawak,Sibu,2.3,111.8167,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.5,86,0.0,6.2,Pahang,Kuantan,3.8167,103.3333,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.8,86,0.0,2.2,Perak,Ipoh,4.6,101.07,2025-09-14
3,Clouds generally forming or developing,10:00:00,24.1,84,0.0,2.9,Pahang,Raub,3.7931,101.8569,2025-09-14
3,Clouds generally forming or developing,10:00:00,27.3,83,0.0,4.6,Selangor,Petaling Jaya,3.1073,101.6067,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.9,87,0.0,6.5,Perak,Teluk Intan,4.0259,101.0213,2025-09-14
3,Clouds generally forming or developing,10:00:00,27.7,81,0.0,2.7,Pulau Pinang,Butterworth,5.3992,100.3639,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.9,83,0.0,8.4,Sarawak,Miri,4.4028,113.9933,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.8,89,0.0,3.3,Putrajaya,Putrajaya,2.93,101.69,2025-09-14
3,Clouds generally forming or developing,10:00:00,27.7,81,0.0,2.7,Pulau Pinang,George Town,5.4145,100.3292,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.4,87,0.0,3.1,Negeri Sembilan,Seremban,2.7297,101.9381,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.9,87,0.0,3.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-09-14
3,Clouds generally forming or developing,10:00:00,28.4,78,0.0,4.9,Sabah,Tawau,4.2448,117.8911,2025-09-14
3,Clouds generally forming or developing,10:00:00,26.9,84,0.0,8.9,Terengganu,Cukai,4.2332,103.4479,2025-09-14
