weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,09:00:00,28.0,88,0.0,7.4,Sarawak,Bintulu,3.17,113.03,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.6,90,0.0,3.3,Kedah,Alor Setar,6.1167,100.3667,2024-07-20
2,State of sky on the whole unchanged,09:00:00,27.9,84,0.0,5.9,Sabah,Tawau,4.2448,117.8911,2024-07-20
3,Clouds generally forming or developing,09:00:00,29.3,77,0.0,8.5,Pulau Pinang,Butterworth,5.3992,100.3639,2024-07-20
2,State of sky on the whole unchanged,09:00:00,27.2,84,0.0,8.0,Johor,Muar,2.05,102.56,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.5,86,0.0,5.4,Perak,Teluk Intan,4.0259,101.0213,2024-07-20
2,State of sky on the whole unchanged,09:00:00,28.8,90,0.0,1.4,Perlis,Kangar,6.4333,100.2,2024-07-20
3,Clouds generally forming or developing,09:00:00,28.9,75,0.0,6.0,Perak,Taiping,4.85,100.7333,2024-07-20
2,State of sky on the whole unchanged,09:00:00,28.0,83,0.0,7.1,Sabah,Sandakan,5.8388,118.1173,2024-07-20
3,Clouds generally forming or developing,09:00:00,29.3,77,0.0,8.5,Pulau Pinang,George Town,5.4145,100.3292,2024-07-20
3,Clouds generally forming or developing,09:00:00,28.2,86,0.0,3.4,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-07-20
3,Clouds generally forming or developing,09:00:00,26.9,88,0.0,3.3,Johor,Kluang,2.0336,103.3194,2024-07-20
2,State of sky on the whole unchanged,09:00:00,27.2,88,0.0,5.1,Johor,Batu Pahat,1.85,102.93,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.4,85,0.0,9.8,Sarawak,Miri,4.4028,113.9933,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.4,82,0.0,1.6,Perak,Ipoh,4.6,101.07,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.4,84,0.0,7.3,Melaka,Melaka,2.1889,102.2511,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.5,86,0.0,2.9,Negeri Sembilan,Seremban,2.7297,101.9381,2024-07-20
1,Clouds generally dissolving or becoming less developed,09:00:00,28.0,85,0.0,3.9,Sarawak,Kuching,1.5397,110.3542,2024-07-20
1,Clouds generally dissolving or becoming less developed,09:00:00,29.6,71,0.0,8.2,Sabah,Kota Kinabalu,5.975,116.0725,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.1,91,0.0,5.1,Kelantan,Kota Bharu,6.1333,102.25,2024-07-20
3,Clouds generally forming or developing,09:00:00,28.0,88,0.0,2.5,Kedah,Sungai Petani,5.65,100.48,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.9,79,0.0,4.1,Selangor,Petaling Jaya,3.1073,101.6067,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.9,88,0.0,11.9,Pahang,Kuantan,3.8167,103.3333,2024-07-20
3,Clouds generally forming or developing,09:00:00,26.3,91,0.0,1.6,Pahang,Raub,3.7931,101.8569,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.7,92,0.0,2.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-07-20
3,Clouds generally forming or developing,09:00:00,26.6,91,0.0,0.4,Pahang,Kuala Lipis,4.184,102.042,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.7,84,0.0,2.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-07-20
2,State of sky on the whole unchanged,09:00:00,28.5,78,0.0,9.7,Sabah,Lahad Datu,5.03,118.34,2024-07-20
3,Clouds generally forming or developing,09:00:00,27.9,79,0.0,4.1,Selangor,Shah Alam,3.0833,101.5333,2024-07-20
3,Clouds generally forming or developing,09:00:00,28.8,78,0.0,8.4,Johor,Johor Bahru,1.4556,103.7611,2024-07-20
