weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,12:00:00,32.1,57,0.0,1.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.8,78,0.0,5.8,Sarawak,Sibu,2.3,111.8167,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.7,72,0.0,3.9,Selangor,Klang,3.0333,101.45,2024-03-20
3,Clouds generally forming or developing,12:00:00,35.0,46,0.0,14.6,Perlis,Kangar,6.4333,100.2,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.7,60,0.0,4.0,Pahang,Raub,3.7931,101.8569,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.6,60,0.0,2.4,Labuan,Labuan,5.2803,115.2475,2024-03-20
3,Clouds generally forming or developing,12:00:00,32.1,62,0.0,1.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.2,77,0.0,7.3,Perak,Taiping,4.85,100.7333,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.0,70,0.0,5.1,Putrajaya,Putrajaya,2.93,101.69,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.4,70,0.0,4.9,Perak,Teluk Intan,4.0259,101.0213,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.9,63,0.0,6.1,Sabah,Tawau,4.2448,117.8911,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.2,75,0.0,10.6,Sarawak,Miri,4.4028,113.9933,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.3,80,0.0,5.1,Sarawak,Bintulu,3.17,113.03,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.6,56,0.0,5.2,Pahang,Kuala Lipis,4.184,102.042,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.7,72,0.0,7.3,Johor,Batu Pahat,1.85,102.93,2024-03-20
2,State of sky on the whole unchanged,12:00:00,33.4,53,0.0,8.3,Kedah,Sungai Petani,5.65,100.48,2024-03-20
2,State of sky on the whole unchanged,12:00:00,31.3,59,0.0,14.3,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-03-20
3,Clouds generally forming or developing,12:00:00,34.2,49,0.0,12.4,Kedah,Alor Setar,6.1167,100.3667,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.0,65,0.0,13.3,Johor,Muar,2.05,102.56,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.3,58,0.0,9.4,Sabah,Lahad Datu,5.03,118.34,2024-03-20
2,State of sky on the whole unchanged,12:00:00,31.5,59,0.0,12.7,Kelantan,Kota Bharu,6.1333,102.25,2024-03-20
2,State of sky on the whole unchanged,12:00:00,29.1,74,0.0,14.6,Terengganu,Cukai,4.2332,103.4479,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.2,75,0.0,9.8,Sarawak,Kuching,1.5397,110.3542,2024-03-20
80,"Rain shower(s), slight",12:00:00,29.0,75,0.0,15.2,Pahang,Kuantan,3.8167,103.3333,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.3,73,0.0,5.4,Selangor,Petaling Jaya,3.1073,101.6067,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.3,73,0.0,5.4,Selangor,Shah Alam,3.0833,101.5333,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.7,70,0.0,13.2,Johor,Johor Bahru,1.4556,103.7611,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.6,62,0.0,3.0,Pulau Pinang,George Town,5.4145,100.3292,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.0,64,0.0,13.7,Melaka,Melaka,2.1889,102.2511,2024-03-20
80,"Rain shower(s), slight",12:00:00,29.9,74,0.0,15.3,Johor,Kluang,2.0336,103.3194,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.1,60,0.0,8.7,Sabah,Kota Kinabalu,5.975,116.0725,2024-03-20
3,Clouds generally forming or developing,12:00:00,32.0,58,0.0,6.9,Negeri Sembilan,Seremban,2.7297,101.9381,2024-03-20
3,Clouds generally forming or developing,12:00:00,29.6,68,0.0,11.1,Sabah,Sandakan,5.8388,118.1173,2024-03-20
3,Clouds generally forming or developing,12:00:00,30.9,72,0.0,5.6,Perak,Ipoh,4.6,101.07,2024-03-20
3,Clouds generally forming or developing,12:00:00,31.6,62,0.0,3.0,Pulau Pinang,Butterworth,5.3992,100.3639,2024-03-20
3,Clouds generally forming or developing,11:00:00,29.3,75,0.0,3.9,Selangor,Shah Alam,3.0833,101.5333,2024-03-20
3,Clouds generally forming or developing,11:00:00,29.2,76,0.0,3.4,Perak,Teluk Intan,4.0259,101.0213,2024-03-20
3,Clouds generally forming or developing,11:00:00,29.4,75,0.0,8.8,Johor,Batu Pahat,1.85,102.93,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.7,65,0.0,0.4,Labuan,Labuan,5.2803,115.2475,2024-03-20
2,State of sky on the whole unchanged,11:00:00,30.7,63,0.0,13.1,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-03-20
3,Clouds generally forming or developing,11:00:00,28.8,78,0.0,8.5,Sarawak,Miri,4.4028,113.9933,2024-03-20
3,Clouds generally forming or developing,11:00:00,29.5,78,0.0,4.5,Perak,Ipoh,4.6,101.07,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.5,63,0.0,6.5,Sabah,Kota Kinabalu,5.975,116.0725,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.0,67,0.0,9.4,Sabah,Sandakan,5.8388,118.1173,2024-03-20
3,Clouds generally forming or developing,11:00:00,28.8,81,0.0,8.2,Sarawak,Kuching,1.5397,110.3542,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.5,67,0.0,4.2,Pulau Pinang,Butterworth,5.3992,100.3639,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.3,69,0.0,14.8,Johor,Muar,2.05,102.56,2024-03-20
3,Clouds generally forming or developing,11:00:00,32.4,56,0.0,15.2,Kedah,Alor Setar,6.1167,100.3667,2024-03-20
1,Clouds generally dissolving or becoming less developed,11:00:00,31.7,59,0.0,9.8,Kedah,Sungai Petani,5.65,100.48,2024-03-20
3,Clouds generally forming or developing,11:00:00,29.6,78,0.0,4.7,Selangor,Klang,3.0333,101.45,2024-03-20
3,Clouds generally forming or developing,11:00:00,33.1,54,0.0,15.8,Perlis,Kangar,6.4333,100.2,2024-03-20
80,"Rain shower(s), slight",11:00:00,28.5,76,0.0,13.4,Terengganu,Cukai,4.2332,103.4479,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.6,64,0.0,7.7,Negeri Sembilan,Seremban,2.7297,101.9381,2024-03-20
3,Clouds generally forming or developing,11:00:00,30.3,65,0.0,10.2,Sabah,Lahad Datu,5.03,118.34,2024-03-20
80,"Rain shower(s), slight",11:00:00,28.7,81,0.0,4.3,Sarawak,Sibu,2.3,111.8167,2024-03-20
