weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,09:00:00,28.0,78,0.0,8.1,Terengganu,Cukai,4.2332,103.4479,2026-08-05
2,State of sky on the whole unchanged,09:00:00,27.2,69,0.0,2.3,Pahang,Raub,3.7931,101.8569,2026-08-05
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,28.5,68,0.1,3.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.6,86,0.0,7.4,Johor,Batu Pahat,1.85,102.93,2026-08-05
3,Clouds generally forming or developing,09:00:00,26.5,93,0.0,2.1,Kedah,Alor Setar,6.1167,100.3667,2026-08-05
3,Clouds generally forming or developing,09:00:00,26.8,95,0.0,6.3,Kelantan,Kota Bharu,6.1333,102.25,2026-08-05
3,Clouds generally forming or developing,09:00:00,28.4,82,0.0,8.9,Johor,Johor Bahru,1.4556,103.7611,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.0,86,0.0,5.2,Sabah,Tawau,4.2448,117.8911,2026-08-05
3,Clouds generally forming or developing,09:00:00,28.2,77,0.0,7.2,Selangor,Shah Alam,3.0833,101.5333,2026-08-05
3,Clouds generally forming or developing,09:00:00,28.8,77,0.0,7.9,Melaka,Melaka,2.1889,102.2511,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.5,78,0.0,6.1,Sabah,Kota Kinabalu,5.975,116.0725,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.2,82,0.0,4.2,Perak,Teluk Intan,4.0259,101.0213,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.1,86,0.0,7.8,Negeri Sembilan,Seremban,2.7297,101.9381,2026-08-05
80,"Rain shower(s), slight",09:00:00,24.6,95,1.3,5.5,Sarawak,Sibu,2.3,111.8167,2026-08-05
80,"Rain shower(s), slight",09:00:00,24.4,99,0.1,5.8,Sarawak,Bintulu,3.17,113.03,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.2,85,0.0,7.0,Putrajaya,Putrajaya,2.93,101.69,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.0,93,0.0,3.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-08-05
3,Clouds generally forming or developing,09:00:00,27.5,84,0.0,9.2,Sabah,Sandakan,5.8388,118.1173,2026-08-05
81,"Rain shower(s), moderate or heavy",09:00:00,24.1,96,0.5,9.4,Sarawak,Miri,4.4028,113.9933,2026-08-05
