weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.0,63,0.2,10.5,Perlis,Kangar,6.4333,100.2,2026-05-31
3,Clouds generally forming or developing,13:00:00,31.6,62,0.0,5.6,Sarawak,Bintulu,3.17,113.03,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.5,63,0.1,6.1,Putrajaya,Putrajaya,2.93,101.69,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.2,67,0.1,7.2,Terengganu,Cukai,4.2332,103.4479,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,29.7,77,0.1,8.6,Sabah,Tawau,4.2448,117.8911,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,30.4,72,0.1,9.0,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.7,58,0.1,2.7,Pulau Pinang,George Town,5.4145,100.3292,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.6,69,0.1,2.0,Selangor,Klang,3.0333,101.45,2026-05-31
1,Clouds generally dissolving or becoming less developed,13:00:00,32.3,59,0.0,11.2,Melaka,Melaka,2.1889,102.2511,2026-05-31
1,Clouds generally dissolving or becoming less developed,13:00:00,32.7,57,0.0,11.6,Johor,Muar,2.05,102.56,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,32.2,60,0.1,3.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,30.6,73,0.1,7.5,Pahang,Kuantan,3.8167,103.3333,2026-05-31
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",13:00:00,31.6,68,0.0,8.6,Johor,Kluang,2.0336,103.3194,2026-05-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",13:00:00,31.9,59,0.1,10.9,Negeri Sembilan,Seremban,2.7297,101.9381,2026-05-31
