date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-08-25,10:00:00,Johor,Johor Bahru,1.4556,103.7611,28.1,80,0.0,6.6,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Putrajaya,Putrajaya,2.93,101.69,26.2,87,0.0,3.4,3,Clouds generally forming or developing
2024-08-25,10:00:00,Sabah,Lahad Datu,5.03,118.34,28.7,76,0.0,8.0,2,State of sky on the whole unchanged
2024-08-25,10:00:00,Sarawak,Sibu,2.3,111.8167,27.3,83,0.0,8.0,3,Clouds generally forming or developing
2024-08-25,10:00:00,Sabah,Tawau,4.2448,117.8911,28.0,82,0.0,8.7,3,Clouds generally forming or developing
2024-08-25,10:00:00,Perak,Ipoh,4.6,101.07,26.2,89,0.0,4.9,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Johor,Batu Pahat,1.85,102.93,27.0,89,0.0,5.4,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Pahang,Raub,3.7931,101.8569,27.5,77,0.0,1.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Perlis,Kangar,6.4333,100.2,27.4,90,0.0,6.9,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Kedah,Sungai Petani,5.65,100.48,26.0,89,0.0,4.7,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2024-08-25,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.2,88,0.0,4.4,3,Clouds generally forming or developing
2024-08-25,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,30.0,67,0.0,13.5,3,Clouds generally forming or developing
2024-08-25,10:00:00,Pahang,Kuala Lipis,4.184,102.042,27.3,84,0.0,0.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Johor,Kluang,2.0336,103.3194,26.9,87,0.0,7.6,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.9,85,0.0,7.4,3,Clouds generally forming or developing
2024-08-25,10:00:00,Perak,Teluk Intan,4.0259,101.0213,25.3,92,0.0,2.9,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2024-08-25,10:00:00,Selangor,Shah Alam,3.0833,101.5333,26.7,84,0.0,1.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Sarawak,Kuching,1.5397,110.3542,27.8,80,0.0,10.1,2,State of sky on the whole unchanged
2024-08-25,10:00:00,Pahang,Kuantan,3.8167,103.3333,27.6,78,0.0,12.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.7,84,0.0,1.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Melaka,Melaka,2.1889,102.2511,27.2,86,0.0,8.3,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,28.1,82,0.0,2.0,3,Clouds generally forming or developing
2024-08-25,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.6,87,0.0,5.4,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Labuan,Labuan,5.2803,115.2475,28.6,79,0.0,12.0,2,State of sky on the whole unchanged
2024-08-25,10:00:00,Sarawak,Miri,4.4028,113.9933,27.6,83,0.0,12.6,3,Clouds generally forming or developing
2024-08-25,10:00:00,Selangor,Klang,3.0333,101.45,26.6,86,0.0,2.9,3,Clouds generally forming or developing
2024-08-25,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.3,84,0.0,6.8,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Kedah,Alor Setar,6.1167,100.3667,27.1,86,0.0,6.8,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Perak,Taiping,4.85,100.7333,25.6,89,0.0,6.2,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Sabah,Sandakan,5.8388,118.1173,29.1,77,0.0,8.6,2,State of sky on the whole unchanged
2024-08-25,10:00:00,Johor,Muar,2.05,102.56,27.2,86,0.0,7.9,80,"Rain shower(s), slight"
2024-08-25,10:00:00,Sarawak,Bintulu,3.17,113.03,27.8,83,0.0,9.4,3,Clouds generally forming or developing
2024-08-25,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.7,81,0.0,1.8,3,Clouds generally forming or developing
2024-08-25,10:00:00,Terengganu,Cukai,4.2332,103.4479,27.9,79,0.0,10.6,3,Clouds generally forming or developing
2024-08-25,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.5,87,0.0,5.4,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.0,88,0.0,4.3,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.0,88,0.0,4.3,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Perak,Ipoh,4.6,101.07,25.5,90,0.0,2.9,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.0,82,0.0,9.4,3,Clouds generally forming or developing
2024-08-25,09:00:00,Pahang,Kuala Lipis,4.184,102.042,26.1,90,0.0,1.5,3,Clouds generally forming or developing
2024-08-25,09:00:00,Pahang,Raub,3.7931,101.8569,25.8,90,0.0,0.5,3,Clouds generally forming or developing
2024-08-25,09:00:00,Labuan,Labuan,5.2803,115.2475,27.7,82,0.0,11.7,3,Clouds generally forming or developing
2024-08-25,09:00:00,Johor,Muar,2.05,102.56,26.6,88,0.0,7.7,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Perak,Teluk Intan,4.0259,101.0213,24.8,93,0.0,4.2,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,29.1,71,0.0,12.1,3,Clouds generally forming or developing
2024-08-25,09:00:00,Kedah,Sungai Petani,5.65,100.48,25.5,91,0.0,2.1,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Johor,Kluang,2.0336,103.3194,26.0,91,0.0,4.5,3,Clouds generally forming or developing
2024-08-25,09:00:00,Kedah,Alor Setar,6.1167,100.3667,26.0,90,0.0,4.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2024-08-25,09:00:00,Perak,Taiping,4.85,100.7333,25.8,89,0.0,6.0,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2024-08-25,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.3,86,0.0,4.3,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Selangor,Klang,3.0333,101.45,25.6,91,0.0,4.9,3,Clouds generally forming or developing
2024-08-25,09:00:00,Sarawak,Miri,4.4028,113.9933,26.8,87,0.0,12.6,3,Clouds generally forming or developing
2024-08-25,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.2,89,0.0,6.4,3,Clouds generally forming or developing
2024-08-25,09:00:00,Sarawak,Sibu,2.3,111.8167,26.0,89,0.0,6.6,3,Clouds generally forming or developing
2024-08-25,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.9,93,0.0,3.8,3,Clouds generally forming or developing
2024-08-25,09:00:00,Johor,Johor Bahru,1.4556,103.7611,27.1,86,0.0,2.8,2,State of sky on the whole unchanged
2024-08-25,09:00:00,Johor,Batu Pahat,1.85,102.93,26.1,93,0.0,3.5,80,"Rain shower(s), slight"
2024-08-25,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,26.6,89,0.0,0.8,3,Clouds generally forming or developing
2024-08-25,09:00:00,Sabah,Sandakan,5.8388,118.1173,27.8,83,0.0,7.2,2,State of sky on the whole unchanged
2024-08-25,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.7,86,0.0,3.6,3,Clouds generally forming or developing
2024-08-25,09:00:00,Melaka,Melaka,2.1889,102.2511,26.3,88,0.0,7.8,3,Clouds generally forming or developing
2024-08-25,09:00:00,Sarawak,Kuching,1.5397,110.3542,26.3,87,0.0,8.3,3,Clouds generally forming or developing
2024-08-25,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.5,89,0.0,3.8,3,Clouds generally forming or developing
2024-08-25,09:00:00,Sabah,Lahad Datu,5.03,118.34,27.8,81,0.0,6.6,2,State of sky on the whole unchanged
