date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2026-01-23,10:00:00,Sarawak,Kuching,1.5397,110.3542,27.3,73,0.0,12.0,2,State of sky on the whole unchanged
2026-01-23,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.6,70,0.0,1.5,3,Clouds generally forming or developing
2026-01-23,10:00:00,Perak,Ipoh,4.6,101.07,27.5,65,0.0,5.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Johor,Batu Pahat,1.85,102.93,25.4,78,0.0,19.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Putrajaya,Putrajaya,2.93,101.69,26.3,73,0.0,4.3,3,Clouds generally forming or developing
2026-01-23,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.9,82,0.0,3.0,3,Clouds generally forming or developing
2026-01-23,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.1,55,0.0,7.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.3,70,0.0,4.8,2,State of sky on the whole unchanged
2026-01-23,10:00:00,Perak,Taiping,4.85,100.7333,28.9,65,0.0,3.3,3,Clouds generally forming or developing
2026-01-23,10:00:00,Perak,Teluk Intan,4.0259,101.0213,26.9,83,0.0,4.8,3,Clouds generally forming or developing
2026-01-23,10:00:00,Sarawak,Sibu,2.3,111.8167,27.3,76,0.0,6.5,3,Clouds generally forming or developing
2026-01-23,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.1,55,0.0,7.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Kedah,Sungai Petani,5.65,100.48,26.5,58,0.0,8.9,3,Clouds generally forming or developing
2026-01-23,10:00:00,Johor,Johor Bahru,1.4556,103.7611,26.6,75,0.0,17.2,3,Clouds generally forming or developing
2026-01-23,10:00:00,Pahang,Kuala Lipis,4.184,102.042,24.7,71,0.0,2.5,3,Clouds generally forming or developing
2026-01-23,10:00:00,Pahang,Raub,3.7931,101.8569,21.8,72,0.0,10.5,3,Clouds generally forming or developing
2026-01-23,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.9,70,0.0,1.5,3,Clouds generally forming or developing
2026-01-23,10:00:00,Sabah,Tawau,4.2448,117.8911,29.1,66,0.0,14.5,2,State of sky on the whole unchanged
2026-01-23,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.7,65,0.0,9.6,3,Clouds generally forming or developing
2026-01-23,10:00:00,Johor,Muar,2.05,102.56,25.6,72,0.0,23.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Sarawak,Miri,4.4028,113.9933,26.6,79,0.0,11.8,1,Clouds generally dissolving or becoming less developed
2026-01-23,10:00:00,Sabah,Sandakan,5.8388,118.1173,25.6,87,0.0,8.0,80,"Rain shower(s), slight"
2026-01-23,10:00:00,Labuan,Labuan,5.2803,115.2475,27.0,79,0.0,7.4,3,Clouds generally forming or developing
2026-01-23,10:00:00,Johor,Kluang,2.0336,103.3194,26.3,75,0.0,12.2,3,Clouds generally forming or developing
2026-01-23,10:00:00,Selangor,Shah Alam,3.0833,101.5333,27.0,70,0.0,4.7,3,Clouds generally forming or developing
2026-01-23,10:00:00,Sarawak,Bintulu,3.17,113.03,26.9,78,0.0,8.0,2,State of sky on the whole unchanged
2026-01-23,10:00:00,Sabah,Lahad Datu,5.03,118.34,26.2,79,0.0,12.1,3,Clouds generally forming or developing
2026-01-23,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,24.9,80,0.0,5.0,3,Clouds generally forming or developing
2026-01-23,10:00:00,Perlis,Kangar,6.4333,100.2,26.0,73,0.0,18.3,3,Clouds generally forming or developing
2026-01-23,10:00:00,Selangor,Klang,3.0333,101.45,26.8,69,0.0,5.3,3,Clouds generally forming or developing
2026-01-23,10:00:00,Pahang,Kuantan,3.8167,103.3333,25.2,77,0.0,12.0,3,Clouds generally forming or developing
2026-01-23,10:00:00,Kedah,Alor Setar,6.1167,100.3667,25.1,73,0.0,19.4,3,Clouds generally forming or developing
2026-01-23,09:00:00,Johor,Muar,2.05,102.56,24.8,75,0.0,22.4,3,Clouds generally forming or developing
2026-01-23,09:00:00,Sabah,Lahad Datu,5.03,118.34,24.7,87,0.0,9.5,3,Clouds generally forming or developing
2026-01-23,09:00:00,Sabah,Tawau,4.2448,117.8911,28.0,73,0.0,12.1,2,State of sky on the whole unchanged
2026-01-23,09:00:00,Sarawak,Sibu,2.3,111.8167,25.6,86,0.0,2.7,3,Clouds generally forming or developing
2026-01-23,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,24.6,86,0.0,0.8,3,Clouds generally forming or developing
