weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,21.1,97,0.0,3.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-02-09
2,State of sky on the whole unchanged,07:00:00,21.8,94,0.0,4.8,Kelantan,Kota Bharu,6.1333,102.25,2026-02-09
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,22.8,98,0.0,1.8,Sabah,Lahad Datu,5.03,118.34,2026-02-09
3,Clouds generally forming or developing,07:00:00,22.5,91,0.0,2.3,Sarawak,Kuching,1.5397,110.3542,2026-02-09
1,Clouds generally dissolving or becoming less developed,07:00:00,25.2,81,0.0,13.3,Perlis,Kangar,6.4333,100.2,2026-02-09
2,State of sky on the whole unchanged,07:00:00,23.2,87,0.0,7.6,Johor,Kluang,2.0336,103.3194,2026-02-09
0,Cloud development not observed or not observable,07:00:00,23.4,89,0.0,4.7,Sabah,Kota Kinabalu,5.975,116.0725,2026-02-09
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,24.0,98,0.0,1.1,Selangor,Petaling Jaya,3.1073,101.6067,2026-02-09
3,Clouds generally forming or developing,07:00:00,26.1,86,0.0,6.2,Sarawak,Bintulu,3.17,113.03,2026-02-09
0,Cloud development not observed or not observable,07:00:00,26.4,93,0.0,3.2,Perak,Taiping,4.85,100.7333,2026-02-09
2,State of sky on the whole unchanged,07:00:00,25.5,89,0.0,6.4,Sarawak,Miri,4.4028,113.9933,2026-02-09
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,22.7,97,0.0,2.5,Sarawak,Sibu,2.3,111.8167,2026-02-09
0,Cloud development not observed or not observable,07:00:00,26.4,77,0.0,4.6,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-02-09
2,State of sky on the whole unchanged,07:00:00,25.5,79,0.0,18.5,Johor,Muar,2.05,102.56,2026-02-09
3,Clouds generally forming or developing,07:00:00,24.6,63,0.0,9.2,Negeri Sembilan,Seremban,2.7297,101.9381,2026-02-09
3,Clouds generally forming or developing,07:00:00,24.2,75,0.0,2.2,Putrajaya,Putrajaya,2.93,101.69,2026-02-09
3,Clouds generally forming or developing,07:00:00,25.0,80,0.0,24.2,Melaka,Melaka,2.1889,102.2511,2026-02-09
2,State of sky on the whole unchanged,07:00:00,21.7,94,0.0,4.5,Pahang,Kuantan,3.8167,103.3333,2026-02-09
0,Cloud development not observed or not observable,07:00:00,26.6,77,0.0,4.6,Pulau Pinang,George Town,5.4145,100.3292,2026-02-09
3,Clouds generally forming or developing,07:00:00,24.8,94,0.0,1.1,Selangor,Shah Alam,3.0833,101.5333,2026-02-09
3,Clouds generally forming or developing,07:00:00,24.0,87,0.0,6.0,Johor,Batu Pahat,1.85,102.93,2026-02-09
0,Cloud development not observed or not observable,07:00:00,25.0,79,0.0,5.2,Kedah,Sungai Petani,5.65,100.48,2026-02-09
2,State of sky on the whole unchanged,07:00:00,22.8,96,0.0,3.1,Pahang,Kuala Lipis,4.184,102.042,2026-02-09
2,State of sky on the whole unchanged,07:00:00,24.9,75,0.0,9.4,Terengganu,Cukai,4.2332,103.4479,2026-02-09
