weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,10:00:00,26.9,76,0.0,5.4,Selangor,Klang,3.0333,101.45,2025-01-31
3,Clouds generally forming or developing,10:00:00,27.3,84,0.0,6.8,Sabah,Lahad Datu,5.03,118.34,2025-01-31
1,Clouds generally dissolving or becoming less developed,10:00:00,24.7,77,0.0,3.0,Pahang,Kuala Lipis,4.184,102.042,2025-01-31
80,"Rain shower(s), slight",10:00:00,25.8,89,0.0,9.7,Sarawak,Kuching,1.5397,110.3542,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.2,76,0.0,11.6,Johor,Johor Bahru,1.4556,103.7611,2025-01-31
3,Clouds generally forming or developing,10:00:00,24.3,78,0.0,5.0,Pahang,Raub,3.7931,101.8569,2025-01-31
1,Clouds generally dissolving or becoming less developed,10:00:00,25.8,71,0.0,13.0,Melaka,Melaka,2.1889,102.2511,2025-01-31
2,State of sky on the whole unchanged,10:00:00,27.4,85,0.0,8.2,Labuan,Labuan,5.2803,115.2475,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.5,85,0.0,2.6,Perak,Teluk Intan,4.0259,101.0213,2025-01-31
2,State of sky on the whole unchanged,10:00:00,27.7,81,0.0,7.6,Sabah,Sandakan,5.8388,118.1173,2025-01-31
0,Cloud development not observed or not observable,10:00:00,25.0,65,0.0,5.6,Kedah,Alor Setar,6.1167,100.3667,2025-01-31
1,Clouds generally dissolving or becoming less developed,10:00:00,26.2,75,0.0,4.7,Putrajaya,Putrajaya,2.93,101.69,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.7,69,0.0,6.1,Negeri Sembilan,Seremban,2.7297,101.9381,2025-01-31
3,Clouds generally forming or developing,10:00:00,27.1,87,0.0,6.0,Sarawak,Bintulu,3.17,113.03,2025-01-31
3,Clouds generally forming or developing,10:00:00,25.0,74,0.0,5.0,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-01-31
80,"Rain shower(s), slight",10:00:00,27.0,87,0.0,1.8,Sabah,Tawau,4.2448,117.8911,2025-01-31
3,Clouds generally forming or developing,10:00:00,23.9,83,0.0,2.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-01-31
3,Clouds generally forming or developing,10:00:00,24.0,86,0.0,5.1,Kelantan,Kota Bharu,6.1333,102.25,2025-01-31
0,Cloud development not observed or not observable,10:00:00,25.6,69,0.0,7.0,Kedah,Sungai Petani,5.65,100.48,2025-01-31
2,State of sky on the whole unchanged,10:00:00,25.6,80,0.0,13.7,Johor,Kluang,2.0336,103.3194,2025-01-31
1,Clouds generally dissolving or becoming less developed,10:00:00,27.0,67,0.0,2.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-01-31
3,Clouds generally forming or developing,10:00:00,25.2,78,0.0,8.3,Terengganu,Cukai,4.2332,103.4479,2025-01-31
2,State of sky on the whole unchanged,10:00:00,25.0,78,0.0,11.9,Pahang,Kuantan,3.8167,103.3333,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.7,76,0.0,3.4,Perak,Ipoh,4.6,101.07,2025-01-31
3,Clouds generally forming or developing,10:00:00,26.1,68,0.0,5.6,Pulau Pinang,Butterworth,5.3992,100.3639,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.8,70,0.0,3.5,Selangor,Shah Alam,3.0833,101.5333,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.8,70,0.0,3.5,Selangor,Petaling Jaya,3.1073,101.6067,2025-01-31
2,State of sky on the whole unchanged,10:00:00,25.3,79,0.0,7.6,Johor,Batu Pahat,1.85,102.93,2025-01-31
2,State of sky on the whole unchanged,10:00:00,26.1,82,0.0,1.8,Perak,Taiping,4.85,100.7333,2025-01-31
3,Clouds generally forming or developing,10:00:00,26.1,68,0.0,5.6,Pulau Pinang,George Town,5.4145,100.3292,2025-01-31
0,Cloud development not observed or not observable,10:00:00,25.8,69,0.0,9.2,Perlis,Kangar,6.4333,100.2,2025-01-31
3,Clouds generally forming or developing,10:00:00,27.5,82,0.0,8.1,Sarawak,Miri,4.4028,113.9933,2025-01-31
3,Clouds generally forming or developing,10:00:00,25.4,92,0.0,1.8,Sarawak,Sibu,2.3,111.8167,2025-01-31
0,Cloud development not observed or not observable,09:00:00,21.9,77,0.0,2.9,Kedah,Alor Setar,6.1167,100.3667,2025-01-31
3,Clouds generally forming or developing,09:00:00,26.1,91,0.0,6.4,Sarawak,Bintulu,3.17,113.03,2025-01-31
1,Clouds generally dissolving or becoming less developed,09:00:00,25.2,74,0.0,3.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-01-31
3,Clouds generally forming or developing,09:00:00,25.4,71,0.0,5.4,Pulau Pinang,Butterworth,5.3992,100.3639,2025-01-31
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",09:00:00,24.7,96,0.0,2.5,Sarawak,Sibu,2.3,111.8167,2025-01-31
3,Clouds generally forming or developing,09:00:00,25.3,71,0.0,5.4,Pulau Pinang,George Town,5.4145,100.3292,2025-01-31
3,Clouds generally forming or developing,09:00:00,26.7,86,0.0,3.6,Sabah,Lahad Datu,5.03,118.34,2025-01-31
0,Cloud development not observed or not observable,09:00:00,23.1,79,0.0,5.2,Perlis,Kangar,6.4333,100.2,2025-01-31
2,State of sky on the whole unchanged,09:00:00,23.8,77,0.0,11.5,Melaka,Melaka,2.1889,102.2511,2025-01-31
3,Clouds generally forming or developing,09:00:00,23.7,78,0.0,4.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-01-31
3,Clouds generally forming or developing,09:00:00,24.1,83,0.0,6.1,Terengganu,Cukai,4.2332,103.4479,2025-01-31
3,Clouds generally forming or developing,09:00:00,24.7,83,0.0,7.6,Johor,Johor Bahru,1.4556,103.7611,2025-01-31
80,"Rain shower(s), slight",09:00:00,26.4,91,0.0,3.3,Sabah,Tawau,4.2448,117.8911,2025-01-31
2,State of sky on the whole unchanged,09:00:00,23.0,87,0.0,0.4,Pahang,Kuala Lipis,4.184,102.042,2025-01-31
2,State of sky on the whole unchanged,09:00:00,25.3,77,0.0,1.6,Selangor,Petaling Jaya,3.1073,101.6067,2025-01-31
80,"Rain shower(s), slight",09:00:00,24.9,93,0.0,6.4,Sarawak,Kuching,1.5397,110.3542,2025-01-31
3,Clouds generally forming or developing,09:00:00,21.4,94,0.0,3.0,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-01-31
2,State of sky on the whole unchanged,09:00:00,25.3,77,0.0,1.6,Selangor,Shah Alam,3.0833,101.5333,2025-01-31
2,State of sky on the whole unchanged,09:00:00,24.6,92,0.0,2.1,Perak,Ipoh,4.6,101.07,2025-01-31
