date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2026-05-02,09:00:00,Sarawak,Miri,4.4028,113.9933,28.2,81,0.0,4.4,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Perak,Teluk Intan,4.0259,101.0213,25.9,95,0.1,6.9,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Kedah,Sungai Petani,5.65,100.48,24.8,95,0.1,2.9,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Kedah,Alor Setar,6.1167,100.3667,26.2,89,0.2,4.0,53,"Drizzle, not freezing, continuous 	moderate at time of observation"
2026-05-02,09:00:00,Perlis,Kangar,6.4333,100.2,25.8,91,0.1,10.0,80,"Rain shower(s), slight"
2026-05-02,09:00:00,Sarawak,Sibu,2.3,111.8167,25.8,92,0.4,8.1,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Terengganu,Cukai,4.2332,103.4479,26.6,88,0.0,3.3,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Sabah,Lahad Datu,5.03,118.34,29.0,72,0.1,5.2,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Sabah,Sandakan,5.8388,118.1173,29.1,71,0.0,5.9,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,09:00:00,Pahang,Raub,3.7931,101.8569,26.0,75,0.0,2.1,3,Clouds generally forming or developing
2026-05-02,09:00:00,Pahang,Kuala Lipis,4.184,102.042,25.8,90,0.0,1.1,3,Clouds generally forming or developing
2026-05-02,09:00:00,Johor,Kluang,2.0336,103.3194,25.8,92,0.0,0.9,3,Clouds generally forming or developing
2026-05-02,09:00:00,Putrajaya,Putrajaya,2.93,101.69,26.8,87,0.0,4.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,25.8,90,0.0,2.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Melaka,Melaka,2.1889,102.2511,26.4,91,0.0,5.7,3,Clouds generally forming or developing
2026-05-02,09:00:00,Sabah,Tawau,4.2448,117.8911,30.3,63,0.0,2.1,3,Clouds generally forming or developing
2026-05-02,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.8,81,0.0,6.4,3,Clouds generally forming or developing
2026-05-02,09:00:00,Sarawak,Kuching,1.5397,110.3542,26.5,82,0.0,9.8,3,Clouds generally forming or developing
2026-05-02,09:00:00,Johor,Batu Pahat,1.85,102.93,26.3,91,0.0,4.6,3,Clouds generally forming or developing
2026-05-02,09:00:00,Johor,Johor Bahru,1.4556,103.7611,26.6,94,0.0,1.9,3,Clouds generally forming or developing
2026-05-02,09:00:00,Selangor,Shah Alam,3.0833,101.5333,27.0,85,0.0,4.0,3,Clouds generally forming or developing
2026-05-02,09:00:00,Perak,Taiping,4.85,100.7333,25.4,91,0.0,6.3,3,Clouds generally forming or developing
2026-05-02,09:00:00,Pahang,Kuantan,3.8167,103.3333,26.6,87,0.0,6.0,3,Clouds generally forming or developing
2026-05-02,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.4,87,0.0,2.7,3,Clouds generally forming or developing
2026-05-02,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,25.6,91,0.0,4.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,25.8,90,0.0,2.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Perak,Ipoh,4.6,101.07,26.0,91,0.0,5.0,3,Clouds generally forming or developing
2026-05-02,09:00:00,Sarawak,Bintulu,3.17,113.03,26.2,93,0.0,7.7,3,Clouds generally forming or developing
2026-05-02,09:00:00,Labuan,Labuan,5.2803,115.2475,29.8,70,0.0,3.6,0,Cloud development not observed or not observable
2026-05-02,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,30.2,62,0.0,1.5,1,Clouds generally dissolving or becoming less developed
2026-05-02,09:00:00,Johor,Muar,2.05,102.56,26.4,89,0.0,4.8,3,Clouds generally forming or developing
2026-05-02,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.4,90,0.0,2.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.9,84,0.0,1.2,3,Clouds generally forming or developing
2026-05-02,09:00:00,Selangor,Klang,3.0333,101.45,27.1,87,0.0,3.4,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sarawak,Miri,4.4028,113.9933,26.4,91,0.0,4.8,3,Clouds generally forming or developing
2026-05-02,08:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,24.7,92,0.1,3.1,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Pulau Pinang,George Town,5.4145,100.3292,24.7,93,0.2,1.3,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Kedah,Alor Setar,6.1167,100.3667,25.5,95,0.0,7.1,3,Clouds generally forming or developing
2026-05-02,08:00:00,Johor,Muar,2.05,102.56,24.8,97,0.0,4.8,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sabah,Sandakan,5.8388,118.1173,28.0,78,0.0,4.0,3,Clouds generally forming or developing
2026-05-02,08:00:00,Johor,Kluang,2.0336,103.3194,24.3,99,0.0,1.5,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sarawak,Kuching,1.5397,110.3542,24.9,92,0.0,7.4,3,Clouds generally forming or developing
2026-05-02,08:00:00,Johor,Batu Pahat,1.85,102.93,24.5,99,0.0,4.1,3,Clouds generally forming or developing
2026-05-02,08:00:00,Kedah,Sungai Petani,5.65,100.48,23.4,98,0.2,0.8,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Perak,Taiping,4.85,100.7333,24.2,96,0.0,5.3,3,Clouds generally forming or developing
2026-05-02,08:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.4,87,0.0,10.1,3,Clouds generally forming or developing
2026-05-02,08:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.5,94,0.0,3.0,3,Clouds generally forming or developing
2026-05-02,08:00:00,Melaka,Melaka,2.1889,102.2511,24.6,95,0.0,5.7,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sabah,Lahad Datu,5.03,118.34,28.1,78,0.1,3.2,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Johor,Johor Bahru,1.4556,103.7611,25.0,97,0.0,1.0,3,Clouds generally forming or developing
2026-05-02,08:00:00,Selangor,Shah Alam,3.0833,101.5333,25.4,92,0.0,6.2,3,Clouds generally forming or developing
2026-05-02,08:00:00,Perak,Teluk Intan,4.0259,101.0213,25.1,99,0.0,6.1,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Pahang,Kuantan,3.8167,103.3333,25.5,93,0.0,6.1,3,Clouds generally forming or developing
2026-05-02,08:00:00,Selangor,Petaling Jaya,3.1073,101.6067,24.8,93,0.0,3.6,3,Clouds generally forming or developing
2026-05-02,08:00:00,Terengganu,Cukai,4.2332,103.4479,24.9,94,0.1,4.6,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Perak,Ipoh,4.6,101.07,24.2,97,0.0,7.4,3,Clouds generally forming or developing
2026-05-02,08:00:00,Selangor,Klang,3.0333,101.45,25.4,93,0.0,6.7,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sarawak,Sibu,2.3,111.8167,24.9,96,0.2,5.3,53,"Drizzle, not freezing, continuous 	moderate at time of observation"
2026-05-02,08:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,24.5,97,0.0,1.7,3,Clouds generally forming or developing
2026-05-02,08:00:00,Labuan,Labuan,5.2803,115.2475,29.0,75,0.0,5.5,0,Cloud development not observed or not observable
2026-05-02,08:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.5,67,0.0,0.8,0,Cloud development not observed or not observable
2026-05-02,08:00:00,Pahang,Kuala Lipis,4.184,102.042,24.2,97,0.0,1.3,3,Clouds generally forming or developing
2026-05-02,08:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,24.6,92,0.1,3.1,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,08:00:00,Pahang,Raub,3.7931,101.8569,24.4,82,0.0,1.7,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sarawak,Bintulu,3.17,113.03,25.0,94,0.0,6.8,3,Clouds generally forming or developing
2026-05-02,08:00:00,Sabah,Tawau,4.2448,117.8911,28.9,71,0.0,2.4,3,Clouds generally forming or developing
2026-05-02,08:00:00,Putrajaya,Putrajaya,2.93,101.69,25.0,95,0.0,5.2,3,Clouds generally forming or developing
2026-05-02,08:00:00,Perlis,Kangar,6.4333,100.2,25.9,93,0.0,6.4,3,Clouds generally forming or developing
2026-05-02,07:00:00,Sarawak,Sibu,2.3,111.8167,24.5,97,0.0,5.6,3,Clouds generally forming or developing
2026-05-02,07:00:00,Sarawak,Miri,4.4028,113.9933,25.0,97,0.0,4.6,3,Clouds generally forming or developing
2026-05-02,07:00:00,Sarawak,Kuching,1.5397,110.3542,24.4,95,0.0,5.6,3,Clouds generally forming or developing
2026-05-02,07:00:00,Johor,Johor Bahru,1.4556,103.7611,24.4,99,0.0,1.1,3,Clouds generally forming or developing
2026-05-02,07:00:00,Kedah,Sungai Petani,5.65,100.48,23.0,98,0.1,7.5,51,"Drizzle, not freezing, continuous 	slight at time of observation"
2026-05-02,07:00:00,Pahang,Raub,3.7931,101.8569,22.6,89,0.0,0.5,3,Clouds generally forming or developing
2026-05-02,07:00:00,Sabah,Sandakan,5.8388,118.1173,26.5,83,0.0,6.1,3,Clouds generally forming or developing
2026-05-02,07:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,23.4,96,0.0,0.8,3,Clouds generally forming or developing
2026-05-02,07:00:00,Sabah,Tawau,4.2448,117.8911,27.2,78,0.0,6.2,3,Clouds generally forming or developing
