weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,11:00:00,29.7,74,0.0,10.6,Negeri Sembilan,Seremban,2.7297,101.9381,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.8,75,0.0,3.9,Pulau Pinang,Butterworth,5.3992,100.3639,2025-08-01
80,"Rain shower(s), slight",11:00:00,28.8,80,0.0,12.1,Johor,Batu Pahat,1.85,102.93,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.8,75,0.0,3.9,Pulau Pinang,George Town,5.4145,100.3292,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.6,66,0.0,13.3,Sabah,Lahad Datu,5.03,118.34,2025-08-01
3,Clouds generally forming or developing,11:00:00,31.5,66,0.0,9.7,Sabah,Sandakan,5.8388,118.1173,2025-08-01
3,Clouds generally forming or developing,11:00:00,29.2,76,0.0,5.4,Pahang,Kuala Lipis,4.184,102.042,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.9,73,0.0,3.1,Perak,Ipoh,4.6,101.07,2025-08-01
80,"Rain shower(s), slight",11:00:00,29.9,74,0.0,13.4,Selangor,Klang,3.0333,101.45,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,29.9,74,0.0,2.6,Kedah,Sungai Petani,5.65,100.48,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.6,71,0.0,13.7,Selangor,Shah Alam,3.0833,101.5333,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.8,70,0.0,1.4,Labuan,Labuan,5.2803,115.2475,2025-08-01
3,Clouds generally forming or developing,11:00:00,30.2,75,0.0,8.7,Johor,Kluang,2.0336,103.3194,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,29.1,80,0.0,1.3,Sarawak,Miri,4.4028,113.9933,2025-08-01
80,"Rain shower(s), slight",11:00:00,28.8,78,0.0,13.9,Melaka,Melaka,2.1889,102.2511,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.5,71,0.0,9.7,Pahang,Kuantan,3.8167,103.3333,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.4,73,0.0,14.6,Perak,Teluk Intan,4.0259,101.0213,2025-08-01
3,Clouds generally forming or developing,11:00:00,27.8,70,0.0,2.3,Pahang,Raub,3.7931,101.8569,2025-08-01
80,"Rain shower(s), slight",11:00:00,29.7,77,0.0,12.4,Putrajaya,Putrajaya,2.93,101.69,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.6,75,0.0,3.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.5,74,0.0,10.6,Perak,Taiping,4.85,100.7333,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,32.1,59,0.0,7.3,Sabah,Kota Kinabalu,5.975,116.0725,2025-08-01
2,State of sky on the whole unchanged,11:00:00,29.5,80,0.0,4.5,Sarawak,Bintulu,3.17,113.03,2025-08-01
2,State of sky on the whole unchanged,11:00:00,31.0,68,0.0,13.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-08-01
2,State of sky on the whole unchanged,11:00:00,31.5,70,0.0,4.1,Sarawak,Sibu,2.3,111.8167,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.0,75,0.0,4.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-08-01
80,"Rain shower(s), slight",11:00:00,28.6,80,0.0,14.8,Johor,Muar,2.05,102.56,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,29.3,81,0.0,7.2,Perlis,Kangar,6.4333,100.2,2025-08-01
3,Clouds generally forming or developing,11:00:00,30.2,74,0.0,10.7,Sabah,Tawau,4.2448,117.8911,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,30.2,76,0.0,7.0,Kelantan,Kota Bharu,6.1333,102.25,2025-08-01
1,Clouds generally dissolving or becoming less developed,11:00:00,28.0,80,0.0,6.4,Kedah,Alor Setar,6.1167,100.3667,2025-08-01
2,State of sky on the whole unchanged,11:00:00,30.8,68,0.0,13.6,Selangor,Petaling Jaya,3.1073,101.6067,2025-08-01
80,"Rain shower(s), slight",11:00:00,29.8,76,0.0,10.9,Johor,Johor Bahru,1.4556,103.7611,2025-08-01
