weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,08:00:00,25.2,91,0.0,5.7,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.4,100,0.0,3.1,Johor,Johor Bahru,1.4556,103.7611,2026-06-11
3,Clouds generally forming or developing,08:00:00,26.6,96,0.0,3.7,Pulau Pinang,George Town,5.4145,100.3292,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.8,94,0.0,9.2,Perak,Teluk Intan,4.0259,101.0213,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.9,93,0.0,6.4,Putrajaya,Putrajaya,2.93,101.69,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.8,96,0.0,5.2,Sarawak,Bintulu,3.17,113.03,2026-06-11
2,State of sky on the whole unchanged,08:00:00,25.9,90,0.0,9.8,Sabah,Tawau,4.2448,117.8911,2026-06-11
3,Clouds generally forming or developing,08:00:00,23.8,99,0.0,6.8,Johor,Batu Pahat,1.85,102.93,2026-06-11
3,Clouds generally forming or developing,08:00:00,23.7,99,0.0,2.3,Johor,Kluang,2.0336,103.3194,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.9,92,0.0,7.9,Selangor,Klang,3.0333,101.45,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.2,97,0.0,8.3,Johor,Muar,2.05,102.56,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.0,97,0.0,6.1,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-11
3,Clouds generally forming or developing,08:00:00,27.0,86,0.0,2.0,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.1,91,0.0,7.3,Selangor,Shah Alam,3.0833,101.5333,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.1,92,0.0,6.3,Sarawak,Miri,4.4028,113.9933,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.0,90,0.0,6.3,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.7,97,0.0,5.8,Perak,Taiping,4.85,100.7333,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.5,97,0.0,5.3,Pahang,Kuantan,3.8167,103.3333,2026-06-11
81,"Rain shower(s), moderate or heavy",08:00:00,25.4,94,1.0,5.4,Labuan,Labuan,5.2803,115.2475,2026-06-11
1,Clouds generally dissolving or becoming less developed,08:00:00,26.6,90,0.0,5.6,Sabah,Lahad Datu,5.03,118.34,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.8,91,0.0,6.4,Sarawak,Sibu,2.3,111.8167,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.4,96,0.0,10.4,Kelantan,Kota Bharu,6.1333,102.25,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.4,93,0.0,6.7,Sarawak,Kuching,1.5397,110.3542,2026-06-11
3,Clouds generally forming or developing,08:00:00,27.1,86,0.0,2.0,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.7,96,0.0,6.5,Kedah,Sungai Petani,5.65,100.48,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.0,99,0.0,4.2,Pahang,Kuala Lipis,4.184,102.042,2026-06-11
61,"Rain, not freezing, continuous slight at time of observation",08:00:00,25.0,94,1.0,7.7,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-11
3,Clouds generally forming or developing,08:00:00,26.2,93,0.0,6.3,Perlis,Kangar,6.4333,100.2,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.4,95,0.0,3.5,Terengganu,Cukai,4.2332,103.4479,2026-06-11
3,Clouds generally forming or developing,08:00:00,26.3,90,0.0,6.2,Sabah,Sandakan,5.8388,118.1173,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.2,91,0.0,6.3,Negeri Sembilan,Seremban,2.7297,101.9381,2026-06-11
3,Clouds generally forming or developing,08:00:00,25.6,88,0.0,3.4,Perak,Ipoh,4.6,101.07,2026-06-11
3,Clouds generally forming or developing,08:00:00,23.8,98,0.0,8.5,Melaka,Melaka,2.1889,102.2511,2026-06-11
3,Clouds generally forming or developing,08:00:00,24.0,94,0.0,1.4,Pahang,Raub,3.7931,101.8569,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,23.9,97,0.1,7.7,Sarawak,Bintulu,3.17,113.03,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.0,97,0.0,6.6,Kedah,Sungai Petani,5.65,100.48,2026-06-11
3,Clouds generally forming or developing,07:00:00,23.8,95,0.0,6.8,Sarawak,Miri,4.4028,113.9933,2026-06-11
3,Clouds generally forming or developing,07:00:00,23.1,98,0.0,2.5,Pahang,Raub,3.7931,101.8569,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,23.7,99,0.4,3.6,Johor,Johor Bahru,1.4556,103.7611,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.2,94,0.0,8.4,Selangor,Klang,3.0333,101.45,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,24.5,96,0.1,2.3,Terengganu,Cukai,4.2332,103.4479,2026-06-11
3,Clouds generally forming or developing,07:00:00,26.7,89,0.0,2.1,Pulau Pinang,Butterworth,5.3992,100.3639,2026-06-11
3,Clouds generally forming or developing,07:00:00,23.6,99,0.0,7.8,Johor,Muar,2.05,102.56,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.4,93,0.0,8.5,Selangor,Shah Alam,3.0833,101.5333,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.3,92,0.0,5.5,Selangor,Petaling Jaya,3.1073,101.6067,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.4,100,0.0,0.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-06-11
3,Clouds generally forming or developing,07:00:00,26.7,89,0.0,2.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,23.4,99,0.1,5.3,Johor,Batu Pahat,1.85,102.93,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,23.2,100,0.1,1.8,Johor,Kluang,2.0336,103.3194,2026-06-11
3,Clouds generally forming or developing,07:00:00,24.8,94,0.0,11.7,Sabah,Tawau,4.2448,117.8911,2026-06-11
3,Clouds generally forming or developing,07:00:00,23.5,100,0.0,2.4,Pahang,Kuala Lipis,4.184,102.042,2026-06-11
3,Clouds generally forming or developing,07:00:00,23.2,99,0.0,8.3,Melaka,Melaka,2.1889,102.2511,2026-06-11
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,25.0,90,0.1,9.1,Sabah,Kota Kinabalu,5.975,116.0725,2026-06-11
1,Clouds generally dissolving or becoming less developed,07:00:00,25.7,95,0.0,7.2,Sabah,Lahad Datu,5.03,118.34,2026-06-11
