weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,28.6,74,0.0,1.3,Perak,Ipoh,4.6,101.07,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.0,84,0.0,8.7,Sabah,Sandakan,5.8388,118.1173,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.5,80,0.0,4.4,Sarawak,Kuching,1.5397,110.3542,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.6,86,0.0,5.2,Pahang,Kuantan,3.8167,103.3333,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.2,76,0.0,5.6,Johor,Muar,2.05,102.56,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.4,80,0.0,8.5,Terengganu,Cukai,4.2332,103.4479,2024-09-22
3,Clouds generally forming or developing,10:00:00,27.4,80,0.0,0.5,Pahang,Raub,3.7931,101.8569,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.3,78,0.0,1.8,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-09-22
3,Clouds generally forming or developing,10:00:00,27.9,86,0.0,1.9,Kedah,Alor Setar,6.1167,100.3667,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.3,86,0.0,2.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.4,78,0.0,3.7,Melaka,Melaka,2.1889,102.2511,2024-09-22
2,State of sky on the whole unchanged,10:00:00,30.5,70,0.0,5.7,Sarawak,Bintulu,3.17,113.03,2024-09-22
3,Clouds generally forming or developing,10:00:00,31.4,62,0.0,4.8,Sabah,Kota Kinabalu,5.975,116.0725,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.5,87,0.0,1.5,Perlis,Kangar,6.4333,100.2,2024-09-22
2,State of sky on the whole unchanged,10:00:00,30.8,68,0.0,2.9,Labuan,Labuan,5.2803,115.2475,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.7,83,0.0,2.5,Putrajaya,Putrajaya,2.93,101.69,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.2,68,0.0,1.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.0,76,0.0,3.2,Negeri Sembilan,Seremban,2.7297,101.9381,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.2,85,0.0,6.5,Perak,Teluk Intan,4.0259,101.0213,2024-09-22
2,State of sky on the whole unchanged,10:00:00,29.4,78,0.0,5.2,Sarawak,Miri,4.4028,113.9933,2024-09-22
3,Clouds generally forming or developing,10:00:00,27.8,85,0.0,2.8,Sabah,Tawau,4.2448,117.8911,2024-09-22
80,"Rain shower(s), slight",10:00:00,28.5,80,0.0,8.5,Sabah,Lahad Datu,5.03,118.34,2024-09-22
2,State of sky on the whole unchanged,10:00:00,29.9,78,0.0,4.4,Sarawak,Sibu,2.3,111.8167,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.2,86,0.0,4.4,Selangor,Klang,3.0333,101.45,2024-09-22
80,"Rain shower(s), slight",10:00:00,28.6,83,0.0,2.7,Selangor,Petaling Jaya,3.1073,101.6067,2024-09-22
80,"Rain shower(s), slight",10:00:00,28.6,83,0.0,2.7,Selangor,Shah Alam,3.0833,101.5333,2024-09-22
80,"Rain shower(s), slight",10:00:00,28.4,87,0.0,5.6,Kelantan,Kota Bharu,6.1333,102.25,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.5,82,0.0,5.2,Johor,Batu Pahat,1.85,102.93,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.6,85,0.0,1.9,Pulau Pinang,Butterworth,5.3992,100.3639,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.6,85,0.0,1.9,Pulau Pinang,George Town,5.4145,100.3292,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.3,72,0.0,4.6,Perak,Taiping,4.85,100.7333,2024-09-22
3,Clouds generally forming or developing,10:00:00,28.0,83,0.0,1.8,Kedah,Sungai Petani,5.65,100.48,2024-09-22
3,Clouds generally forming or developing,10:00:00,29.0,72,0.0,3.4,Johor,Kluang,2.0336,103.3194,2024-09-22
3,Clouds generally forming or developing,10:00:00,27.4,88,0.0,1.5,Pahang,Kuala Lipis,4.184,102.042,2024-09-22
3,Clouds generally forming or developing,10:00:00,30.0,77,0.0,5.3,Johor,Johor Bahru,1.4556,103.7611,2024-09-22
2,State of sky on the whole unchanged,09:00:00,29.4,74,0.0,4.8,Labuan,Labuan,5.2803,115.2475,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.8,88,0.0,2.2,Pulau Pinang,Butterworth,5.3992,100.3639,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.2,87,0.0,8.4,Sabah,Sandakan,5.8388,118.1173,2024-09-22
3,Clouds generally forming or developing,09:00:00,26.6,91,0.0,4.8,Perak,Teluk Intan,4.0259,101.0213,2024-09-22
2,State of sky on the whole unchanged,09:00:00,30.4,64,0.0,2.4,Sabah,Kota Kinabalu,5.975,116.0725,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.4,92,0.0,0.4,Perlis,Kangar,6.4333,100.2,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.2,87,0.0,2.9,Sabah,Tawau,4.2448,117.8911,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.2,91,0.0,1.8,Negeri Sembilan,Seremban,2.7297,101.9381,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.9,78,0.0,2.4,Johor,Kluang,2.0336,103.3194,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.5,88,0.0,2.6,Selangor,Petaling Jaya,3.1073,101.6067,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.4,87,0.0,1.3,Putrajaya,Putrajaya,2.93,101.69,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.8,81,0.0,3.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.5,88,0.0,2.6,Selangor,Shah Alam,3.0833,101.5333,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.9,84,0.0,6.6,Sabah,Lahad Datu,5.03,118.34,2024-09-22
3,Clouds generally forming or developing,09:00:00,26.5,92,0.0,2.4,Kedah,Alor Setar,6.1167,100.3667,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.0,84,0.0,3.7,Perak,Taiping,4.85,100.7333,2024-09-22
3,Clouds generally forming or developing,09:00:00,26.8,82,0.0,3.1,Melaka,Melaka,2.1889,102.2511,2024-09-22
3,Clouds generally forming or developing,09:00:00,26.1,91,0.0,1.1,Pahang,Kuala Lipis,4.184,102.042,2024-09-22
2,State of sky on the whole unchanged,09:00:00,28.4,82,0.0,6.0,Sarawak,Miri,4.4028,113.9933,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.4,92,0.0,4.0,Kelantan,Kota Bharu,6.1333,102.25,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.4,87,0.0,4.1,Johor,Johor Bahru,1.4556,103.7611,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.3,86,0.0,4.6,Sarawak,Sibu,2.3,111.8167,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.1,86,0.0,4.2,Sarawak,Kuching,1.5397,110.3542,2024-09-22
3,Clouds generally forming or developing,09:00:00,25.9,87,0.0,1.8,Pahang,Raub,3.7931,101.8569,2024-09-22
3,Clouds generally forming or developing,09:00:00,26.5,85,0.0,3.2,Perak,Ipoh,4.6,101.07,2024-09-22
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",09:00:00,27.2,95,0.0,1.1,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.0,90,0.0,3.7,Pahang,Kuantan,3.8167,103.3333,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.8,88,0.0,2.2,Pulau Pinang,George Town,5.4145,100.3292,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.6,84,0.0,4.2,Johor,Batu Pahat,1.85,102.93,2024-09-22
3,Clouds generally forming or developing,09:00:00,28.4,86,0.0,6.3,Terengganu,Cukai,4.2332,103.4479,2024-09-22
3,Clouds generally forming or developing,09:00:00,27.9,80,0.0,5.4,Johor,Muar,2.05,102.56,2024-09-22
2,State of sky on the whole unchanged,09:00:00,29.2,76,0.0,5.0,Sarawak,Bintulu,3.17,113.03,2024-09-22
