weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,25.5,86,0.0,13.5,Johor,Batu Pahat,1.85,102.93,2026-01-08
3,Clouds generally forming or developing,10:00:00,27.9,63,0.0,5.9,Pulau Pinang,George Town,5.4145,100.3292,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.7,74,0.0,1.9,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.4,80,0.0,26.1,Johor,Muar,2.05,102.56,2026-01-08
3,Clouds generally forming or developing,10:00:00,27.4,80,0.0,4.0,Sabah,Kota Kinabalu,5.975,116.0725,2026-01-08
3,Clouds generally forming or developing,10:00:00,28.0,63,0.0,5.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-08
2,State of sky on the whole unchanged,10:00:00,28.7,77,0.0,6.5,Sabah,Tawau,4.2448,117.8911,2026-01-08
3,Clouds generally forming or developing,10:00:00,25.9,84,0.0,1.6,Putrajaya,Putrajaya,2.93,101.69,2026-01-08
80,"Rain shower(s), slight",10:00:00,27.1,85,0.0,8.9,Sarawak,Kuching,1.5397,110.3542,2026-01-08
3,Clouds generally forming or developing,10:00:00,25.8,86,0.0,11.8,Johor,Kluang,2.0336,103.3194,2026-01-08
3,Clouds generally forming or developing,10:00:00,28.0,76,0.0,1.5,Perak,Ipoh,4.6,101.07,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.5,74,0.0,1.9,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-08
3,Clouds generally forming or developing,10:00:00,24.3,90,0.0,9.0,Pahang,Kuantan,3.8167,103.3333,2026-01-08
3,Clouds generally forming or developing,10:00:00,27.0,74,0.0,1.3,Selangor,Klang,3.0333,101.45,2026-01-08
3,Clouds generally forming or developing,10:00:00,24.5,88,0.0,2.1,Pahang,Kuala Lipis,4.184,102.042,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.9,74,0.0,14.0,Perlis,Kangar,6.4333,100.2,2026-01-08
3,Clouds generally forming or developing,10:00:00,28.4,74,0.0,10.6,Sabah,Lahad Datu,5.03,118.34,2026-01-08
80,"Rain shower(s), slight",10:00:00,26.7,86,0.0,14.0,Labuan,Labuan,5.2803,115.2475,2026-01-08
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,26.1,89,0.0,12.4,Sarawak,Miri,4.4028,113.9933,2026-01-08
3,Clouds generally forming or developing,10:00:00,25.4,78,0.0,8.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-01-08
3,Clouds generally forming or developing,10:00:00,27.7,80,0.0,12.0,Sarawak,Sibu,2.3,111.8167,2026-01-08
3,Clouds generally forming or developing,10:00:00,29.0,77,0.0,1.6,Perak,Taiping,4.85,100.7333,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.9,74,0.0,11.4,Negeri Sembilan,Seremban,2.7297,101.9381,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.8,77,0.0,1.8,Selangor,Shah Alam,3.0833,101.5333,2026-01-08
3,Clouds generally forming or developing,10:00:00,26.1,81,0.0,22.5,Melaka,Melaka,2.1889,102.2511,2026-01-08
3,Clouds generally forming or developing,10:00:00,27.7,63,0.0,5.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-08
