weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
80,"Rain shower(s), slight",10:00:00,26.1,81,0.0,3.8,Labuan,Labuan,5.2803,115.2475,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.6,79,0.0,7.0,Sarawak,Sibu,2.3,111.8167,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.7,76,0.0,4.2,Selangor,Klang,3.0333,101.45,2026-01-19
2,State of sky on the whole unchanged,10:00:00,26.8,74,0.0,9.9,Perlis,Kangar,6.4333,100.2,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.6,81,0.0,3.1,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.1,73,0.0,3.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.9,79,0.0,7.2,Sabah,Tawau,4.2448,117.8911,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.6,81,0.0,3.1,Pulau Pinang,George Town,5.4145,100.3292,2026-01-19
3,Clouds generally forming or developing,10:00:00,28.4,76,0.0,1.1,Perak,Ipoh,4.6,101.07,2026-01-19
2,State of sky on the whole unchanged,10:00:00,30.2,73,0.0,1.8,Perak,Taiping,4.85,100.7333,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.0,76,0.0,6.5,Sabah,Kota Kinabalu,5.975,116.0725,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.0,80,0.0,3.1,Sarawak,Miri,4.4028,113.9933,2026-01-19
3,Clouds generally forming or developing,10:00:00,25.4,81,0.0,7.6,Johor,Kluang,2.0336,103.3194,2026-01-19
3,Clouds generally forming or developing,10:00:00,25.2,83,0.0,4.4,Kelantan,Kota Bharu,6.1333,102.25,2026-01-19
2,State of sky on the whole unchanged,10:00:00,26.9,74,0.0,7.5,Sabah,Sandakan,5.8388,118.1173,2026-01-19
2,State of sky on the whole unchanged,10:00:00,25.8,74,0.0,7.7,Pahang,Kuantan,3.8167,103.3333,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.9,81,0.0,5.6,Perak,Teluk Intan,4.0259,101.0213,2026-01-19
3,Clouds generally forming or developing,10:00:00,24.7,83,0.0,6.5,Johor,Batu Pahat,1.85,102.93,2026-01-19
3,Clouds generally forming or developing,10:00:00,27.4,81,0.0,3.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-19
3,Clouds generally forming or developing,10:00:00,25.4,79,0.0,14.7,Johor,Muar,2.05,102.56,2026-01-19
3,Clouds generally forming or developing,10:00:00,25.6,78,0.0,12.3,Melaka,Melaka,2.1889,102.2511,2026-01-19
2,State of sky on the whole unchanged,10:00:00,27.6,73,0.0,7.9,Sabah,Lahad Datu,5.03,118.34,2026-01-19
2,State of sky on the whole unchanged,10:00:00,27.6,68,0.0,5.1,Kedah,Sungai Petani,5.65,100.48,2026-01-19
2,State of sky on the whole unchanged,10:00:00,25.5,78,0.0,12.4,Kedah,Alor Setar,6.1167,100.3667,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.8,73,0.0,3.6,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.2,82,0.0,6.0,Sarawak,Bintulu,3.17,113.03,2026-01-19
2,State of sky on the whole unchanged,10:00:00,26.5,71,0.0,7.9,Terengganu,Cukai,4.2332,103.4479,2026-01-19
3,Clouds generally forming or developing,10:00:00,26.5,73,0.0,1.1,Negeri Sembilan,Seremban,2.7297,101.9381,2026-01-19
