date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2025-02-04,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.6,72,0.0,6.1,2,State of sky on the whole unchanged
2025-02-04,10:00:00,Perak,Teluk Intan,4.0259,101.0213,27.5,77,0.0,1.4,2,State of sky on the whole unchanged
2025-02-04,10:00:00,Sarawak,Miri,4.4028,113.9933,27.1,85,0.0,10.7,80,"Rain shower(s), slight"
2025-02-04,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.5,81,0.0,8.2,2,State of sky on the whole unchanged
2025-02-04,10:00:00,Johor,Batu Pahat,1.85,102.93,26.2,81,0.0,7.9,3,Clouds generally forming or developing
2025-02-04,10:00:00,Pahang,Kuantan,3.8167,103.3333,26.4,79,0.0,13.0,2,State of sky on the whole unchanged
2025-02-04,10:00:00,Johor,Johor Bahru,1.4556,103.7611,26.8,80,0.0,8.8,3,Clouds generally forming or developing
2025-02-04,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.6,72,0.0,6.1,2,State of sky on the whole unchanged
2025-02-04,10:00:00,Sarawak,Sibu,2.3,111.8167,26.3,91,0.0,3.3,80,"Rain shower(s), slight"
2025-02-04,10:00:00,Kedah,Sungai Petani,5.65,100.48,27.0,67,0.0,8.1,3,Clouds generally forming or developing
2025-02-04,10:00:00,Pahang,Kuala Lipis,4.184,102.042,25.9,75,0.0,2.2,1,Clouds generally dissolving or becoming less developed
2025-02-04,10:00:00,Pahang,Raub,3.7931,101.8569,25.5,77,0.0,1.4,1,Clouds generally dissolving or becoming less developed
2025-02-04,10:00:00,Perak,Taiping,4.85,100.7333,27.8,70,0.0,3.0,1,Clouds generally dissolving or becoming less developed
2025-02-04,10:00:00,Sarawak,Bintulu,3.17,113.03,27.2,87,0.0,2.4,3,Clouds generally forming or developing
2025-02-04,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,26.1,82,0.0,2.3,3,Clouds generally forming or developing
2025-02-04,10:00:00,Perak,Ipoh,4.6,101.07,28.2,61,0.0,5.1,1,Clouds generally dissolving or becoming less developed
2025-02-04,10:00:00,Sabah,Sandakan,5.8388,118.1173,27.1,86,0.0,8.7,3,Clouds generally forming or developing
2025-02-04,10:00:00,Sabah,Tawau,4.2448,117.8911,28.1,80,0.0,9.0,3,Clouds generally forming or developing
2025-02-04,10:00:00,Sabah,Lahad Datu,5.03,118.34,27.8,79,0.0,11.5,3,Clouds generally forming or developing
2025-02-04,10:00:00,Putrajaya,Putrajaya,2.93,101.69,27.5,66,0.0,8.4,3,Clouds generally forming or developing
2025-02-04,10:00:00,Sarawak,Kuching,1.5397,110.3542,26.4,86,0.0,5.4,80,"Rain shower(s), slight"
2025-02-04,10:00:00,Perlis,Kangar,6.4333,100.2,27.4,73,0.0,6.9,3,Clouds generally forming or developing
2025-02-04,10:00:00,Johor,Muar,2.05,102.56,26.9,76,0.0,16.1,3,Clouds generally forming or developing
2025-02-04,10:00:00,Labuan,Labuan,5.2803,115.2475,28.3,77,0.0,3.4,3,Clouds generally forming or developing
2025-02-04,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.8,60,0.0,7.1,3,Clouds generally forming or developing
2025-02-04,10:00:00,Selangor,Klang,3.0333,101.45,27.8,67,0.0,3.5,3,Clouds generally forming or developing
2025-02-04,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,28.4,59,0.0,12.8,3,Clouds generally forming or developing
2025-02-04,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,28.3,65,0.0,2.4,3,Clouds generally forming or developing
2025-02-04,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.0,67,0.0,5.3,3,Clouds generally forming or developing
2025-02-04,10:00:00,Melaka,Melaka,2.1889,102.2511,26.6,78,0.0,19.7,3,Clouds generally forming or developing
2025-02-04,10:00:00,Terengganu,Cukai,4.2332,103.4479,26.3,81,0.0,10.2,3,Clouds generally forming or developing
2025-02-04,10:00:00,Selangor,Shah Alam,3.0833,101.5333,28.3,65,0.0,2.4,3,Clouds generally forming or developing
2025-02-04,10:00:00,Kedah,Alor Setar,6.1167,100.3667,26.8,71,0.0,8.0,3,Clouds generally forming or developing
2025-02-04,09:00:00,Sarawak,Bintulu,3.17,113.03,26.5,90,0.0,3.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Perlis,Kangar,6.4333,100.2,24.7,84,0.0,4.3,3,Clouds generally forming or developing
2025-02-04,09:00:00,Putrajaya,Putrajaya,2.93,101.69,25.1,78,0.0,4.3,3,Clouds generally forming or developing
2025-02-04,09:00:00,Johor,Batu Pahat,1.85,102.93,24.9,83,0.0,4.5,3,Clouds generally forming or developing
2025-02-04,09:00:00,Sabah,Tawau,4.2448,117.8911,27.2,84,0.0,9.0,3,Clouds generally forming or developing
2025-02-04,09:00:00,Johor,Muar,2.05,102.56,25.4,84,0.0,11.2,3,Clouds generally forming or developing
2025-02-04,09:00:00,Perak,Teluk Intan,4.0259,101.0213,25.6,86,0.0,1.0,3,Clouds generally forming or developing
2025-02-04,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.7,92,0.0,1.8,3,Clouds generally forming or developing
2025-02-04,09:00:00,Sabah,Lahad Datu,5.03,118.34,26.6,84,0.0,11.4,3,Clouds generally forming or developing
2025-02-04,09:00:00,Terengganu,Cukai,4.2332,103.4479,25.5,84,0.0,8.0,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Sabah,Sandakan,5.8388,118.1173,26.3,89,0.0,8.4,3,Clouds generally forming or developing
2025-02-04,09:00:00,Perak,Ipoh,4.6,101.07,24.2,83,0.0,5.0,0,Cloud development not observed or not observable
2025-02-04,09:00:00,Sarawak,Sibu,2.3,111.8167,25.4,93,0.0,3.7,3,Clouds generally forming or developing
2025-02-04,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.3,66,0.0,8.0,3,Clouds generally forming or developing
2025-02-04,09:00:00,Melaka,Melaka,2.1889,102.2511,24.9,85,0.0,17.3,3,Clouds generally forming or developing
2025-02-04,09:00:00,Johor,Johor Bahru,1.4556,103.7611,25.3,86,0.0,5.1,3,Clouds generally forming or developing
2025-02-04,09:00:00,Selangor,Shah Alam,3.0833,101.5333,26.5,76,0.0,1.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Pahang,Kuantan,3.8167,103.3333,25.4,85,0.0,9.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.5,76,0.0,1.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Sarawak,Miri,4.4028,113.9933,26.1,91,0.0,7.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Sarawak,Kuching,1.5397,110.3542,25.2,90,0.0,5.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Kedah,Alor Setar,6.1167,100.3667,24.1,81,0.0,4.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Selangor,Klang,3.0333,101.45,25.9,78,0.0,2.5,3,Clouds generally forming or developing
2025-02-04,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.7,67,0.0,5.8,3,Clouds generally forming or developing
2025-02-04,09:00:00,Kedah,Sungai Petani,5.65,100.48,24.2,84,0.0,4.6,3,Clouds generally forming or developing
2025-02-04,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.4,78,0.0,5.8,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Labuan,Labuan,5.2803,115.2475,27.1,86,0.0,2.3,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Pahang,Raub,3.7931,101.8569,23.4,92,0.0,2.3,1,Clouds generally dissolving or becoming less developed
2025-02-04,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.3,78,0.0,5.8,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,24.9,80,0.0,4.6,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Perak,Taiping,4.85,100.7333,26.3,76,0.0,4.5,2,State of sky on the whole unchanged
2025-02-04,09:00:00,Pahang,Kuala Lipis,4.184,102.042,23.9,89,0.0,0.5,1,Clouds generally dissolving or becoming less developed
2025-02-04,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.0,88,0.0,5.0,2,State of sky on the whole unchanged
2025-02-04,08:00:00,Perak,Taiping,4.85,100.7333,25.2,83,0.0,4.8,1,Clouds generally dissolving or becoming less developed
2025-02-04,08:00:00,Melaka,Melaka,2.1889,102.2511,24.0,88,0.0,15.8,3,Clouds generally forming or developing
2025-02-04,08:00:00,Perak,Teluk Intan,4.0259,101.0213,24.3,89,0.0,1.1,3,Clouds generally forming or developing
2025-02-04,08:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.1,72,0.0,7.0,3,Clouds generally forming or developing
2025-02-04,08:00:00,Pulau Pinang,George Town,5.4145,100.3292,25.8,81,0.0,5.7,1,Clouds generally dissolving or becoming less developed
2025-02-04,08:00:00,Sabah,Sandakan,5.8388,118.1173,25.2,93,0.0,8.0,3,Clouds generally forming or developing
2025-02-04,08:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,25.8,81,0.0,5.7,1,Clouds generally dissolving or becoming less developed
2025-02-04,08:00:00,Pahang,Kuala Lipis,4.184,102.042,21.6,88,0.0,2.1,0,Cloud development not observed or not observable
2025-02-04,08:00:00,Sabah,Tawau,4.2448,117.8911,26.4,89,0.0,8.4,3,Clouds generally forming or developing
2025-02-04,08:00:00,Kedah,Sungai Petani,5.65,100.48,21.9,93,0.0,4.1,3,Clouds generally forming or developing
2025-02-04,08:00:00,Putrajaya,Putrajaya,2.93,101.69,22.9,81,0.0,4.3,3,Clouds generally forming or developing
2025-02-04,08:00:00,Sarawak,Kuching,1.5397,110.3542,24.2,94,0.0,4.1,80,"Rain shower(s), slight"
2025-02-04,08:00:00,Johor,Johor Bahru,1.4556,103.7611,24.4,89,0.0,4.8,3,Clouds generally forming or developing
2025-02-04,08:00:00,Perlis,Kangar,6.4333,100.2,22.4,91,0.0,4.2,3,Clouds generally forming or developing
2025-02-04,08:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,24.5,73,0.0,5.5,3,Clouds generally forming or developing
2025-02-04,08:00:00,Selangor,Shah Alam,3.0833,101.5333,24.9,79,0.0,1.9,3,Clouds generally forming or developing
2025-02-04,08:00:00,Terengganu,Cukai,4.2332,103.4479,24.7,87,0.0,5.7,3,Clouds generally forming or developing
2025-02-04,08:00:00,Pahang,Kuantan,3.8167,103.3333,24.8,87,0.0,9.1,3,Clouds generally forming or developing
2025-02-04,08:00:00,Sabah,Lahad Datu,5.03,118.34,25.5,89,0.0,10.1,3,Clouds generally forming or developing
2025-02-04,08:00:00,Kelantan,Kota Bharu,6.1333,102.25,23.6,93,0.0,4.5,2,State of sky on the whole unchanged
2025-02-04,08:00:00,Selangor,Petaling Jaya,3.1073,101.6067,24.9,79,0.0,1.9,3,Clouds generally forming or developing
2025-02-04,08:00:00,Sarawak,Bintulu,3.17,113.03,25.5,94,0.0,2.3,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2025-02-04,08:00:00,Pahang,Raub,3.7931,101.8569,20.1,98,0.0,2.4,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2025-02-04,08:00:00,Labuan,Labuan,5.2803,115.2475,25.9,93,0.0,2.5,2,State of sky on the whole unchanged
2025-02-04,08:00:00,Selangor,Klang,3.0333,101.45,24.5,81,0.0,2.3,3,Clouds generally forming or developing
