weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,26.8,89,0.0,2.3,Kelantan,Kota Bharu,6.1333,102.25,2025-07-15
3,Clouds generally forming or developing,10:00:00,27.9,78,0.0,2.1,Perak,Ipoh,4.6,101.07,2025-07-15
3,Clouds generally forming or developing,10:00:00,27.4,87,0.0,3.4,Kedah,Sungai Petani,5.65,100.48,2025-07-15
3,Clouds generally forming or developing,10:00:00,29.0,70,0.0,13.5,Johor,Batu Pahat,1.85,102.93,2025-07-15
2,State of sky on the whole unchanged,10:00:00,29.3,69,0.0,12.0,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.5,82,0.0,4.7,Sarawak,Bintulu,3.17,113.03,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.2,70,0.0,8.3,Negeri Sembilan,Seremban,2.7297,101.9381,2025-07-15
1,Clouds generally dissolving or becoming less developed,10:00:00,30.9,64,0.0,9.2,Sabah,Kota Kinabalu,5.975,116.0725,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.7,73,0.0,8.9,Selangor,Klang,3.0333,101.45,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.4,79,0.0,17.8,Terengganu,Cukai,4.2332,103.4479,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.8,78,0.0,9.8,Johor,Kluang,2.0336,103.3194,2025-07-15
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,27.7,83,0.0,8.6,Kedah,Alor Setar,6.1167,100.3667,2025-07-15
3,Clouds generally forming or developing,10:00:00,27.8,82,0.0,4.4,Sabah,Tawau,4.2448,117.8911,2025-07-15
3,Clouds generally forming or developing,10:00:00,26.0,70,0.0,4.1,Pahang,Raub,3.7931,101.8569,2025-07-15
80,"Rain shower(s), slight",10:00:00,27.7,81,0.0,4.7,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-07-15
3,Clouds generally forming or developing,10:00:00,27.7,81,0.0,3.3,Sabah,Lahad Datu,5.03,118.34,2025-07-15
3,Clouds generally forming or developing,10:00:00,27.9,77,0.0,3.6,Perak,Taiping,4.85,100.7333,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.0,81,0.0,9.2,Sarawak,Miri,4.4028,113.9933,2025-07-15
3,Clouds generally forming or developing,10:00:00,29.7,71,0.0,9.3,Sarawak,Sibu,2.3,111.8167,2025-07-15
80,"Rain shower(s), slight",10:00:00,27.9,81,0.0,4.7,Pulau Pinang,Butterworth,5.3992,100.3639,2025-07-15
3,Clouds generally forming or developing,10:00:00,29.1,77,0.0,9.3,Labuan,Labuan,5.2803,115.2475,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.6,74,0.0,10.2,Selangor,Shah Alam,3.0833,101.5333,2025-07-15
80,"Rain shower(s), slight",10:00:00,27.9,81,0.0,4.7,Pulau Pinang,George Town,5.4145,100.3292,2025-07-15
2,State of sky on the whole unchanged,10:00:00,29.0,76,0.0,2.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-07-15
2,State of sky on the whole unchanged,10:00:00,28.3,77,0.0,4.9,Pahang,Kuala Lipis,4.184,102.042,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.4,77,0.0,12.7,Perak,Teluk Intan,4.0259,101.0213,2025-07-15
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.3,82,0.0,7.6,Perlis,Kangar,6.4333,100.2,2025-07-15
3,Clouds generally forming or developing,10:00:00,29.1,69,0.0,13.1,Johor,Muar,2.05,102.56,2025-07-15
2,State of sky on the whole unchanged,10:00:00,29.0,69,0.0,12.0,Selangor,Petaling Jaya,3.1073,101.6067,2025-07-15
3,Clouds generally forming or developing,10:00:00,29.0,69,0.0,13.0,Melaka,Melaka,2.1889,102.2511,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.0,82,0.0,5.7,Sarawak,Kuching,1.5397,110.3542,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.2,79,0.0,14.7,Pahang,Kuantan,3.8167,103.3333,2025-07-15
3,Clouds generally forming or developing,10:00:00,28.0,83,0.0,11.3,Johor,Johor Bahru,1.4556,103.7611,2025-07-15
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,27.7,83,0.0,6.5,Kedah,Alor Setar,6.1167,100.3667,2025-07-15
3,Clouds generally forming or developing,09:00:00,28.6,79,0.0,7.9,Labuan,Labuan,5.2803,115.2475,2025-07-15
3,Clouds generally forming or developing,09:00:00,27.4,85,0.0,17.5,Terengganu,Cukai,4.2332,103.4479,2025-07-15
3,Clouds generally forming or developing,09:00:00,26.5,83,0.0,1.6,Pahang,Kuala Lipis,4.184,102.042,2025-07-15
3,Clouds generally forming or developing,09:00:00,26.9,83,0.0,9.9,Perak,Teluk Intan,4.0259,101.0213,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.8,88,0.0,4.7,Sarawak,Bintulu,3.17,113.03,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.3,78,0.0,6.2,Negeri Sembilan,Seremban,2.7297,101.9381,2025-07-15
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.2,82,0.0,5.8,Perlis,Kangar,6.4333,100.2,2025-07-15
3,Clouds generally forming or developing,09:00:00,27.5,83,0.0,5.2,Pulau Pinang,Butterworth,5.3992,100.3639,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.7,77,0.0,10.0,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.7,83,0.0,1.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-07-15
3,Clouds generally forming or developing,09:00:00,27.0,86,0.0,4.9,Sabah,Tawau,4.2448,117.8911,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.5,77,0.0,10.0,Selangor,Petaling Jaya,3.1073,101.6067,2025-07-15
2,State of sky on the whole unchanged,09:00:00,27.2,81,0.0,9.4,Selangor,Shah Alam,3.0833,101.5333,2025-07-15
2,State of sky on the whole unchanged,09:00:00,28.4,79,0.0,5.9,Sarawak,Sibu,2.3,111.8167,2025-07-15
3,Clouds generally forming or developing,09:00:00,27.0,85,0.0,11.6,Pahang,Kuantan,3.8167,103.3333,2025-07-15
0,Cloud development not observed or not observable,09:00:00,29.9,67,0.0,5.6,Sabah,Kota Kinabalu,5.975,116.0725,2025-07-15
3,Clouds generally forming or developing,09:00:00,28.7,70,0.0,12.5,Johor,Batu Pahat,1.85,102.93,2025-07-15
3,Clouds generally forming or developing,09:00:00,29.0,70,0.0,14.0,Johor,Muar,2.05,102.56,2025-07-15
3,Clouds generally forming or developing,09:00:00,28.7,67,0.0,14.3,Melaka,Melaka,2.1889,102.2511,2025-07-15
3,Clouds generally forming or developing,09:00:00,26.0,92,0.0,3.2,Kelantan,Kota Bharu,6.1333,102.25,2025-07-15
3,Clouds generally forming or developing,09:00:00,26.2,84,0.0,3.5,Perak,Ipoh,4.6,101.07,2025-07-15
3,Clouds generally forming or developing,09:00:00,26.1,91,0.0,2.2,Kedah,Sungai Petani,5.65,100.48,2025-07-15
3,Clouds generally forming or developing,09:00:00,27.3,80,0.0,9.3,Selangor,Klang,3.0333,101.45,2025-07-15
