date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2025-02-06,10:00:00,Perak,Ipoh,4.6,101.07,26.8,72,0.0,2.8,3,Clouds generally forming or developing
2025-02-06,10:00:00,Kedah,Alor Setar,6.1167,100.3667,26.5,69,0.0,5.5,3,Clouds generally forming or developing
2025-02-06,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.9,68,0.0,4.4,80,"Rain shower(s), slight"
2025-02-06,10:00:00,Pahang,Kuantan,3.8167,103.3333,25.9,79,0.0,14.6,3,Clouds generally forming or developing
2025-02-06,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.9,73,0.0,5.9,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Melaka,Melaka,2.1889,102.2511,25.1,82,0.0,15.3,3,Clouds generally forming or developing
2025-02-06,10:00:00,Perak,Teluk Intan,4.0259,101.0213,25.2,89,0.0,1.9,3,Clouds generally forming or developing
2025-02-06,10:00:00,Perlis,Kangar,6.4333,100.2,27.1,73,0.0,7.6,3,Clouds generally forming or developing
2025-02-06,10:00:00,Johor,Batu Pahat,1.85,102.93,25.3,81,0.0,7.6,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Sarawak,Sibu,2.3,111.8167,26.0,88,0.0,6.1,3,Clouds generally forming or developing
2025-02-06,10:00:00,Kedah,Sungai Petani,5.65,100.48,27.6,66,0.0,6.4,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Johor,Johor Bahru,1.4556,103.7611,25.7,80,0.0,9.7,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Sabah,Tawau,4.2448,117.8911,26.9,85,0.0,6.2,3,Clouds generally forming or developing
2025-02-06,10:00:00,Sabah,Lahad Datu,5.03,118.34,26.8,82,0.0,9.4,3,Clouds generally forming or developing
2025-02-06,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.1,78,0.0,2.6,3,Clouds generally forming or developing
2025-02-06,10:00:00,Sarawak,Bintulu,3.17,113.03,26.7,85,0.0,5.4,3,Clouds generally forming or developing
2025-02-06,10:00:00,Selangor,Klang,3.0333,101.45,25.9,76,0.0,5.8,3,Clouds generally forming or developing
2025-02-06,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.6,69,0.0,5.5,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Sabah,Sandakan,5.8388,118.1173,26.6,88,0.0,5.4,3,Clouds generally forming or developing
2025-02-06,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.2,67,0.0,7.7,3,Clouds generally forming or developing
2025-02-06,10:00:00,Johor,Kluang,2.0336,103.3194,25.5,84,0.0,14.0,3,Clouds generally forming or developing
2025-02-06,10:00:00,Johor,Muar,2.05,102.56,25.9,76,0.0,15.5,3,Clouds generally forming or developing
2025-02-06,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.3,80,0.0,7.4,3,Clouds generally forming or developing
2025-02-06,10:00:00,Putrajaya,Putrajaya,2.93,101.69,26.0,72,0.0,4.3,3,Clouds generally forming or developing
2025-02-06,10:00:00,Terengganu,Cukai,4.2332,103.4479,25.8,81,0.0,9.5,3,Clouds generally forming or developing
2025-02-06,10:00:00,Perak,Taiping,4.85,100.7333,27.7,74,0.0,3.1,3,Clouds generally forming or developing
2025-02-06,10:00:00,Selangor,Shah Alam,3.0833,101.5333,26.8,71,0.0,4.7,3,Clouds generally forming or developing
2025-02-06,10:00:00,Sarawak,Kuching,1.5397,110.3542,26.5,84,0.0,8.7,3,Clouds generally forming or developing
2025-02-06,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.8,73,0.0,5.9,2,State of sky on the whole unchanged
2025-02-06,10:00:00,Sarawak,Miri,4.4028,113.9933,27.2,82,0.0,5.9,3,Clouds generally forming or developing
2025-02-06,10:00:00,Labuan,Labuan,5.2803,115.2475,27.7,82,0.0,4.5,3,Clouds generally forming or developing
2025-02-06,10:00:00,Pahang,Kuala Lipis,4.184,102.042,25.2,81,0.0,0.8,3,Clouds generally forming or developing
2025-02-06,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.8,71,0.0,4.7,3,Clouds generally forming or developing
2025-02-06,09:00:00,Johor,Johor Bahru,1.4556,103.7611,24.2,84,0.0,5.8,2,State of sky on the whole unchanged
2025-02-06,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.0,70,0.0,4.3,3,Clouds generally forming or developing
2025-02-06,09:00:00,Sabah,Tawau,4.2448,117.8911,26.6,87,0.0,6.4,3,Clouds generally forming or developing
2025-02-06,09:00:00,Sabah,Lahad Datu,5.03,118.34,26.0,87,0.0,8.1,3,Clouds generally forming or developing
2025-02-06,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.9,79,0.0,2.4,3,Clouds generally forming or developing
