weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,25.7,94,0.5,6.3,Sabah,Tawau,4.2448,117.8911,2026-05-27
3,Clouds generally forming or developing,09:00:00,26.6,85,0.0,4.2,Perak,Ipoh,4.6,101.07,2026-05-27
3,Clouds generally forming or developing,09:00:00,26.9,93,0.0,2.5,Perlis,Kangar,6.4333,100.2,2026-05-27
3,Clouds generally forming or developing,09:00:00,26.6,93,0.0,4.8,Kedah,Alor Setar,6.1167,100.3667,2026-05-27
3,Clouds generally forming or developing,09:00:00,26.6,87,0.0,4.6,Sarawak,Kuching,1.5397,110.3542,2026-05-27
3,Clouds generally forming or developing,09:00:00,27.5,81,0.0,4.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-05-27
3,Clouds generally forming or developing,09:00:00,27.7,79,0.0,13.1,Labuan,Labuan,5.2803,115.2475,2026-05-27
1,Clouds generally dissolving or becoming less developed,09:00:00,27.8,82,0.0,2.8,Johor,Johor Bahru,1.4556,103.7611,2026-05-27
3,Clouds generally forming or developing,09:00:00,27.5,78,0.0,7.0,Melaka,Melaka,2.1889,102.2511,2026-05-27
1,Clouds generally dissolving or becoming less developed,09:00:00,27.0,91,0.0,6.1,Putrajaya,Putrajaya,2.93,101.69,2026-05-27
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,25.7,93,0.5,6.2,Sabah,Sandakan,5.8388,118.1173,2026-05-27
3,Clouds generally forming or developing,09:00:00,25.6,92,0.0,8.3,Terengganu,Cukai,4.2332,103.4479,2026-05-27
3,Clouds generally forming or developing,09:00:00,27.1,81,0.0,11.4,Sabah,Kota Kinabalu,5.975,116.0725,2026-05-27
3,Clouds generally forming or developing,09:00:00,25.8,91,0.0,5.6,Pahang,Kuantan,3.8167,103.3333,2026-05-27
3,Clouds generally forming or developing,09:00:00,27.5,81,0.0,4.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-05-27
