weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,10:00:00,27.9,76,0.0,3.1,Pulau Pinang,George Town,5.4145,100.3292,2026-01-16
3,Clouds generally forming or developing,10:00:00,25.5,86,0.0,4.5,Sarawak,Miri,4.4028,113.9933,2026-01-16
2,State of sky on the whole unchanged,10:00:00,26.9,83,0.0,6.7,Perak,Teluk Intan,4.0259,101.0213,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.1,78,0.0,1.1,Selangor,Klang,3.0333,101.45,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.6,79,0.0,10.5,Johor,Johor Bahru,1.4556,103.7611,2026-01-16
3,Clouds generally forming or developing,10:00:00,28.0,76,0.0,11.9,Sabah,Sandakan,5.8388,118.1173,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.2,76,0.0,4.1,Putrajaya,Putrajaya,2.93,101.69,2026-01-16
2,State of sky on the whole unchanged,10:00:00,27.9,76,0.0,3.1,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.2,79,0.0,17.7,Melaka,Melaka,2.1889,102.2511,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.0,81,0.0,7.6,Kelantan,Kota Bharu,6.1333,102.25,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.5,80,0.0,9.0,Johor,Kluang,2.0336,103.3194,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.4,80,0.0,9.9,Terengganu,Cukai,4.2332,103.4479,2026-01-16
3,Clouds generally forming or developing,10:00:00,25.4,82,0.0,2.7,Pahang,Kuala Lipis,4.184,102.042,2026-01-16
3,Clouds generally forming or developing,10:00:00,22.8,87,0.0,4.8,Pahang,Raub,3.7931,101.8569,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.5,83,0.0,5.7,Sarawak,Sibu,2.3,111.8167,2026-01-16
3,Clouds generally forming or developing,10:00:00,25.6,81,0.0,12.4,Kedah,Alor Setar,6.1167,100.3667,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.1,85,0.0,4.5,Sarawak,Bintulu,3.17,113.03,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.2,79,0.0,0.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.0,76,0.0,6.1,Negeri Sembilan,Seremban,2.7297,101.9381,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.9,81,0.0,6.9,Sarawak,Kuching,1.5397,110.3542,2026-01-16
80,"Rain shower(s), slight",10:00:00,26.8,82,0.0,2.0,Sabah,Kota Kinabalu,5.975,116.0725,2026-01-16
2,State of sky on the whole unchanged,10:00:00,27.7,76,0.0,3.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.0,79,0.0,0.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-16
2,State of sky on the whole unchanged,10:00:00,29.0,71,0.0,8.4,Sabah,Lahad Datu,5.03,118.34,2026-01-16
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,26.1,86,0.0,4.7,Labuan,Labuan,5.2803,115.2475,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.1,81,0.0,16.9,Johor,Muar,2.05,102.56,2026-01-16
3,Clouds generally forming or developing,10:00:00,25.9,82,0.0,10.2,Johor,Batu Pahat,1.85,102.93,2026-01-16
3,Clouds generally forming or developing,10:00:00,30.0,75,0.0,1.9,Perak,Taiping,4.85,100.7333,2026-01-16
1,Clouds generally dissolving or becoming less developed,10:00:00,28.7,75,0.0,7.5,Sabah,Tawau,4.2448,117.8911,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.1,83,0.0,4.4,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-01-16
3,Clouds generally forming or developing,10:00:00,26.0,81,0.0,8.8,Pahang,Kuantan,3.8167,103.3333,2026-01-16
3,Clouds generally forming or developing,10:00:00,28.4,77,0.0,1.1,Perak,Ipoh,4.6,101.07,2026-01-16
3,Clouds generally forming or developing,10:00:00,27.1,80,0.0,0.7,Selangor,Shah Alam,3.0833,101.5333,2026-01-16
3,Clouds generally forming or developing,09:00:00,25.2,85,0.0,12.5,Kedah,Alor Setar,6.1167,100.3667,2026-01-16
3,Clouds generally forming or developing,09:00:00,24.7,88,0.0,6.3,Johor,Batu Pahat,1.85,102.93,2026-01-16
3,Clouds generally forming or developing,09:00:00,26.5,83,0.0,3.4,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-16
3,Clouds generally forming or developing,09:00:00,26.7,83,0.0,3.4,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-16
3,Clouds generally forming or developing,09:00:00,25.8,86,0.0,0.5,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-16
3,Clouds generally forming or developing,09:00:00,24.4,90,0.0,1.6,Pahang,Kuala Lipis,4.184,102.042,2026-01-16
2,State of sky on the whole unchanged,09:00:00,25.4,84,0.0,14.5,Johor,Muar,2.05,102.56,2026-01-16
3,Clouds generally forming or developing,09:00:00,25.3,83,0.0,16.8,Melaka,Melaka,2.1889,102.2511,2026-01-16
3,Clouds generally forming or developing,09:00:00,25.7,83,0.0,2.3,Putrajaya,Putrajaya,2.93,101.69,2026-01-16
3,Clouds generally forming or developing,09:00:00,26.2,86,0.0,1.8,Selangor,Klang,3.0333,101.45,2026-01-16
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,25.9,87,0.0,3.3,Labuan,Labuan,5.2803,115.2475,2026-01-16
