weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,10:00:00,29.9,70,0.0,5.6,Selangor,Petaling Jaya,3.1073,101.6067,2024-09-28
3,Clouds generally forming or developing,10:00:00,29.2,77,0.0,5.9,Perak,Teluk Intan,4.0259,101.0213,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.6,79,0.0,4.5,Pahang,Kuantan,3.8167,103.3333,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.9,70,0.0,5.6,Selangor,Shah Alam,3.0833,101.5333,2024-09-28
2,State of sky on the whole unchanged,10:00:00,30.0,70,0.0,9.3,Johor,Johor Bahru,1.4556,103.7611,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,28.9,78,0.0,7.2,Sarawak,Bintulu,3.17,113.03,2024-09-28
3,Clouds generally forming or developing,10:00:00,28.6,78,0.0,0.7,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.6,77,0.0,8.3,Perak,Taiping,4.85,100.7333,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.9,78,0.0,4.2,Perak,Ipoh,4.6,101.07,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,29.4,70,0.0,3.1,Labuan,Labuan,5.2803,115.2475,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.5,81,0.0,5.7,Sarawak,Sibu,2.3,111.8167,2024-09-28
3,Clouds generally forming or developing,10:00:00,28.0,82,0.0,3.7,Kedah,Alor Setar,6.1167,100.3667,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,29.3,77,0.0,5.2,Johor,Kluang,2.0336,103.3194,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.1,76,0.0,8.4,Melaka,Melaka,2.1889,102.2511,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.8,72,0.0,5.6,Negeri Sembilan,Seremban,2.7297,101.9381,2024-09-28
2,State of sky on the whole unchanged,10:00:00,30.5,66,0.0,3.0,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.4,74,0.0,9.8,Sarawak,Kuching,1.5397,110.3542,2024-09-28
3,Clouds generally forming or developing,10:00:00,28.5,81,0.0,2.5,Kedah,Sungai Petani,5.65,100.48,2024-09-28
3,Clouds generally forming or developing,10:00:00,28.9,81,0.0,6.4,Kelantan,Kota Bharu,6.1333,102.25,2024-09-28
3,Clouds generally forming or developing,10:00:00,28.7,84,0.0,2.2,Perlis,Kangar,6.4333,100.2,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,30.1,65,0.0,5.9,Sabah,Kota Kinabalu,5.975,116.0725,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.9,79,0.0,6.4,Terengganu,Cukai,4.2332,103.4479,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,29.2,80,0.0,4.8,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-09-28
2,State of sky on the whole unchanged,10:00:00,27.4,83,0.0,2.6,Pahang,Kuala Lipis,4.184,102.042,2024-09-28
2,State of sky on the whole unchanged,10:00:00,27.6,82,0.0,2.0,Pahang,Raub,3.7931,101.8569,2024-09-28
3,Clouds generally forming or developing,10:00:00,29.0,77,0.0,2.5,Pulau Pinang,Butterworth,5.3992,100.3639,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,29.2,72,0.0,5.4,Sarawak,Miri,4.4028,113.9933,2024-09-28
3,Clouds generally forming or developing,10:00:00,29.8,73,0.0,8.0,Selangor,Klang,3.0333,101.45,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.7,79,0.0,9.0,Johor,Batu Pahat,1.85,102.93,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.1,74,0.0,8.0,Johor,Muar,2.05,102.56,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.5,75,0.0,3.9,Putrajaya,Putrajaya,2.93,101.69,2024-09-28
1,Clouds generally dissolving or becoming less developed,10:00:00,29.6,73,0.0,3.8,Sabah,Sandakan,5.8388,118.1173,2024-09-28
2,State of sky on the whole unchanged,10:00:00,29.3,70,0.0,4.0,Sabah,Lahad Datu,5.03,118.34,2024-09-28
2,State of sky on the whole unchanged,10:00:00,28.7,74,0.0,5.6,Sabah,Tawau,4.2448,117.8911,2024-09-28
3,Clouds generally forming or developing,10:00:00,29.0,77,0.0,2.5,Pulau Pinang,George Town,5.4145,100.3292,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.4,79,0.0,5.4,Sabah,Sandakan,5.8388,118.1173,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,27.6,84,0.0,7.6,Melaka,Melaka,2.1889,102.2511,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,28.0,77,0.0,3.7,Labuan,Labuan,5.2803,115.2475,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,27.6,88,0.0,4.4,Terengganu,Cukai,4.2332,103.4479,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.7,86,0.0,3.2,Johor,Kluang,2.0336,103.3194,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.9,82,0.0,8.5,Sarawak,Kuching,1.5397,110.3542,2024-09-28
0,Cloud development not observed or not observable,09:00:00,28.9,68,0.0,4.7,Sabah,Kota Kinabalu,5.975,116.0725,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.7,72,0.0,1.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.1,80,0.0,5.5,Selangor,Klang,3.0333,101.45,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,28.5,78,0.0,3.6,Negeri Sembilan,Seremban,2.7297,101.9381,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.5,88,0.0,2.9,Pahang,Kuantan,3.8167,103.3333,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.7,85,0.0,7.3,Johor,Batu Pahat,1.85,102.93,2024-09-28
2,State of sky on the whole unchanged,09:00:00,26.2,89,0.0,1.4,Pahang,Raub,3.7931,101.8569,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.7,78,0.0,1.3,Perak,Ipoh,4.6,101.07,2024-09-28
0,Cloud development not observed or not observable,09:00:00,27.5,86,0.0,6.8,Sarawak,Bintulu,3.17,113.03,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.9,81,0.0,2.5,Putrajaya,Putrajaya,2.93,101.69,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.5,79,0.0,6.9,Sabah,Tawau,4.2448,117.8911,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.7,81,0.0,7.9,Johor,Johor Bahru,1.4556,103.7611,2024-09-28
0,Cloud development not observed or not observable,09:00:00,27.5,87,0.0,2.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-09-28
2,State of sky on the whole unchanged,09:00:00,25.8,91,0.0,2.9,Pahang,Kuala Lipis,4.184,102.042,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.3,77,0.0,4.0,Selangor,Shah Alam,3.0833,101.5333,2024-09-28
3,Clouds generally forming or developing,09:00:00,27.2,88,0.0,5.8,Kelantan,Kota Bharu,6.1333,102.25,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.3,86,0.0,5.6,Sarawak,Sibu,2.3,111.8167,2024-09-28
3,Clouds generally forming or developing,09:00:00,27.2,90,0.0,2.5,Perlis,Kangar,6.4333,100.2,2024-09-28
2,State of sky on the whole unchanged,09:00:00,26.3,86,0.0,4.4,Kedah,Alor Setar,6.1167,100.3667,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.4,83,0.0,3.0,Pulau Pinang,George Town,5.4145,100.3292,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,27.7,82,0.0,6.3,Sarawak,Miri,4.4028,113.9933,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.8,81,0.0,5.1,Perak,Taiping,4.85,100.7333,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.5,84,0.0,3.8,Perak,Teluk Intan,4.0259,101.0213,2024-09-28
2,State of sky on the whole unchanged,09:00:00,27.5,83,0.0,3.0,Pulau Pinang,Butterworth,5.3992,100.3639,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,26.9,84,0.0,3.0,Kedah,Sungai Petani,5.65,100.48,2024-09-28
2,State of sky on the whole unchanged,09:00:00,26.7,83,0.0,1.8,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,27.7,82,0.0,5.7,Johor,Muar,2.05,102.56,2024-09-28
2,State of sky on the whole unchanged,09:00:00,28.3,77,0.0,4.0,Selangor,Petaling Jaya,3.1073,101.6067,2024-09-28
1,Clouds generally dissolving or becoming less developed,09:00:00,28.3,76,0.0,3.0,Sabah,Lahad Datu,5.03,118.34,2024-09-28
2,State of sky on the whole unchanged,08:00:00,26.5,84,0.0,7.6,Sabah,Tawau,4.2448,117.8911,2024-09-28
3,Clouds generally forming or developing,08:00:00,27.2,90,0.0,4.9,Johor,Johor Bahru,1.4556,103.7611,2024-09-28
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,24.2,97,0.0,1.5,Pahang,Raub,3.7931,101.8569,2024-09-28
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,25.9,96,0.0,1.3,Perlis,Kangar,6.4333,100.2,2024-09-28
