weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,08:00:00,26.9,79,0.0,1.4,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-09-09
3,Clouds generally forming or developing,08:00:00,26.1,90,0.0,5.9,Johor,Kluang,2.0336,103.3194,2026-09-09
2,State of sky on the whole unchanged,08:00:00,27.7,80,0.0,6.2,Perlis,Kangar,6.4333,100.2,2026-09-09
80,"Rain shower(s), slight",08:00:00,24.4,95,1.2,7.0,Sabah,Tawau,4.2448,117.8911,2026-09-09
2,State of sky on the whole unchanged,08:00:00,26.2,84,0.0,0.9,Selangor,Petaling Jaya,3.1073,101.6067,2026-09-09
3,Clouds generally forming or developing,08:00:00,27.1,83,0.0,2.8,Sabah,Lahad Datu,5.03,118.34,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,27.9,87,0.0,0.7,Pulau Pinang,George Town,5.4145,100.3292,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,24.6,96,0.0,1.9,Pahang,Raub,3.7931,101.8569,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,25.8,92,0.4,12.5,Labuan,Labuan,5.2803,115.2475,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,28.1,74,0.0,6.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-09-09
2,State of sky on the whole unchanged,08:00:00,24.4,95,0.0,3.6,Pahang,Kuantan,3.8167,103.3333,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,25.8,87,0.1,7.3,Putrajaya,Putrajaya,2.93,101.69,2026-09-09
3,Clouds generally forming or developing,08:00:00,24.9,91,0.0,2.7,Negeri Sembilan,Seremban,2.7297,101.9381,2026-09-09
2,State of sky on the whole unchanged,08:00:00,25.7,92,0.0,6.1,Perak,Taiping,4.85,100.7333,2026-09-09
2,State of sky on the whole unchanged,08:00:00,26.0,94,0.0,4.7,Sarawak,Sibu,2.3,111.8167,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,25.6,89,0.0,5.0,Sarawak,Kuching,1.5397,110.3542,2026-09-09
2,State of sky on the whole unchanged,08:00:00,25.3,92,0.0,3.4,Pahang,Kuala Lipis,4.184,102.042,2026-09-09
2,State of sky on the whole unchanged,08:00:00,25.6,98,0.0,4.7,Perak,Teluk Intan,4.0259,101.0213,2026-09-09
53,"Drizzle, not freezing, continuous 	moderate at time of observation",08:00:00,24.1,98,0.9,10.4,Sarawak,Bintulu,3.17,113.03,2026-09-09
2,State of sky on the whole unchanged,08:00:00,25.9,90,0.0,7.4,Johor,Batu Pahat,1.85,102.93,2026-09-09
3,Clouds generally forming or developing,08:00:00,26.6,85,0.0,2.3,Selangor,Klang,3.0333,101.45,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,25.2,91,0.0,5.1,Kedah,Sungai Petani,5.65,100.48,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,24.7,96,0.0,5.6,Perak,Ipoh,4.6,101.07,2026-09-09
80,"Rain shower(s), slight",08:00:00,24.3,97,0.2,12.3,Sarawak,Miri,4.4028,113.9933,2026-09-09
3,Clouds generally forming or developing,08:00:00,26.6,83,0.0,1.8,Selangor,Shah Alam,3.0833,101.5333,2026-09-09
80,"Rain shower(s), slight",08:00:00,23.9,98,1.4,11.3,Melaka,Melaka,2.1889,102.2511,2026-09-09
2,State of sky on the whole unchanged,08:00:00,25.7,96,0.0,9.5,Kelantan,Kota Bharu,6.1333,102.25,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,26.1,91,0.0,4.6,Kedah,Alor Setar,6.1167,100.3667,2026-09-09
2,State of sky on the whole unchanged,08:00:00,27.0,89,0.0,3.9,Johor,Johor Bahru,1.4556,103.7611,2026-09-09
2,State of sky on the whole unchanged,08:00:00,24.1,96,0.0,7.8,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-09-09
1,Clouds generally dissolving or becoming less developed,08:00:00,28.2,74,0.0,6.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",08:00:00,24.2,96,0.2,4.8,Terengganu,Cukai,4.2332,103.4479,2026-09-09
80,"Rain shower(s), slight",08:00:00,25.6,92,0.6,3.0,Sabah,Sandakan,5.8388,118.1173,2026-09-09
80,"Rain shower(s), slight",07:00:00,23.8,99,0.3,10.8,Sarawak,Miri,4.4028,113.9933,2026-09-09
1,Clouds generally dissolving or becoming less developed,07:00:00,27.1,89,0.0,1.0,Pulau Pinang,George Town,5.4145,100.3292,2026-09-09
80,"Rain shower(s), slight",07:00:00,25.4,94,0.9,9.3,Labuan,Labuan,5.2803,115.2475,2026-09-09
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",07:00:00,23.0,99,0.3,13.5,Melaka,Melaka,2.1889,102.2511,2026-09-09
81,"Rain shower(s), moderate or heavy",07:00:00,25.2,97,0.3,5.8,Sabah,Sandakan,5.8388,118.1173,2026-09-09
1,Clouds generally dissolving or becoming less developed,07:00:00,27.7,77,0.0,6.5,Pulau Pinang,Butterworth,5.3992,100.3639,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,25.5,88,0.0,5.5,Putrajaya,Putrajaya,2.93,101.69,2026-09-09
81,"Rain shower(s), moderate or heavy",07:00:00,23.8,99,1.1,6.3,Sarawak,Bintulu,3.17,113.03,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,23.4,97,0.1,6.6,Terengganu,Cukai,4.2332,103.4479,2026-09-09
1,Clouds generally dissolving or becoming less developed,07:00:00,25.4,90,0.0,4.7,Sabah,Lahad Datu,5.03,118.34,2026-09-09
51,"Drizzle, not freezing, continuous 	slight at time of observation",07:00:00,25.6,90,0.1,3.0,Kedah,Alor Setar,6.1167,100.3667,2026-09-09
2,State of sky on the whole unchanged,07:00:00,25.5,93,0.0,2.9,Johor,Johor Bahru,1.4556,103.7611,2026-09-09
3,Clouds generally forming or developing,07:00:00,25.5,88,0.0,7.0,Selangor,Petaling Jaya,3.1073,101.6067,2026-09-09
3,Clouds generally forming or developing,07:00:00,26.2,83,0.0,4.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-09-09
3,Clouds generally forming or developing,07:00:00,26.7,83,0.0,4.4,Perlis,Kangar,6.4333,100.2,2026-09-09
3,Clouds generally forming or developing,07:00:00,23.8,97,0.0,5.7,Pahang,Kuantan,3.8167,103.3333,2026-09-09
3,Clouds generally forming or developing,07:00:00,25.4,94,0.0,0.6,Perak,Teluk Intan,4.0259,101.0213,2026-09-09
3,Clouds generally forming or developing,07:00:00,24.9,94,0.0,6.3,Johor,Batu Pahat,1.85,102.93,2026-09-09
2,State of sky on the whole unchanged,07:00:00,24.6,95,0.0,4.9,Perak,Taiping,4.85,100.7333,2026-09-09
3,Clouds generally forming or developing,07:00:00,25.0,94,0.0,1.5,Sabah,Tawau,4.2448,117.8911,2026-09-09
2,State of sky on the whole unchanged,07:00:00,23.7,98,0.0,10.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-09-09
2,State of sky on the whole unchanged,07:00:00,24.2,95,0.0,6.6,Sarawak,Kuching,1.5397,110.3542,2026-09-09
2,State of sky on the whole unchanged,07:00:00,25.0,97,0.0,7.6,Kelantan,Kota Bharu,6.1333,102.25,2026-09-09
1,Clouds generally dissolving or becoming less developed,07:00:00,24.3,97,0.0,6.4,Kedah,Sungai Petani,5.65,100.48,2026-09-09
