weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,09:00:00,26.2,93,0.0,5.2,Perlis,Kangar,6.4333,100.2,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.6,84,0.0,1.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2024-08-19
2,State of sky on the whole unchanged,09:00:00,27.2,85,0.0,1.6,Johor,Muar,2.05,102.56,2024-08-19
80,"Rain shower(s), slight",09:00:00,26.0,93,0.0,5.6,Sarawak,Bintulu,3.17,113.03,2024-08-19
2,State of sky on the whole unchanged,09:00:00,27.0,89,0.0,3.1,Johor,Kluang,2.0336,103.3194,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.2,87,0.0,5.1,Perak,Teluk Intan,4.0259,101.0213,2024-08-19
80,"Rain shower(s), slight",09:00:00,27.9,82,0.0,9.3,Sabah,Lahad Datu,5.03,118.34,2024-08-19
80,"Rain shower(s), slight",09:00:00,26.0,88,0.0,4.7,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.2,87,0.0,1.6,Putrajaya,Putrajaya,2.93,101.69,2024-08-19
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,26.5,89,0.0,4.7,Sarawak,Sibu,2.3,111.8167,2024-08-19
80,"Rain shower(s), slight",09:00:00,27.9,85,0.0,6.9,Terengganu,Cukai,4.2332,103.4479,2024-08-19
2,State of sky on the whole unchanged,09:00:00,28.1,83,0.0,7.6,Labuan,Labuan,5.2803,115.2475,2024-08-19
3,Clouds generally forming or developing,09:00:00,27.1,88,0.0,0.8,Johor,Batu Pahat,1.85,102.93,2024-08-19
80,"Rain shower(s), slight",09:00:00,25.9,91,0.0,4.7,Kedah,Sungai Petani,5.65,100.48,2024-08-19
1,Clouds generally dissolving or becoming less developed,09:00:00,27.3,82,0.0,6.4,Kelantan,Kota Bharu,6.1333,102.25,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.3,83,0.0,3.3,Pahang,Kuala Lipis,4.184,102.042,2024-08-19
3,Clouds generally forming or developing,09:00:00,26.3,85,0.0,1.8,Perak,Ipoh,4.6,101.07,2024-08-19
3,Clouds generally forming or developing,09:00:00,25.9,87,0.0,1.5,Selangor,Petaling Jaya,3.1073,101.6067,2024-08-19
80,"Rain shower(s), slight",09:00:00,27.4,87,0.0,5.6,Pahang,Kuantan,3.8167,103.3333,2024-08-19
3,Clouds generally forming or developing,09:00:00,25.9,87,0.0,1.5,Selangor,Shah Alam,3.0833,101.5333,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.1,90,0.0,5.5,Kedah,Alor Setar,6.1167,100.3667,2024-08-19
80,"Rain shower(s), slight",09:00:00,27.0,88,0.0,2.7,Sabah,Tawau,4.2448,117.8911,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.4,88,0.0,5.8,Perak,Taiping,4.85,100.7333,2024-08-19
2,State of sky on the whole unchanged,09:00:00,27.9,83,0.0,6.4,Johor,Johor Bahru,1.4556,103.7611,2024-08-19
3,Clouds generally forming or developing,09:00:00,25.7,86,0.0,2.1,Pahang,Raub,3.7931,101.8569,2024-08-19
3,Clouds generally forming or developing,09:00:00,27.7,87,0.0,2.4,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-08-19
2,State of sky on the whole unchanged,09:00:00,26.7,85,0.0,1.4,Melaka,Melaka,2.1889,102.2511,2024-08-19
2,State of sky on the whole unchanged,09:00:00,29.4,79,0.0,7.3,Sabah,Kota Kinabalu,5.975,116.0725,2024-08-19
