date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-09-06,10:00:00,Terengganu,Cukai,4.2332,103.4479,29.0,81,0.0,11.6,3,Clouds generally forming or developing
2024-09-06,10:00:00,Putrajaya,Putrajaya,2.93,101.69,28.8,80,0.0,7.9,3,Clouds generally forming or developing
2024-09-06,10:00:00,Johor,Kluang,2.0336,103.3194,29.6,76,0.0,10.1,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sarawak,Miri,4.4028,113.9933,31.3,68,0.0,12.1,3,Clouds generally forming or developing
2024-09-06,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.5,82,0.0,0.0,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Pahang,Kuala Lipis,4.184,102.042,28.9,78,0.0,2.6,3,Clouds generally forming or developing
2024-09-06,10:00:00,Johor,Muar,2.05,102.56,29.2,78,0.0,9.8,3,Clouds generally forming or developing
2024-09-06,10:00:00,Pahang,Raub,3.7931,101.8569,28.1,83,0.0,2.7,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sabah,Sandakan,5.8388,118.1173,30.2,72,0.0,14.8,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Johor,Batu Pahat,1.85,102.93,29.7,77,0.0,9.5,3,Clouds generally forming or developing
2024-09-06,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,29.7,82,0.0,3.9,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Sarawak,Sibu,2.3,111.8167,29.9,74,0.0,8.0,1,Clouds generally dissolving or becoming less developed
2024-09-06,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.6,82,0.0,0.0,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,29.7,82,0.0,5.9,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Kedah,Sungai Petani,5.65,100.48,28.6,84,0.0,2.2,80,"Rain shower(s), slight"
2024-09-06,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.7,78,0.0,5.2,3,Clouds generally forming or developing
2024-09-06,10:00:00,Perlis,Kangar,6.4333,100.2,29.8,80,0.0,8.7,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Perak,Teluk Intan,4.0259,101.0213,28.0,85,0.0,7.6,80,"Rain shower(s), slight"
2024-09-06,10:00:00,Sabah,Lahad Datu,5.03,118.34,29.5,77,0.0,15.2,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,28.7,80,0.0,7.2,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sarawak,Bintulu,3.17,113.03,31.6,68,0.0,8.4,0,Cloud development not observed or not observable
2024-09-06,10:00:00,Selangor,Shah Alam,3.0833,101.5333,28.7,80,0.0,7.2,3,Clouds generally forming or developing
2024-09-06,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,29.2,79,0.0,6.5,3,Clouds generally forming or developing
2024-09-06,10:00:00,Kedah,Alor Setar,6.1167,100.3667,28.4,83,0.0,9.8,80,"Rain shower(s), slight"
2024-09-06,10:00:00,Selangor,Klang,3.0333,101.45,28.9,82,0.0,6.7,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sarawak,Kuching,1.5397,110.3542,29.9,70,0.0,14.7,1,Clouds generally dissolving or becoming less developed
2024-09-06,10:00:00,Labuan,Labuan,5.2803,115.2475,30.9,64,0.0,5.3,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Johor,Johor Bahru,1.4556,103.7611,30.3,72,0.0,11.7,3,Clouds generally forming or developing
2024-09-06,10:00:00,Pahang,Kuantan,3.8167,103.3333,29.0,79,0.0,9.3,3,Clouds generally forming or developing
2024-09-06,10:00:00,Melaka,Melaka,2.1889,102.2511,29.0,79,0.0,9.1,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sabah,Tawau,4.2448,117.8911,28.7,82,0.0,8.7,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Perak,Ipoh,4.6,101.07,29.0,78,0.0,5.5,3,Clouds generally forming or developing
2024-09-06,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,32.0,57,0.0,5.4,3,Clouds generally forming or developing
2024-09-06,10:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,29.3,77,0.0,1.9,2,State of sky on the whole unchanged
2024-09-06,10:00:00,Perak,Taiping,4.85,100.7333,29.2,78,0.0,3.1,3,Clouds generally forming or developing
2024-09-06,09:00:00,Johor,Muar,2.05,102.56,28.5,81,0.0,9.1,3,Clouds generally forming or developing
2024-09-06,09:00:00,Johor,Batu Pahat,1.85,102.93,28.3,87,0.0,5.2,3,Clouds generally forming or developing
2024-09-06,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,27.3,83,0.0,3.1,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sarawak,Bintulu,3.17,113.03,30.0,77,0.0,5.4,0,Cloud development not observed or not observable
2024-09-06,09:00:00,Putrajaya,Putrajaya,2.93,101.69,27.6,87,0.0,5.8,3,Clouds generally forming or developing
2024-09-06,09:00:00,Selangor,Shah Alam,3.0833,101.5333,27.6,84,0.0,6.8,3,Clouds generally forming or developing
2024-09-06,09:00:00,Perlis,Kangar,6.4333,100.2,28.4,90,0.0,3.9,2,State of sky on the whole unchanged
2024-09-06,09:00:00,Melaka,Melaka,2.1889,102.2511,28.3,83,0.0,6.2,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,31.0,58,0.0,3.1,3,Clouds generally forming or developing
2024-09-06,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.6,87,0.0,4.3,3,Clouds generally forming or developing
2024-09-06,09:00:00,Johor,Kluang,2.0336,103.3194,27.9,87,0.0,3.7,3,Clouds generally forming or developing
2024-09-06,09:00:00,Johor,Johor Bahru,1.4556,103.7611,29.1,80,0.0,7.2,3,Clouds generally forming or developing
2024-09-06,09:00:00,Pahang,Kuantan,3.8167,103.3333,27.8,85,0.0,6.5,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sabah,Sandakan,5.8388,118.1173,29.0,80,0.0,11.4,1,Clouds generally dissolving or becoming less developed
2024-09-06,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.7,88,0.0,5.9,3,Clouds generally forming or developing
2024-09-06,09:00:00,Perak,Teluk Intan,4.0259,101.0213,27.1,89,0.0,6.8,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sabah,Tawau,4.2448,117.8911,27.9,85,0.0,7.9,80,"Rain shower(s), slight"
2024-09-06,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,28.0,89,0.0,2.2,3,Clouds generally forming or developing
2024-09-06,09:00:00,Perak,Taiping,4.85,100.7333,28.2,83,0.0,2.3,3,Clouds generally forming or developing
2024-09-06,09:00:00,Pahang,Raub,3.7931,101.8569,26.7,88,0.0,2.7,3,Clouds generally forming or developing
2024-09-06,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.8,86,0.0,2.5,3,Clouds generally forming or developing
2024-09-06,09:00:00,Labuan,Labuan,5.2803,115.2475,29.7,70,0.0,6.0,3,Clouds generally forming or developing
2024-09-06,09:00:00,Selangor,Klang,3.0333,101.45,27.6,87,0.0,5.4,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sarawak,Miri,4.4028,113.9933,30.0,75,0.0,9.7,1,Clouds generally dissolving or becoming less developed
2024-09-06,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.9,87,0.0,10.3,3,Clouds generally forming or developing
2024-09-06,09:00:00,Sarawak,Kuching,1.5397,110.3542,28.5,76,0.0,11.3,0,Cloud development not observed or not observable
2024-09-06,09:00:00,Sarawak,Sibu,2.3,111.8167,28.6,79,0.0,6.3,0,Cloud development not observed or not observable
2024-09-06,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.8,86,0.0,2.5,3,Clouds generally forming or developing
2024-09-06,09:00:00,Perak,Ipoh,4.6,101.07,27.6,83,0.0,3.6,3,Clouds generally forming or developing
2024-09-06,09:00:00,Kedah,Sungai Petani,5.65,100.48,27.2,91,0.0,2.1,3,Clouds generally forming or developing
2024-09-06,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,27.6,84,0.0,6.8,3,Clouds generally forming or developing
