weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,10:00:00,29.7,77,0.0,10.0,Johor,Johor Bahru,1.4556,103.7611,2025-06-27
3,Clouds generally forming or developing,10:00:00,27.7,82,0.0,2.3,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-06-27
80,"Rain shower(s), slight",10:00:00,28.8,79,0.0,12.9,Melaka,Melaka,2.1889,102.2511,2025-06-27
1,Clouds generally dissolving or becoming less developed,10:00:00,28.9,81,0.0,4.8,Sarawak,Bintulu,3.17,113.03,2025-06-27
2,State of sky on the whole unchanged,10:00:00,30.4,68,0.0,1.8,Perak,Ipoh,4.6,101.07,2025-06-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.3,81,0.0,6.4,Kedah,Alor Setar,6.1167,100.3667,2025-06-27
3,Clouds generally forming or developing,10:00:00,29.8,70,0.0,9.8,Selangor,Klang,3.0333,101.45,2025-06-27
3,Clouds generally forming or developing,10:00:00,28.4,83,0.0,3.9,Pahang,Kuantan,3.8167,103.3333,2025-06-27
3,Clouds generally forming or developing,10:00:00,29.6,70,0.0,4.6,Negeri Sembilan,Seremban,2.7297,101.9381,2025-06-27
80,"Rain shower(s), slight",10:00:00,28.9,79,0.0,3.6,Pulau Pinang,George Town,5.4145,100.3292,2025-06-27
2,State of sky on the whole unchanged,10:00:00,29.0,71,0.0,4.7,Sabah,Lahad Datu,5.03,118.34,2025-06-27
3,Clouds generally forming or developing,10:00:00,27.5,85,0.0,1.1,Pahang,Kuala Lipis,4.184,102.042,2025-06-27
80,"Rain shower(s), slight",10:00:00,28.9,79,0.0,3.6,Pulau Pinang,Butterworth,5.3992,100.3639,2025-06-27
3,Clouds generally forming or developing,10:00:00,29.2,79,0.0,9.2,Johor,Kluang,2.0336,103.3194,2025-06-27
2,State of sky on the whole unchanged,10:00:00,29.8,78,0.0,6.2,Sarawak,Sibu,2.3,111.8167,2025-06-27
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.8,83,0.0,5.1,Perlis,Kangar,6.4333,100.2,2025-06-27
3,Clouds generally forming or developing,10:00:00,30.2,65,0.0,5.6,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-06-27
3,Clouds generally forming or developing,10:00:00,29.0,79,0.0,10.6,Johor,Batu Pahat,1.85,102.93,2025-06-27
3,Clouds generally forming or developing,10:00:00,29.1,73,0.0,5.4,Putrajaya,Putrajaya,2.93,101.69,2025-06-27
3,Clouds generally forming or developing,10:00:00,30.1,68,0.0,8.9,Selangor,Shah Alam,3.0833,101.5333,2025-06-27
3,Clouds generally forming or developing,10:00:00,27.9,84,0.0,6.0,Kelantan,Kota Bharu,6.1333,102.25,2025-06-27
