weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,28.2,80,0.0,3.6,Kelantan,Kota Bharu,6.1333,102.25,2025-10-18
80,"Rain shower(s), slight",10:00:00,27.5,86,0.0,8.3,Johor,Johor Bahru,1.4556,103.7611,2025-10-18
80,"Rain shower(s), slight",10:00:00,27.9,83,0.0,5.5,Perlis,Kangar,6.4333,100.2,2025-10-18
2,State of sky on the whole unchanged,10:00:00,29.6,75,0.0,4.3,Sabah,Tawau,4.2448,117.8911,2025-10-18
2,State of sky on the whole unchanged,10:00:00,28.1,81,0.0,2.5,Sarawak,Sibu,2.3,111.8167,2025-10-18
1,Clouds generally dissolving or becoming less developed,10:00:00,28.5,78,0.0,4.7,Sarawak,Kuching,1.5397,110.3542,2025-10-18
3,Clouds generally forming or developing,10:00:00,27.8,80,0.0,3.2,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-10-18
3,Clouds generally forming or developing,10:00:00,27.5,84,0.0,5.3,Pulau Pinang,Butterworth,5.3992,100.3639,2025-10-18
3,Clouds generally forming or developing,10:00:00,26.6,89,0.0,5.5,Selangor,Shah Alam,3.0833,101.5333,2025-10-18
3,Clouds generally forming or developing,10:00:00,26.2,88,0.0,1.3,Negeri Sembilan,Seremban,2.7297,101.9381,2025-10-18
80,"Rain shower(s), slight",10:00:00,26.5,91,0.0,9.1,Perak,Teluk Intan,4.0259,101.0213,2025-10-18
3,Clouds generally forming or developing,10:00:00,26.3,90,0.0,4.2,Perak,Ipoh,4.6,101.07,2025-10-18
3,Clouds generally forming or developing,10:00:00,26.7,87,0.0,3.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-10-18
80,"Rain shower(s), slight",10:00:00,27.0,86,0.0,6.0,Kedah,Alor Setar,6.1167,100.3667,2025-10-18
2,State of sky on the whole unchanged,10:00:00,29.3,76,0.0,6.1,Sabah,Sandakan,5.8388,118.1173,2025-10-18
3,Clouds generally forming or developing,10:00:00,29.0,75,0.0,12.4,Sabah,Kota Kinabalu,5.975,116.0725,2025-10-18
3,Clouds generally forming or developing,10:00:00,27.4,84,0.0,5.3,Pulau Pinang,George Town,5.4145,100.3292,2025-10-18
3,Clouds generally forming or developing,10:00:00,28.1,77,0.0,4.7,Sarawak,Bintulu,3.17,113.03,2025-10-18
80,"Rain shower(s), slight",10:00:00,26.7,90,0.0,6.2,Johor,Kluang,2.0336,103.3194,2025-10-18
