date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-07-18,09:00:00,Perak,Ipoh,4.6,101.07,27.2,82,0.0,2.7,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Pahang,Raub,3.7931,101.8569,25.8,94,0.0,1.6,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sarawak,Bintulu,3.17,113.03,27.8,89,0.0,4.3,3,Clouds generally forming or developing
2024-07-18,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,27.8,87,0.0,5.1,1,Clouds generally dissolving or becoming less developed
2024-07-18,09:00:00,Perak,Teluk Intan,4.0259,101.0213,27.2,88,0.0,7.7,3,Clouds generally forming or developing
2024-07-18,09:00:00,Johor,Muar,2.05,102.56,28.2,84,0.0,8.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.7,84,0.0,12.6,80,"Rain shower(s), slight"
2024-07-18,09:00:00,Pahang,Kuala Lipis,4.184,102.042,26.1,91,0.0,1.0,3,Clouds generally forming or developing
2024-07-18,09:00:00,Kedah,Alor Setar,6.1167,100.3667,27.9,90,0.0,2.5,3,Clouds generally forming or developing
2024-07-18,09:00:00,Perlis,Kangar,6.4333,100.2,27.6,93,0.0,2.6,3,Clouds generally forming or developing
2024-07-18,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.8,84,0.0,12.6,80,"Rain shower(s), slight"
2024-07-18,09:00:00,Labuan,Labuan,5.2803,115.2475,27.3,87,0.0,5.4,80,"Rain shower(s), slight"
2024-07-18,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.8,89,0.0,12.2,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sabah,Tawau,4.2448,117.8911,27.7,85,0.0,6.4,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sabah,Lahad Datu,5.03,118.34,27.7,86,0.0,3.7,80,"Rain shower(s), slight"
2024-07-18,09:00:00,Putrajaya,Putrajaya,2.93,101.69,27.2,88,0.0,5.6,3,Clouds generally forming or developing
2024-07-18,09:00:00,Johor,Batu Pahat,1.85,102.93,28.2,83,0.0,7.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sarawak,Sibu,2.3,111.8167,27.7,89,0.0,2.2,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Kedah,Sungai Petani,5.65,100.48,27.9,89,0.0,2.4,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,27.0,85,0.0,2.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Melaka,Melaka,2.1889,102.2511,28.5,81,0.0,10.2,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sabah,Sandakan,5.8388,118.1173,27.5,84,0.0,6.1,3,Clouds generally forming or developing
2024-07-18,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.9,83,0.0,5.4,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Johor,Johor Bahru,1.4556,103.7611,28.5,79,0.0,11.0,3,Clouds generally forming or developing
2024-07-18,09:00:00,Selangor,Shah Alam,3.0833,101.5333,27.3,85,0.0,7.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Pahang,Kuantan,3.8167,103.3333,28.0,86,0.0,11.3,3,Clouds generally forming or developing
2024-07-18,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,27.3,85,0.0,7.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Selangor,Klang,3.0333,101.45,27.1,90,0.0,8.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Sarawak,Kuching,1.5397,110.3542,28.8,80,0.0,7.2,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.5,81,0.0,6.9,3,Clouds generally forming or developing
2024-07-18,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,27.7,87,0.0,4.7,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Perak,Taiping,4.85,100.7333,28.6,73,0.0,13.4,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Sarawak,Miri,4.4028,113.9933,27.9,84,0.0,3.8,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,28.5,87,0.0,6.2,2,State of sky on the whole unchanged
2024-07-18,09:00:00,Johor,Kluang,2.0336,103.3194,27.3,88,0.0,5.2,2,State of sky on the whole unchanged
2024-07-18,08:00:00,Johor,Johor Bahru,1.4556,103.7611,27.5,85,0.0,6.9,3,Clouds generally forming or developing
2024-07-18,08:00:00,Putrajaya,Putrajaya,2.93,101.69,25.8,93,0.0,3.4,3,Clouds generally forming or developing
2024-07-18,08:00:00,Selangor,Shah Alam,3.0833,101.5333,26.6,88,0.0,5.9,3,Clouds generally forming or developing
2024-07-18,08:00:00,Labuan,Labuan,5.2803,115.2475,26.8,90,0.0,3.4,80,"Rain shower(s), slight"
2024-07-18,08:00:00,Perak,Teluk Intan,4.0259,101.0213,26.0,89,0.0,6.1,3,Clouds generally forming or developing
2024-07-18,08:00:00,Sabah,Tawau,4.2448,117.8911,27.1,89,0.0,5.4,3,Clouds generally forming or developing
2024-07-18,08:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.2,87,0.0,7.9,80,"Rain shower(s), slight"
2024-07-18,08:00:00,Melaka,Melaka,2.1889,102.2511,27.4,86,0.0,5.6,3,Clouds generally forming or developing
2024-07-18,08:00:00,Johor,Batu Pahat,1.85,102.93,26.9,89,0.0,4.6,3,Clouds generally forming or developing
2024-07-18,08:00:00,Johor,Kluang,2.0336,103.3194,25.3,94,0.0,2.4,3,Clouds generally forming or developing
2024-07-18,08:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.1,82,0.0,5.2,3,Clouds generally forming or developing
2024-07-18,08:00:00,Perlis,Kangar,6.4333,100.2,26.3,96,0.0,1.8,3,Clouds generally forming or developing
