date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2026-02-12,07:00:00,Perak,Ipoh,4.6,101.07,25.2,99,0.0,2.9,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2026-02-12,07:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,24.9,91,0.0,1.6,3,Clouds generally forming or developing
2026-02-12,07:00:00,Sarawak,Bintulu,3.17,113.03,26.7,86,0.0,7.7,3,Clouds generally forming or developing
2026-02-12,07:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.1,86,0.0,4.3,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Johor,Johor Bahru,1.4556,103.7611,24.2,85,0.0,2.9,3,Clouds generally forming or developing
2026-02-12,07:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.3,86,0.0,4.3,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Sarawak,Kuching,1.5397,110.3542,25.0,95,0.0,2.1,3,Clouds generally forming or developing
2026-02-12,07:00:00,Sabah,Sandakan,5.8388,118.1173,25.7,90,0.0,2.9,3,Clouds generally forming or developing
2026-02-12,07:00:00,Selangor,Petaling Jaya,3.1073,101.6067,24.6,91,0.0,1.6,3,Clouds generally forming or developing
2026-02-12,07:00:00,Kelantan,Kota Bharu,6.1333,102.25,22.8,97,0.0,3.3,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Perak,Teluk Intan,4.0259,101.0213,25.1,92,0.0,6.4,3,Clouds generally forming or developing
2026-02-12,07:00:00,Kedah,Alor Setar,6.1167,100.3667,25.1,81,0.0,18.6,0,Cloud development not observed or not observable
2026-02-12,07:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.5,73,0.0,4.5,3,Clouds generally forming or developing
2026-02-12,07:00:00,Melaka,Melaka,2.1889,102.2511,25.7,76,0.0,15.9,3,Clouds generally forming or developing
2026-02-12,07:00:00,Labuan,Labuan,5.2803,115.2475,26.1,89,0.0,7.2,3,Clouds generally forming or developing
2026-02-12,07:00:00,Putrajaya,Putrajaya,2.93,101.69,24.7,84,0.0,2.2,3,Clouds generally forming or developing
2026-02-12,07:00:00,Johor,Batu Pahat,1.85,102.93,24.3,89,0.0,8.0,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Kedah,Sungai Petani,5.65,100.48,24.4,93,0.0,3.2,1,Clouds generally dissolving or becoming less developed
2026-02-12,07:00:00,Perlis,Kangar,6.4333,100.2,25.2,85,0.0,12.5,1,Clouds generally dissolving or becoming less developed
2026-02-12,07:00:00,Pahang,Kuala Lipis,4.184,102.042,23.5,93,0.0,1.0,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Selangor,Klang,3.0333,101.45,25.2,88,0.0,4.0,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Sarawak,Sibu,2.3,111.8167,24.5,95,0.0,0.8,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Johor,Kluang,2.0336,103.3194,22.9,92,0.0,3.2,3,Clouds generally forming or developing
2026-02-12,07:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.3,86,0.0,4.3,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Perak,Taiping,4.85,100.7333,26.8,95,0.0,2.6,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Sabah,Tawau,4.2448,117.8911,26.2,95,0.0,4.4,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2026-02-12,07:00:00,Sabah,Kota Kinabalu,5.975,116.0725,25.0,94,0.0,4.0,1,Clouds generally dissolving or becoming less developed
2026-02-12,07:00:00,Sarawak,Miri,4.4028,113.9933,26.2,89,0.0,7.9,3,Clouds generally forming or developing
2026-02-12,07:00:00,Selangor,Shah Alam,3.0833,101.5333,24.5,92,0.0,3.9,3,Clouds generally forming or developing
2026-02-12,07:00:00,Sabah,Lahad Datu,5.03,118.34,24.4,94,0.0,4.1,3,Clouds generally forming or developing
2026-02-12,07:00:00,Pahang,Kuantan,3.8167,103.3333,22.3,94,0.0,4.7,3,Clouds generally forming or developing
2026-02-12,07:00:00,Pahang,Raub,3.7931,101.8569,20.4,96,0.0,6.1,2,State of sky on the whole unchanged
2026-02-12,07:00:00,Johor,Muar,2.05,102.56,25.8,82,0.0,18.1,3,Clouds generally forming or developing
2026-02-12,06:00:00,Kedah,Sungai Petani,5.65,100.48,24.7,93,0.0,2.7,0,Cloud development not observed or not observable
2026-02-12,06:00:00,Sabah,Sandakan,5.8388,118.1173,25.7,90,0.0,3.4,3,Clouds generally forming or developing
2026-02-12,06:00:00,Perak,Ipoh,4.6,101.07,25.2,99,0.0,2.5,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2026-02-12,06:00:00,Pahang,Kuala Lipis,4.184,102.042,23.9,92,0.0,1.5,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Labuan,Labuan,5.2803,115.2475,26.1,89,0.0,8.4,80,"Rain shower(s), slight"
2026-02-12,06:00:00,Kelantan,Kota Bharu,6.1333,102.25,22.9,97,0.0,3.6,3,Clouds generally forming or developing
2026-02-12,06:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.1,90,0.0,3.1,80,"Rain shower(s), slight"
2026-02-12,06:00:00,Perak,Teluk Intan,4.0259,101.0213,25.3,93,0.0,6.4,3,Clouds generally forming or developing
2026-02-12,06:00:00,Johor,Muar,2.05,102.56,25.7,82,0.0,18.9,3,Clouds generally forming or developing
2026-02-12,06:00:00,Selangor,Shah Alam,3.0833,101.5333,24.7,92,0.0,5.6,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Kedah,Alor Setar,6.1167,100.3667,25.3,81,0.0,18.8,0,Cloud development not observed or not observable
2026-02-12,06:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.4,86,0.0,3.4,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Putrajaya,Putrajaya,2.93,101.69,24.7,85,0.0,2.4,3,Clouds generally forming or developing
2026-02-12,06:00:00,Sabah,Lahad Datu,5.03,118.34,24.1,95,0.0,3.9,3,Clouds generally forming or developing
2026-02-12,06:00:00,Sarawak,Sibu,2.3,111.8167,24.4,96,0.0,1.5,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.5,72,0.0,6.1,3,Clouds generally forming or developing
2026-02-12,06:00:00,Sabah,Tawau,4.2448,117.8911,26.1,95,0.0,3.9,3,Clouds generally forming or developing
2026-02-12,06:00:00,Sarawak,Kuching,1.5397,110.3542,25.1,95,0.0,2.4,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Sabah,Kota Kinabalu,5.975,116.0725,25.2,94,0.0,4.0,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Perak,Taiping,4.85,100.7333,26.9,95,0.0,2.2,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Johor,Batu Pahat,1.85,102.93,24.3,90,0.0,9.1,3,Clouds generally forming or developing
2026-02-12,06:00:00,Selangor,Petaling Jaya,3.1073,101.6067,24.9,90,0.0,3.1,80,"Rain shower(s), slight"
2026-02-12,06:00:00,Johor,Johor Bahru,1.4556,103.7611,24.4,84,0.0,4.0,3,Clouds generally forming or developing
2026-02-12,06:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.4,86,0.0,3.4,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Sarawak,Bintulu,3.17,113.03,26.7,89,0.0,8.2,3,Clouds generally forming or developing
2026-02-12,06:00:00,Selangor,Klang,3.0333,101.45,25.4,87,0.0,4.7,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.2,86,0.0,3.4,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Johor,Kluang,2.0336,103.3194,23.1,91,0.0,3.3,3,Clouds generally forming or developing
2026-02-12,06:00:00,Perlis,Kangar,6.4333,100.2,25.4,84,0.0,12.7,1,Clouds generally dissolving or becoming less developed
2026-02-12,06:00:00,Melaka,Melaka,2.1889,102.2511,25.7,77,0.0,18.3,2,State of sky on the whole unchanged
2026-02-12,06:00:00,Pahang,Kuantan,3.8167,103.3333,22.3,94,0.0,4.9,3,Clouds generally forming or developing
