weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",08:00:00,26.9,87,0.0,2.3,Labuan,Labuan,5.2803,115.2475,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.8,90,0.0,1.5,Johor,Johor Bahru,1.4556,103.7611,2026-03-30
2,State of sky on the whole unchanged,08:00:00,26.1,85,0.0,5.8,Sabah,Lahad Datu,5.03,118.34,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.8,90,0.0,3.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,21.3,98,0.0,2.5,Pahang,Raub,3.7931,101.8569,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.9,80,0.0,7.2,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,25.8,96,0.0,2.2,Sarawak,Sibu,2.3,111.8167,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,24.2,97,0.0,2.3,Pahang,Kuantan,3.8167,103.3333,2026-03-30
3,Clouds generally forming or developing,08:00:00,27.2,86,0.0,4.6,Perlis,Kangar,6.4333,100.2,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,25.2,98,0.0,3.3,Perak,Ipoh,4.6,101.07,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.5,89,0.0,6.9,Melaka,Melaka,2.1889,102.2511,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.3,86,0.0,3.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.9,87,0.0,1.3,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.4,93,0.0,5.1,Sarawak,Bintulu,3.17,113.03,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.3,92,0.0,3.6,Kedah,Sungai Petani,5.65,100.48,2026-03-30
3,Clouds generally forming or developing,08:00:00,24.2,94,0.0,0.4,Pahang,Kuala Lipis,4.184,102.042,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.4,93,0.0,2.5,Sarawak,Kuching,1.5397,110.3542,2026-03-30
3,Clouds generally forming or developing,08:00:00,23.9,94,0.0,2.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-30
1,Clouds generally dissolving or becoming less developed,08:00:00,24.8,89,0.0,3.3,Kelantan,Kota Bharu,6.1333,102.25,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.7,92,0.0,1.8,Terengganu,Cukai,4.2332,103.4479,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.1,92,0.0,4.9,Sarawak,Miri,4.4028,113.9933,2026-03-30
3,Clouds generally forming or developing,08:00:00,27.4,95,0.0,2.2,Perak,Taiping,4.85,100.7333,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.6,90,0.0,3.5,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.1,87,0.0,6.9,Selangor,Klang,3.0333,101.45,2026-03-30
80,"Rain shower(s), slight",08:00:00,26.7,86,0.0,4.5,Johor,Muar,2.05,102.56,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.9,92,0.0,6.5,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
3,Clouds generally forming or developing,08:00:00,25.8,92,0.0,2.3,Johor,Batu Pahat,1.85,102.93,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.5,86,0.0,3.3,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
2,State of sky on the whole unchanged,08:00:00,27.4,80,0.0,4.7,Sabah,Sandakan,5.8388,118.1173,2026-03-30
3,Clouds generally forming or developing,08:00:00,26.6,86,0.0,3.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
80,"Rain shower(s), slight",08:00:00,26.1,92,0.0,3.6,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
2,State of sky on the whole unchanged,08:00:00,25.2,94,0.0,0.5,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,08:00:00,24.7,92,0.0,3.1,Putrajaya,Putrajaya,2.93,101.69,2026-03-30
80,"Rain shower(s), slight",07:00:00,26.0,94,0.0,3.6,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.5,86,0.0,2.1,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
3,Clouds generally forming or developing,07:00:00,24.0,95,0.0,0.8,Pahang,Kuala Lipis,4.184,102.042,2026-03-30
3,Clouds generally forming or developing,07:00:00,23.6,95,0.0,2.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.3,89,0.0,7.1,Selangor,Klang,3.0333,101.45,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.1,92,0.0,3.3,Kedah,Sungai Petani,5.65,100.48,2026-03-30
80,"Rain shower(s), slight",07:00:00,26.4,90,0.0,3.3,Labuan,Labuan,5.2803,115.2475,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.4,91,0.0,2.3,Johor,Johor Bahru,1.4556,103.7611,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,25.1,97,0.0,4.5,Perak,Ipoh,4.6,101.07,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.3,90,0.0,1.8,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.4,86,0.0,2.1,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,23.3,99,0.0,2.3,Pahang,Kuantan,3.8167,103.3333,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.5,89,0.0,2.3,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,24.2,98,0.0,2.2,Sarawak,Kuching,1.5397,110.3542,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,24.5,98,0.0,2.2,Sarawak,Sibu,2.3,111.8167,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,24.1,96,0.0,3.3,Sabah,Lahad Datu,5.03,118.34,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",07:00:00,20.9,99,0.0,2.9,Pahang,Raub,3.7931,101.8569,2026-03-30
2,State of sky on the whole unchanged,07:00:00,26.6,84,0.0,3.5,Sabah,Sandakan,5.8388,118.1173,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.1,94,0.0,1.8,Terengganu,Cukai,4.2332,103.4479,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.9,92,0.0,5.1,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
3,Clouds generally forming or developing,07:00:00,24.1,92,0.0,3.3,Kelantan,Kota Bharu,6.1333,102.25,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.7,89,0.0,2.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.5,89,0.0,8.4,Melaka,Melaka,2.1889,102.2511,2026-03-30
3,Clouds generally forming or developing,07:00:00,27.1,86,0.0,4.6,Perlis,Kangar,6.4333,100.2,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.1,94,0.0,5.1,Sarawak,Bintulu,3.17,113.03,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.2,86,0.0,2.1,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-30
3,Clouds generally forming or developing,07:00:00,24.6,95,0.0,0.5,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,07:00:00,27.4,94,0.0,1.9,Perak,Taiping,4.85,100.7333,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.1,92,0.0,4.2,Sarawak,Miri,4.4028,113.9933,2026-03-30
3,Clouds generally forming or developing,07:00:00,24.7,91,0.0,4.4,Putrajaya,Putrajaya,2.93,101.69,2026-03-30
3,Clouds generally forming or developing,07:00:00,26.7,87,0.0,6.9,Johor,Muar,2.05,102.56,2026-03-30
3,Clouds generally forming or developing,07:00:00,25.7,92,0.0,3.4,Johor,Batu Pahat,1.85,102.93,2026-03-30
3,Clouds generally forming or developing,07:00:00,27.0,81,0.0,6.9,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
3,Clouds generally forming or developing,06:00:00,27.6,93,0.0,1.4,Perak,Taiping,4.85,100.7333,2026-03-30
3,Clouds generally forming or developing,06:00:00,27.0,82,0.0,7.6,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,23.5,98,0.0,2.6,Pahang,Kuantan,3.8167,103.3333,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.3,90,0.0,0.4,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.5,86,0.0,1.6,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,25.3,96,0.0,4.9,Perak,Ipoh,4.6,101.07,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.1,92,0.0,4.1,Sarawak,Miri,4.4028,113.9933,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.3,91,0.0,2.6,Kedah,Sungai Petani,5.65,100.48,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.5,86,0.0,1.6,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,24.7,98,0.0,2.6,Sarawak,Sibu,2.3,111.8167,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,24.2,98,0.0,1.9,Sarawak,Kuching,1.5397,110.3542,2026-03-30
3,Clouds generally forming or developing,06:00:00,27.2,86,0.0,4.9,Perlis,Kangar,6.4333,100.2,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.6,86,0.0,9.5,Johor,Muar,2.05,102.56,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.9,87,0.0,1.5,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,23.4,98,0.0,3.4,Sabah,Lahad Datu,5.03,118.34,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",06:00:00,21.1,99,0.0,3.3,Pahang,Raub,3.7931,101.8569,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.3,87,0.0,2.6,Putrajaya,Putrajaya,2.93,101.69,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.9,91,0.0,3.3,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.5,89,0.0,9.8,Melaka,Melaka,2.1889,102.2511,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.4,90,0.0,3.2,Johor,Johor Bahru,1.4556,103.7611,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.3,86,0.0,1.6,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-30
3,Clouds generally forming or developing,06:00:00,24.7,95,0.0,2.3,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,06:00:00,24.3,92,0.0,4.0,Kelantan,Kota Bharu,6.1333,102.25,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.3,91,0.0,2.7,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
2,State of sky on the whole unchanged,06:00:00,26.2,86,0.0,3.2,Sabah,Sandakan,5.8388,118.1173,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.6,88,0.0,5.1,Selangor,Klang,3.0333,101.45,2026-03-30
3,Clouds generally forming or developing,06:00:00,24.4,92,0.0,2.7,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.2,87,0.0,1.5,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.6,93,0.0,4.7,Johor,Batu Pahat,1.85,102.93,2026-03-30
2,State of sky on the whole unchanged,06:00:00,26.4,90,0.0,3.6,Labuan,Labuan,5.2803,115.2475,2026-03-30
3,Clouds generally forming or developing,06:00:00,24.0,95,0.0,1.8,Pahang,Kuala Lipis,4.184,102.042,2026-03-30
3,Clouds generally forming or developing,06:00:00,25.3,94,0.0,2.1,Terengganu,Cukai,4.2332,103.4479,2026-03-30
3,Clouds generally forming or developing,06:00:00,26.3,93,0.0,5.2,Sarawak,Bintulu,3.17,113.03,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.6,86,0.0,11.5,Johor,Muar,2.05,102.56,2026-03-30
3,Clouds generally forming or developing,05:00:00,27.3,85,0.0,5.6,Perlis,Kangar,6.4333,100.2,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.3,86,0.0,3.6,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-30
2,State of sky on the whole unchanged,05:00:00,27.1,83,0.0,8.7,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.3,85,0.0,0.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,23.4,98,0.0,2.9,Sabah,Lahad Datu,5.03,118.34,2026-03-30
2,State of sky on the whole unchanged,05:00:00,25.1,90,0.0,1.8,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-30
3,Clouds generally forming or developing,05:00:00,25.5,90,0.0,3.6,Johor,Johor Bahru,1.4556,103.7611,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.5,89,0.0,11.2,Melaka,Melaka,2.1889,102.2511,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,21.1,99,0.0,3.3,Pahang,Raub,3.7931,101.8569,2026-03-30
3,Clouds generally forming or developing,05:00:00,25.6,93,0.0,7.0,Johor,Batu Pahat,1.85,102.93,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,25.0,96,0.0,2.4,Sarawak,Sibu,2.3,111.8167,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.0,90,0.0,1.5,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
3,Clouds generally forming or developing,05:00:00,27.7,92,0.0,3.1,Perak,Taiping,4.85,100.7333,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.4,92,0.0,4.0,Sarawak,Bintulu,3.17,113.03,2026-03-30
2,State of sky on the whole unchanged,05:00:00,26.1,86,0.0,3.2,Sabah,Sandakan,5.8388,118.1173,2026-03-30
3,Clouds generally forming or developing,05:00:00,25.6,86,0.0,1.3,Putrajaya,Putrajaya,2.93,101.69,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,25.5,96,0.0,5.4,Perak,Ipoh,4.6,101.07,2026-03-30
3,Clouds generally forming or developing,05:00:00,24.1,94,0.0,2.5,Pahang,Kuala Lipis,4.184,102.042,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.5,86,0.0,3.6,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
2,State of sky on the whole unchanged,05:00:00,25.4,94,0.0,2.3,Terengganu,Cukai,4.2332,103.4479,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.5,86,0.0,3.6,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
3,Clouds generally forming or developing,05:00:00,25.4,90,0.0,3.2,Kedah,Sungai Petani,5.65,100.48,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.5,89,0.0,1.1,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.1,93,0.0,4.5,Sarawak,Miri,4.4028,113.9933,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.5,85,0.0,0.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,23.7,98,0.0,2.7,Pahang,Kuantan,3.8167,103.3333,2026-03-30
3,Clouds generally forming or developing,05:00:00,24.7,95,0.0,2.8,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.9,85,0.0,2.4,Selangor,Klang,3.0333,101.45,2026-03-30
80,"Rain shower(s), slight",05:00:00,26.5,90,0.0,2.8,Labuan,Labuan,5.2803,115.2475,2026-03-30
3,Clouds generally forming or developing,05:00:00,26.3,90,0.0,1.5,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
3,Clouds generally forming or developing,05:00:00,24.5,92,0.0,4.4,Kelantan,Kota Bharu,6.1333,102.25,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",05:00:00,24.2,99,0.0,2.1,Sarawak,Kuching,1.5397,110.3542,2026-03-30
3,Clouds generally forming or developing,04:00:00,27.1,84,0.0,2.3,Selangor,Klang,3.0333,101.45,2026-03-30
80,"Rain shower(s), slight",04:00:00,24.3,93,0.0,2.5,Pahang,Kuala Lipis,4.184,102.042,2026-03-30
2,State of sky on the whole unchanged,04:00:00,26.0,87,0.0,2.1,Sabah,Sandakan,5.8388,118.1173,2026-03-30
3,Clouds generally forming or developing,04:00:00,24.8,91,0.0,4.1,Kelantan,Kota Bharu,6.1333,102.25,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.6,89,0.0,3.6,Johor,Johor Bahru,1.4556,103.7611,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.1,90,0.0,1.5,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
80,"Rain shower(s), slight",04:00:00,25.5,89,0.0,4.3,Kedah,Sungai Petani,5.65,100.48,2026-03-30
3,Clouds generally forming or developing,04:00:00,24.8,94,0.0,3.1,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.6,86,0.0,5.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.2,92,0.0,2.1,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.7,86,0.0,1.8,Putrajaya,Putrajaya,2.93,101.69,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.6,86,0.0,5.9,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.7,92,0.0,7.7,Johor,Batu Pahat,1.85,102.93,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.8,84,0.0,0.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.5,84,0.0,0.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-30
2,State of sky on the whole unchanged,04:00:00,26.6,87,0.0,12.0,Johor,Muar,2.05,102.56,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.5,92,0.0,3.6,Sarawak,Bintulu,3.17,113.03,2026-03-30
3,Clouds generally forming or developing,04:00:00,27.5,85,0.0,5.8,Perlis,Kangar,6.4333,100.2,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.4,86,0.0,5.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.7,89,0.0,1.1,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",04:00:00,25.5,97,0.0,5.4,Perak,Ipoh,4.6,101.07,2026-03-30
3,Clouds generally forming or developing,04:00:00,27.1,82,0.0,8.7,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.6,91,0.0,2.1,Labuan,Labuan,5.2803,115.2475,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",04:00:00,23.9,97,0.0,2.6,Pahang,Kuantan,3.8167,103.3333,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.5,88,0.0,11.9,Melaka,Melaka,2.1889,102.2511,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",04:00:00,21.2,99,0.0,3.7,Pahang,Raub,3.7931,101.8569,2026-03-30
3,Clouds generally forming or developing,04:00:00,26.1,94,0.0,4.5,Sarawak,Miri,4.4028,113.9933,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",04:00:00,24.3,98,0.0,2.1,Sarawak,Kuching,1.5397,110.3542,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.3,94,0.0,1.8,Sarawak,Sibu,2.3,111.8167,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",04:00:00,23.6,97,0.0,2.9,Sabah,Lahad Datu,5.03,118.34,2026-03-30
3,Clouds generally forming or developing,04:00:00,27.9,91,0.0,4.3,Perak,Taiping,4.85,100.7333,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.7,92,0.0,2.3,Terengganu,Cukai,4.2332,103.4479,2026-03-30
3,Clouds generally forming or developing,04:00:00,25.5,89,0.0,1.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-30
3,Clouds generally forming or developing,03:00:00,27.0,88,0.0,1.5,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-30
3,Clouds generally forming or developing,03:00:00,26.7,87,0.0,7.9,Pulau Pinang,George Town,5.4145,100.3292,2026-03-30
3,Clouds generally forming or developing,03:00:00,25.0,94,0.0,3.4,Johor,Kluang,2.0336,103.3194,2026-03-30
3,Clouds generally forming or developing,03:00:00,26.8,87,0.0,7.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",03:00:00,25.7,97,0.0,4.7,Perak,Ipoh,4.6,101.07,2026-03-30
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",03:00:00,24.5,97,0.0,2.5,Sarawak,Kuching,1.5397,110.3542,2026-03-30
3,Clouds generally forming or developing,03:00:00,26.7,91,0.0,1.0,Labuan,Labuan,5.2803,115.2475,2026-03-30
3,Clouds generally forming or developing,03:00:00,26.1,90,0.0,1.8,Selangor,Shah Alam,3.0833,101.5333,2026-03-30
3,Clouds generally forming or developing,03:00:00,27.2,83,0.0,2.7,Selangor,Klang,3.0333,101.45,2026-03-30
3,Clouds generally forming or developing,03:00:00,26.4,91,0.0,3.3,Perak,Teluk Intan,4.0259,101.0213,2026-03-30
80,"Rain shower(s), slight",03:00:00,27.0,81,0.0,8.7,Kedah,Alor Setar,6.1167,100.3667,2026-03-30
