weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
80,"Rain shower(s), slight",10:00:00,27.8,82,0.0,3.2,Pulau Pinang,Butterworth,5.3992,100.3639,2025-08-10
80,"Rain shower(s), slight",10:00:00,27.8,82,0.0,3.2,Pulau Pinang,George Town,5.4145,100.3292,2025-08-10
80,"Rain shower(s), slight",10:00:00,27.7,83,0.0,6.3,Putrajaya,Putrajaya,2.93,101.69,2025-08-10
80,"Rain shower(s), slight",10:00:00,28.0,81,0.0,6.2,Perak,Teluk Intan,4.0259,101.0213,2025-08-10
80,"Rain shower(s), slight",10:00:00,28.2,79,0.0,5.6,Selangor,Klang,3.0333,101.45,2025-08-10
3,Clouds generally forming or developing,10:00:00,28.1,78,0.0,4.9,Sabah,Tawau,4.2448,117.8911,2025-08-10
80,"Rain shower(s), slight",10:00:00,28.4,81,0.0,6.4,Johor,Kluang,2.0336,103.3194,2025-08-10
80,"Rain shower(s), slight",10:00:00,28.4,79,0.0,5.4,Selangor,Shah Alam,3.0833,101.5333,2025-08-10
3,Clouds generally forming or developing,10:00:00,27.4,82,0.0,7.4,Terengganu,Cukai,4.2332,103.4479,2025-08-10
80,"Rain shower(s), slight",10:00:00,28.6,80,0.0,5.9,Johor,Johor Bahru,1.4556,103.7611,2025-08-10
3,Clouds generally forming or developing,10:00:00,27.2,82,0.0,5.9,Negeri Sembilan,Seremban,2.7297,101.9381,2025-08-10
3,Clouds generally forming or developing,10:00:00,28.4,74,0.0,8.0,Sabah,Lahad Datu,5.03,118.34,2025-08-10
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,26.8,86,0.0,8.9,Johor,Batu Pahat,1.85,102.93,2025-08-10
2,State of sky on the whole unchanged,10:00:00,28.4,80,0.0,6.9,Labuan,Labuan,5.2803,115.2475,2025-08-10
96,"Thunderstorm, slight or moderate, with hail** at time of observation  - Thunderstorm at time of observation",10:00:00,28.0,83,0.0,11.3,Kedah,Alor Setar,6.1167,100.3667,2025-08-10
3,Clouds generally forming or developing,10:00:00,29.0,72,0.0,8.8,Sabah,Sandakan,5.8388,118.1173,2025-08-10
2,State of sky on the whole unchanged,10:00:00,27.7,80,0.0,10.8,Sarawak,Miri,4.4028,113.9933,2025-08-10
3,Clouds generally forming or developing,10:00:00,28.4,79,0.0,5.2,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-08-10
3,Clouds generally forming or developing,10:00:00,28.6,76,0.0,5.8,Sarawak,Kuching,1.5397,110.3542,2025-08-10
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",10:00:00,28.6,80,0.0,7.8,Perlis,Kangar,6.4333,100.2,2025-08-10
96,"Thunderstorm, slight or moderate, with hail** at time of observation  - Thunderstorm at time of observation",10:00:00,27.4,82,0.0,7.9,Johor,Muar,2.05,102.56,2025-08-10
3,Clouds generally forming or developing,10:00:00,28.2,82,0.0,3.6,Kedah,Sungai Petani,5.65,100.48,2025-08-10
2,State of sky on the whole unchanged,10:00:00,28.4,74,0.0,2.4,Perak,Ipoh,4.6,101.07,2025-08-10
2,State of sky on the whole unchanged,10:00:00,27.3,80,0.0,2.6,Pahang,Kuala Lipis,4.184,102.042,2025-08-10
