weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
1,Clouds generally dissolving or becoming less developed,07:00:00,26.3,87,0.0,9.7,Sarawak,Bintulu,3.17,113.03,2026-03-14
3,Clouds generally forming or developing,07:00:00,24.0,93,0.0,5.1,Pahang,Kuantan,3.8167,103.3333,2026-03-14
1,Clouds generally dissolving or becoming less developed,07:00:00,24.0,85,0.0,4.2,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-14
3,Clouds generally forming or developing,07:00:00,25.0,93,0.0,3.6,Perak,Ipoh,4.6,101.07,2026-03-14
2,State of sky on the whole unchanged,07:00:00,25.0,90,0.0,5.9,Johor,Johor Bahru,1.4556,103.7611,2026-03-14
3,Clouds generally forming or developing,07:00:00,25.1,80,0.0,2.9,Putrajaya,Putrajaya,2.93,101.69,2026-03-14
3,Clouds generally forming or developing,07:00:00,25.2,78,0.0,4.8,Negeri Sembilan,Seremban,2.7297,101.9381,2026-03-14
3,Clouds generally forming or developing,07:00:00,27.1,89,0.0,0.4,Perak,Taiping,4.85,100.7333,2026-03-14
3,Clouds generally forming or developing,07:00:00,23.1,95,0.0,3.4,Sabah,Lahad Datu,5.03,118.34,2026-03-14
3,Clouds generally forming or developing,07:00:00,25.5,91,0.0,2.0,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-14
1,Clouds generally dissolving or becoming less developed,07:00:00,26.3,89,0.0,6.2,Labuan,Labuan,5.2803,115.2475,2026-03-14
3,Clouds generally forming or developing,07:00:00,24.1,95,0.0,4.6,Johor,Kluang,2.0336,103.3194,2026-03-14
2,State of sky on the whole unchanged,07:00:00,26.1,88,0.0,7.6,Sarawak,Miri,4.4028,113.9933,2026-03-14
3,Clouds generally forming or developing,07:00:00,26.1,82,0.0,4.5,Kedah,Sungai Petani,5.65,100.48,2026-03-14
3,Clouds generally forming or developing,07:00:00,24.6,89,0.0,4.0,Kelantan,Kota Bharu,6.1333,102.25,2026-03-14
3,Clouds generally forming or developing,07:00:00,27.2,83,0.0,4.3,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-14
2,State of sky on the whole unchanged,07:00:00,25.8,84,0.0,5.4,Sabah,Tawau,4.2448,117.8911,2026-03-14
2,State of sky on the whole unchanged,07:00:00,26.6,80,0.0,13.9,Perlis,Kangar,6.4333,100.2,2026-03-14
3,Clouds generally forming or developing,07:00:00,23.8,93,0.0,2.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-03-14
2,State of sky on the whole unchanged,07:00:00,26.6,78,0.0,20.2,Kedah,Alor Setar,6.1167,100.3667,2026-03-14
3,Clouds generally forming or developing,07:00:00,25.3,95,0.0,0.8,Selangor,Shah Alam,3.0833,101.5333,2026-03-14
3,Clouds generally forming or developing,07:00:00,27.0,83,0.0,4.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-14
3,Clouds generally forming or developing,07:00:00,24.9,90,0.0,6.2,Johor,Batu Pahat,1.85,102.93,2026-03-14
