weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,09:00:00,27.5,85,0.0,6.0,Sarawak,Miri,4.4028,113.9933,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.3,91,0.0,3.2,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.9,87,0.0,5.9,Kelantan,Kota Bharu,6.1333,102.25,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.0,92,0.0,2.7,Johor,Kluang,2.0336,103.3194,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.3,90,0.0,1.6,Perak,Teluk Intan,4.0259,101.0213,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.5,91,0.0,4.5,Kedah,Sungai Petani,5.65,100.48,2024-08-20
80,"Rain shower(s), slight",09:00:00,25.5,92,0.0,1.1,Johor,Batu Pahat,1.85,102.93,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.7,87,0.0,6.6,Sarawak,Kuching,1.5397,110.3542,2024-08-20
3,Clouds generally forming or developing,09:00:00,25.6,91,0.0,5.2,Putrajaya,Putrajaya,2.93,101.69,2024-08-20
3,Clouds generally forming or developing,09:00:00,27.7,85,0.0,3.8,Terengganu,Kuala Terengganu,5.3303,103.1408,2024-08-20
80,"Rain shower(s), slight",09:00:00,27.7,83,0.0,6.0,Sabah,Lahad Datu,5.03,118.34,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.5,92,0.0,4.3,Perlis,Kangar,6.4333,100.2,2024-08-20
80,"Rain shower(s), slight",09:00:00,25.3,92,0.0,3.3,Negeri Sembilan,Seremban,2.7297,101.9381,2024-08-20
80,"Rain shower(s), slight",09:00:00,26.4,90,0.0,5.4,Sarawak,Sibu,2.3,111.8167,2024-08-20
80,"Rain shower(s), slight",09:00:00,26.8,87,0.0,1.6,Johor,Johor Bahru,1.4556,103.7611,2024-08-20
3,Clouds generally forming or developing,09:00:00,26.0,91,0.0,5.2,Kedah,Alor Setar,6.1167,100.3667,2024-08-20
