weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
1,Clouds generally dissolving or becoming less developed,09:00:00,27.3,87,0.0,2.5,Kedah,Sungai Petani,5.65,100.48,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.8,88,0.0,3.7,Johor,Batu Pahat,1.85,102.93,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.3,90,0.0,5.4,Perak,Teluk Intan,4.0259,101.0213,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.6,86,0.0,6.8,Labuan,Labuan,5.2803,115.2475,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.0,92,0.0,3.0,Johor,Kluang,2.0336,103.3194,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.1,90,0.0,1.6,Putrajaya,Putrajaya,2.93,101.69,2024-07-13
3,Clouds generally forming or developing,09:00:00,27.1,87,0.0,5.6,Johor,Muar,2.05,102.56,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.0,89,0.0,14.5,Sarawak,Miri,4.4028,113.9933,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.8,87,0.0,8.7,Terengganu,Cukai,4.2332,103.4479,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.1,90,0.0,5.8,Sabah,Tawau,4.2448,117.8911,2024-07-13
3,Clouds generally forming or developing,09:00:00,25.2,91,0.0,12.7,Sarawak,Bintulu,3.17,113.03,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.6,87,0.0,9.0,Sabah,Lahad Datu,5.03,118.34,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.8,89,0.0,7.2,Sarawak,Kuching,1.5397,110.3542,2024-07-13
1,Clouds generally dissolving or becoming less developed,09:00:00,26.2,83,0.0,1.3,Perak,Ipoh,4.6,101.07,2024-07-13
3,Clouds generally forming or developing,09:00:00,25.8,92,0.0,1.9,Pahang,Kuala Lipis,4.184,102.042,2024-07-13
2,State of sky on the whole unchanged,09:00:00,26.5,90,0.0,3.4,Kedah,Alor Setar,6.1167,100.3667,2024-07-13
3,Clouds generally forming or developing,09:00:00,27.9,83,0.0,6.5,Johor,Johor Bahru,1.4556,103.7611,2024-07-13
3,Clouds generally forming or developing,09:00:00,28.2,67,0.0,9.0,Sabah,Kota Kinabalu,5.975,116.0725,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.9,87,0.0,4.3,Selangor,Shah Alam,3.0833,101.5333,2024-07-13
2,State of sky on the whole unchanged,09:00:00,27.4,84,0.0,2.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.7,87,0.0,9.7,Pahang,Kuantan,3.8167,103.3333,2024-07-13
3,Clouds generally forming or developing,09:00:00,26.5,88,0.0,1.5,Negeri Sembilan,Seremban,2.7297,101.9381,2024-07-13
