date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2026-03-12,07:00:00,Kedah,Sungai Petani,5.65,100.48,24.8,92,0.0,3.7,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Sabah,Sandakan,5.8388,118.1173,25.4,91,0.0,5.9,3,Clouds generally forming or developing
2026-03-12,07:00:00,Sarawak,Miri,4.4028,113.9933,25.7,89,0.0,8.7,80,"Rain shower(s), slight"
2026-03-12,07:00:00,Johor,Johor Bahru,1.4556,103.7611,24.5,91,0.0,3.1,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Pahang,Kuantan,3.8167,103.3333,23.9,92,0.0,4.1,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Perlis,Kangar,6.4333,100.2,26.5,80,0.0,9.6,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.1,89,0.0,1.6,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Perak,Taiping,4.85,100.7333,27.1,90,0.0,1.8,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Terengganu,Cukai,4.2332,103.4479,25.3,89,0.0,6.6,80,"Rain shower(s), slight"
2026-03-12,07:00:00,Johor,Kluang,2.0336,103.3194,23.5,96,0.0,3.1,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Pahang,Kuala Lipis,4.184,102.042,24.4,93,0.0,0.8,3,Clouds generally forming or developing
2026-03-12,07:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,23.1,96,0.0,2.9,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Melaka,Melaka,2.1889,102.2511,25.7,87,0.0,17.9,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Johor,Batu Pahat,1.85,102.93,24.7,90,0.0,5.7,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Sarawak,Bintulu,3.17,113.03,26.3,87,0.0,4.3,80,"Rain shower(s), slight"
2026-03-12,07:00:00,Sabah,Tawau,4.2448,117.8911,26.1,84,0.0,7.1,3,Clouds generally forming or developing
2026-03-12,07:00:00,Sabah,Kota Kinabalu,5.975,116.0725,24.8,93,0.0,3.8,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.2,84,0.0,3.7,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.4,87,0.0,3.3,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Sabah,Lahad Datu,5.03,118.34,23.8,92,0.0,6.4,3,Clouds generally forming or developing
2026-03-12,07:00:00,Labuan,Labuan,5.2803,115.2475,25.8,87,0.0,4.1,2,State of sky on the whole unchanged
2026-03-12,07:00:00,Johor,Muar,2.05,102.56,26.2,86,0.0,14.4,1,Clouds generally dissolving or becoming less developed
2026-03-12,07:00:00,Perak,Teluk Intan,4.0259,101.0213,24.7,91,0.0,4.9,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
