weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,26.7,70,0.0,8.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-11
3,Clouds generally forming or developing,10:00:00,28.7,72,0.0,7.1,Sabah,Lahad Datu,5.03,118.34,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.7,87,0.0,4.9,Sarawak,Sibu,2.3,111.8167,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.5,76,0.0,19.1,Kedah,Alor Setar,6.1167,100.3667,2026-01-11
3,Clouds generally forming or developing,10:00:00,29.5,78,0.0,4.5,Perak,Taiping,4.85,100.7333,2026-01-11
3,Clouds generally forming or developing,10:00:00,24.9,81,0.0,6.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-01-11
3,Clouds generally forming or developing,10:00:00,28.7,74,0.0,2.5,Sabah,Kota Kinabalu,5.975,116.0725,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.4,83,0.0,2.2,Selangor,Shah Alam,3.0833,101.5333,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.9,89,0.0,9.4,Sarawak,Bintulu,3.17,113.03,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.2,76,0.0,16.1,Perlis,Kangar,6.4333,100.2,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.6,79,0.0,1.1,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.3,80,0.0,12.3,Pahang,Kuantan,3.8167,103.3333,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.4,81,0.0,10.5,Johor,Batu Pahat,1.85,102.93,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.9,78,0.0,11.6,Johor,Johor Bahru,1.4556,103.7611,2026-01-11
3,Clouds generally forming or developing,10:00:00,21.4,92,0.0,7.7,Pahang,Raub,3.7931,101.8569,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.9,79,0.0,1.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-11
3,Clouds generally forming or developing,10:00:00,27.4,80,0.0,8.1,Labuan,Labuan,5.2803,115.2475,2026-01-11
80,"Rain shower(s), slight",10:00:00,26.4,84,0.0,4.9,Perak,Teluk Intan,4.0259,101.0213,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.3,81,0.0,2.5,Selangor,Klang,3.0333,101.45,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.9,70,0.0,8.9,Pulau Pinang,George Town,5.4145,100.3292,2026-01-11
80,"Rain shower(s), slight",10:00:00,26.2,85,0.0,9.0,Sarawak,Kuching,1.5397,110.3542,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.1,80,0.0,11.2,Johor,Kluang,2.0336,103.3194,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.9,70,0.0,8.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-11
3,Clouds generally forming or developing,10:00:00,26.2,73,0.0,7.4,Negeri Sembilan,Seremban,2.7297,101.9381,2026-01-11
80,"Rain shower(s), slight",10:00:00,26.1,86,0.0,13.0,Sarawak,Miri,4.4028,113.9933,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.8,75,0.0,15.6,Terengganu,Cukai,4.2332,103.4479,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.8,78,0.0,20.6,Johor,Muar,2.05,102.56,2026-01-11
3,Clouds generally forming or developing,10:00:00,24.6,83,0.0,4.7,Pahang,Kuala Lipis,4.184,102.042,2026-01-11
3,Clouds generally forming or developing,10:00:00,28.1,78,0.0,7.2,Sabah,Sandakan,5.8388,118.1173,2026-01-11
3,Clouds generally forming or developing,10:00:00,29.0,75,0.0,7.9,Sabah,Tawau,4.2448,117.8911,2026-01-11
2,State of sky on the whole unchanged,10:00:00,25.8,75,0.0,20.2,Melaka,Melaka,2.1889,102.2511,2026-01-11
3,Clouds generally forming or developing,10:00:00,27.8,84,0.0,3.3,Perak,Ipoh,4.6,101.07,2026-01-11
3,Clouds generally forming or developing,10:00:00,25.4,80,0.0,2.6,Kelantan,Kota Bharu,6.1333,102.25,2026-01-11
3,Clouds generally forming or developing,09:00:00,23.9,90,0.0,2.3,Pahang,Kuala Lipis,4.184,102.042,2026-01-11
