weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,24.6,94,0.2,4.9,Selangor,Klang,3.0333,101.45,2026-05-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,24.6,97,0.6,2.3,Pahang,Raub,3.7931,101.8569,2026-05-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,25.4,95,0.5,5.9,Johor,Johor Bahru,1.4556,103.7611,2026-05-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,25.0,96,0.8,6.7,Putrajaya,Putrajaya,2.93,101.69,2026-05-16
3,Clouds generally forming or developing,09:00:00,25.9,95,0.0,3.8,Pulau Pinang,George Town,5.4145,100.3292,2026-05-16
3,Clouds generally forming or developing,09:00:00,25.2,94,0.0,1.0,Perak,Ipoh,4.6,101.07,2026-05-16
3,Clouds generally forming or developing,09:00:00,26.3,90,0.0,5.1,Pulau Pinang,Butterworth,5.3992,100.3639,2026-05-16
55,"Drizzle, not freezing, continuous heavy (dense) at time of observation",09:00:00,25.0,95,0.9,3.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-05-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,28.0,86,0.0,3.3,Sabah,Lahad Datu,5.03,118.34,2026-05-16
80,"Rain shower(s), slight",09:00:00,24.9,97,0.8,1.9,Perak,Teluk Intan,4.0259,101.0213,2026-05-16
55,"Drizzle, not freezing, continuous heavy (dense) at time of observation",09:00:00,24.6,97,0.5,5.0,Selangor,Petaling Jaya,3.1073,101.6067,2026-05-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,25.5,96,0.1,4.9,Johor,Muar,2.05,102.56,2026-05-16
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,26.5,93,0.1,3.3,Perlis,Kangar,6.4333,100.2,2026-05-16
80,"Rain shower(s), slight",09:00:00,26.5,90,1.0,1.8,Sabah,Kota Kinabalu,5.975,116.0725,2026-05-16
53,"Drizzle, not freezing, continuous 	moderate at time of observation",09:00:00,24.6,94,0.3,6.7,Selangor,Shah Alam,3.0833,101.5333,2026-05-16
