weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
1,Clouds generally dissolving or becoming less developed,10:00:00,29.5,76,0.0,2.9,Pulau Pinang,George Town,5.4145,100.3292,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.5,74,0.0,3.3,Perak,Ipoh,4.6,101.07,2025-04-25
3,Clouds generally forming or developing,10:00:00,28.7,80,0.0,8.4,Sarawak,Bintulu,3.17,113.03,2025-04-25
2,State of sky on the whole unchanged,10:00:00,28.6,80,0.0,6.3,Sarawak,Sibu,2.3,111.8167,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.0,79,0.0,2.3,Selangor,Klang,3.0333,101.45,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.0,77,0.0,7.1,Sarawak,Kuching,1.5397,110.3542,2025-04-25
3,Clouds generally forming or developing,10:00:00,28.6,82,0.0,4.4,Pahang,Kuantan,3.8167,103.3333,2025-04-25
2,State of sky on the whole unchanged,10:00:00,28.9,76,0.0,5.3,Johor,Muar,2.05,102.56,2025-04-25
2,State of sky on the whole unchanged,10:00:00,28.9,77,0.0,4.4,Putrajaya,Putrajaya,2.93,101.69,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.8,76,0.0,3.2,Kedah,Sungai Petani,5.65,100.48,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.3,80,0.0,3.4,Johor,Kluang,2.0336,103.3194,2025-04-25
80,"Rain shower(s), slight",10:00:00,28.5,78,0.0,0.7,Labuan,Labuan,5.2803,115.2475,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,28.7,77,0.0,5.4,Negeri Sembilan,Seremban,2.7297,101.9381,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.5,76,0.0,2.9,Pulau Pinang,Butterworth,5.3992,100.3639,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.4,73,0.0,3.6,Selangor,Petaling Jaya,3.1073,101.6067,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.1,81,0.0,3.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.1,73,0.0,4.7,Sarawak,Miri,4.4028,113.9933,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.6,69,0.0,4.6,Sabah,Kota Kinabalu,5.975,116.0725,2025-04-25
80,"Rain shower(s), slight",10:00:00,29.0,79,0.0,2.3,Perak,Teluk Intan,4.0259,101.0213,2025-04-25
3,Clouds generally forming or developing,10:00:00,27.6,86,0.0,0.7,Pahang,Kuala Lipis,4.184,102.042,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.9,77,0.0,3.3,Perlis,Kangar,6.4333,100.2,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.5,70,0.0,4.1,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-04-25
80,"Rain shower(s), slight",10:00:00,28.4,82,0.0,3.1,Johor,Batu Pahat,1.85,102.93,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.6,77,0.0,6.9,Johor,Johor Bahru,1.4556,103.7611,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.7,77,0.0,1.5,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.4,73,0.0,12.6,Sabah,Sandakan,5.8388,118.1173,2025-04-25
1,Clouds generally dissolving or becoming less developed,10:00:00,29.5,76,0.0,3.9,Kedah,Alor Setar,6.1167,100.3667,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.1,77,0.0,5.1,Kelantan,Kota Bharu,6.1333,102.25,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.4,73,0.0,3.6,Selangor,Shah Alam,3.0833,101.5333,2025-04-25
3,Clouds generally forming or developing,10:00:00,29.0,77,0.0,5.9,Sabah,Tawau,4.2448,117.8911,2025-04-25
2,State of sky on the whole unchanged,10:00:00,28.9,81,0.0,4.3,Terengganu,Cukai,4.2332,103.4479,2025-04-25
2,State of sky on the whole unchanged,10:00:00,29.6,73,0.0,1.1,Perak,Taiping,4.85,100.7333,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.4,86,0.0,8.6,Sarawak,Bintulu,3.17,113.03,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,28.3,84,0.0,3.9,Pulau Pinang,Butterworth,5.3992,100.3639,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.0,85,0.0,5.4,Kelantan,Kota Bharu,6.1333,102.25,2025-04-25
2,State of sky on the whole unchanged,09:00:00,28.0,79,0.0,0.7,Perak,Ipoh,4.6,101.07,2025-04-25
3,Clouds generally forming or developing,09:00:00,26.5,91,0.0,0.8,Pahang,Kuala Lipis,4.184,102.042,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.9,85,0.0,3.4,Selangor,Klang,3.0333,101.45,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,28.2,84,0.0,3.9,Pulau Pinang,George Town,5.4145,100.3292,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.7,88,0.0,2.1,Terengganu,Cukai,4.2332,103.4479,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.7,85,0.0,2.3,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.6,86,0.0,2.9,Johor,Batu Pahat,1.85,102.93,2025-04-25
2,State of sky on the whole unchanged,09:00:00,28.0,87,0.0,3.3,Perak,Teluk Intan,4.0259,101.0213,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.8,81,0.0,3.6,Johor,Muar,2.05,102.56,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.3,86,0.0,3.1,Putrajaya,Putrajaya,2.93,101.69,2025-04-25
2,State of sky on the whole unchanged,09:00:00,28.3,79,0.0,11.5,Sabah,Sandakan,5.8388,118.1173,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.4,87,0.0,2.3,Johor,Kluang,2.0336,103.3194,2025-04-25
2,State of sky on the whole unchanged,09:00:00,28.1,85,0.0,4.0,Johor,Johor Bahru,1.4556,103.7611,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.8,85,0.0,3.0,Kedah,Sungai Petani,5.65,100.48,2025-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.5,86,0.0,4.2,Kedah,Alor Setar,6.1167,100.3667,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.6,83,0.0,2.3,Labuan,Labuan,5.2803,115.2475,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.9,77,0.0,2.9,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-04-25
3,Clouds generally forming or developing,09:00:00,28.0,83,0.0,5.8,Sabah,Tawau,4.2448,117.8911,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.9,86,0.0,3.3,Perlis,Kangar,6.4333,100.2,2025-04-25
2,State of sky on the whole unchanged,09:00:00,28.7,73,0.0,2.6,Sabah,Kota Kinabalu,5.975,116.0725,2025-04-25
80,"Rain shower(s), slight",09:00:00,27.4,88,0.0,1.8,Pahang,Kuantan,3.8167,103.3333,2025-04-25
0,Cloud development not observed or not observable,09:00:00,28.3,81,0.0,2.5,Perak,Taiping,4.85,100.7333,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.5,87,0.0,2.1,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.6,79,0.0,4.4,Negeri Sembilan,Seremban,2.7297,101.9381,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.7,81,0.0,3.1,Selangor,Petaling Jaya,3.1073,101.6067,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.9,81,0.0,5.9,Sarawak,Miri,4.4028,113.9933,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.6,85,0.0,5.5,Sarawak,Kuching,1.5397,110.3542,2025-04-25
2,State of sky on the whole unchanged,09:00:00,27.3,86,0.0,6.7,Sarawak,Sibu,2.3,111.8167,2025-04-25
3,Clouds generally forming or developing,09:00:00,27.7,81,0.0,3.1,Selangor,Shah Alam,3.0833,101.5333,2025-04-25
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,24.7,97,0.0,1.1,Johor,Kluang,2.0336,103.3194,2025-04-25
3,Clouds generally forming or developing,08:00:00,24.9,91,0.0,4.0,Negeri Sembilan,Seremban,2.7297,101.9381,2025-04-25
2,State of sky on the whole unchanged,08:00:00,27.4,88,0.0,3.9,Pulau Pinang,George Town,5.4145,100.3292,2025-04-25
3,Clouds generally forming or developing,08:00:00,27.2,87,0.0,3.4,Perak,Taiping,4.85,100.7333,2025-04-25
2,State of sky on the whole unchanged,08:00:00,26.6,92,0.0,5.3,Sarawak,Miri,4.4028,113.9933,2025-04-25
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,24.5,99,0.0,1.5,Pahang,Kuala Lipis,4.184,102.042,2025-04-25
2,State of sky on the whole unchanged,08:00:00,27.4,83,0.0,9.7,Sabah,Sandakan,5.8388,118.1173,2025-04-25
2,State of sky on the whole unchanged,08:00:00,26.5,87,0.0,1.8,Johor,Muar,2.05,102.56,2025-04-25
2,State of sky on the whole unchanged,08:00:00,25.6,94,0.0,1.8,Johor,Batu Pahat,1.85,102.93,2025-04-25
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,25.2,98,0.0,1.6,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-04-25
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,25.5,95,0.0,2.1,Kedah,Sungai Petani,5.65,100.48,2025-04-25
3,Clouds generally forming or developing,08:00:00,25.8,96,0.0,4.7,Sarawak,Bintulu,3.17,113.03,2025-04-25
3,Clouds generally forming or developing,08:00:00,25.5,89,0.0,3.3,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-04-25
2,State of sky on the whole unchanged,08:00:00,27.7,75,0.0,2.3,Sabah,Kota Kinabalu,5.975,116.0725,2025-04-25
