weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,32.0,58,0.0,13.2,Johor,Batu Pahat,1.85,102.93,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,30.5,72,0.0,14.6,Sarawak,Miri,4.4028,113.9933,2026-08-31
3,Clouds generally forming or developing,14:00:00,32.4,59,0.0,4.0,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-08-31
3,Clouds generally forming or developing,14:00:00,31.9,61,0.0,13.8,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,31.8,64,0.0,9.7,Kedah,Sungai Petani,5.65,100.48,2026-08-31
2,State of sky on the whole unchanged,14:00:00,31.4,67,0.0,18.0,Labuan,Labuan,5.2803,115.2475,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,32.5,67,0.0,8.9,Sarawak,Sibu,2.3,111.8167,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,32.2,57,0.1,7.9,Perak,Ipoh,4.6,101.07,2026-08-31
3,Clouds generally forming or developing,14:00:00,30.9,65,0.0,17.5,Terengganu,Cukai,4.2332,103.4479,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,31.9,60,0.0,13.0,Negeri Sembilan,Seremban,2.7297,101.9381,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,30.9,69,0.0,12.4,Kedah,Alor Setar,6.1167,100.3667,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,31.8,61,0.0,13.9,Perlis,Kangar,6.4333,100.2,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,30.8,67,0.1,14.6,Johor,Muar,2.05,102.56,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,31.5,64,0.1,11.4,Sabah,Kota Kinabalu,5.975,116.0725,2026-08-31
3,Clouds generally forming or developing,14:00:00,33.8,48,0.0,9.6,Pahang,Raub,3.7931,101.8569,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,30.6,67,0.1,15.9,Melaka,Melaka,2.1889,102.2511,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,33.1,53,0.1,1.3,Kelantan,Kota Bharu,6.1333,102.25,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,32.8,57,0.0,10.8,Johor,Kluang,2.0336,103.3194,2026-08-31
51,"Drizzle, not freezing, continuous 	slight at time of observation",14:00:00,34.4,48,0.0,10.3,Selangor,Shah Alam,3.0833,101.5333,2026-08-31
3,Clouds generally forming or developing,14:00:00,31.9,61,0.0,13.8,Pulau Pinang,Butterworth,5.3992,100.3639,2026-08-31
