weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
1,Clouds generally dissolving or becoming less developed,10:00:00,28.7,77,0.0,5.6,Perak,Teluk Intan,4.0259,101.0213,2025-08-23
3,Clouds generally forming or developing,10:00:00,27.1,83,0.0,4.6,Sarawak,Kuching,1.5397,110.3542,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.3,79,0.0,4.9,Pulau Pinang,Butterworth,5.3992,100.3639,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.7,76,0.0,7.0,Selangor,Klang,3.0333,101.45,2025-08-23
80,"Rain shower(s), slight",10:00:00,27.9,81,0.0,2.7,Sarawak,Sibu,2.3,111.8167,2025-08-23
2,State of sky on the whole unchanged,10:00:00,29.3,66,0.0,3.9,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-08-23
3,Clouds generally forming or developing,10:00:00,27.3,79,0.0,0.8,Sabah,Lahad Datu,5.03,118.34,2025-08-23
1,Clouds generally dissolving or becoming less developed,10:00:00,28.9,73,0.0,5.8,Selangor,Shah Alam,3.0833,101.5333,2025-08-23
3,Clouds generally forming or developing,10:00:00,28.0,81,0.0,5.4,Johor,Kluang,2.0336,103.3194,2025-08-23
3,Clouds generally forming or developing,10:00:00,26.8,84,0.0,6.9,Sabah,Tawau,4.2448,117.8911,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.2,79,0.0,4.9,Pulau Pinang,George Town,5.4145,100.3292,2025-08-23
1,Clouds generally dissolving or becoming less developed,10:00:00,27.7,80,0.0,3.3,Sarawak,Miri,4.4028,113.9933,2025-08-23
3,Clouds generally forming or developing,10:00:00,28.5,78,0.0,3.9,Terengganu,Cukai,4.2332,103.4479,2025-08-23
1,Clouds generally dissolving or becoming less developed,10:00:00,27.0,83,0.0,7.9,Kedah,Alor Setar,6.1167,100.3667,2025-08-23
1,Clouds generally dissolving or becoming less developed,10:00:00,27.6,63,0.0,1.9,Pahang,Kuala Lipis,4.184,102.042,2025-08-23
3,Clouds generally forming or developing,10:00:00,28.6,74,0.0,5.4,Johor,Batu Pahat,1.85,102.93,2025-08-23
3,Clouds generally forming or developing,10:00:00,27.5,80,0.0,6.2,Sabah,Sandakan,5.8388,118.1173,2025-08-23
3,Clouds generally forming or developing,10:00:00,27.4,84,0.0,6.6,Johor,Johor Bahru,1.4556,103.7611,2025-08-23
2,State of sky on the whole unchanged,10:00:00,27.5,82,0.0,1.5,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-08-23
0,Cloud development not observed or not observable,10:00:00,28.3,73,0.0,3.6,Perak,Ipoh,4.6,101.07,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.1,79,0.0,6.1,Johor,Muar,2.05,102.56,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.3,80,0.0,4.7,Kelantan,Kota Bharu,6.1333,102.25,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.0,79,0.0,4.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.9,77,0.0,3.0,Pahang,Kuantan,3.8167,103.3333,2025-08-23
2,State of sky on the whole unchanged,10:00:00,27.5,80,0.0,7.4,Perak,Taiping,4.85,100.7333,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.3,80,0.0,4.1,Sarawak,Bintulu,3.17,113.03,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.5,77,0.0,5.3,Melaka,Melaka,2.1889,102.2511,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.3,76,0.0,0.8,Labuan,Labuan,5.2803,115.2475,2025-08-23
2,State of sky on the whole unchanged,10:00:00,29.3,68,0.0,3.2,Sabah,Kota Kinabalu,5.975,116.0725,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.7,72,0.0,4.5,Putrajaya,Putrajaya,2.93,101.69,2025-08-23
2,State of sky on the whole unchanged,10:00:00,29.0,66,0.0,3.9,Selangor,Petaling Jaya,3.1073,101.6067,2025-08-23
2,State of sky on the whole unchanged,10:00:00,28.6,72,0.0,3.3,Negeri Sembilan,Seremban,2.7297,101.9381,2025-08-23
2,State of sky on the whole unchanged,10:00:00,26.1,61,0.0,1.4,Pahang,Raub,3.7931,101.8569,2025-08-23
2,State of sky on the whole unchanged,09:00:00,26.8,79,0.0,1.8,Negeri Sembilan,Seremban,2.7297,101.9381,2025-08-23
