weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,11:00:00,28.3,76,0.0,8.2,Sabah,Lahad Datu,5.03,118.34,2026-01-05
2,State of sky on the whole unchanged,11:00:00,29.1,62,0.0,4.5,Selangor,Shah Alam,3.0833,101.5333,2026-01-05
3,Clouds generally forming or developing,11:00:00,27.5,76,0.0,10.5,Johor,Kluang,2.0336,103.3194,2026-01-05
2,State of sky on the whole unchanged,11:00:00,27.0,71,0.0,3.2,Kelantan,Kota Bharu,6.1333,102.25,2026-01-05
3,Clouds generally forming or developing,11:00:00,27.0,73,0.0,22.1,Johor,Muar,2.05,102.56,2026-01-05
3,Clouds generally forming or developing,11:00:00,29.2,73,0.0,6.5,Sabah,Kota Kinabalu,5.975,116.0725,2026-01-05
3,Clouds generally forming or developing,11:00:00,27.8,71,0.0,12.6,Terengganu,Cukai,4.2332,103.4479,2026-01-05
1,Clouds generally dissolving or becoming less developed,11:00:00,28.9,56,0.0,4.7,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-05
2,State of sky on the whole unchanged,11:00:00,29.3,53,0.0,6.4,Kedah,Sungai Petani,5.65,100.48,2026-01-05
1,Clouds generally dissolving or becoming less developed,11:00:00,28.2,63,0.0,18.8,Perlis,Kangar,6.4333,100.2,2026-01-05
3,Clouds generally forming or developing,11:00:00,27.3,79,0.0,17.9,Sarawak,Miri,4.4028,113.9933,2026-01-05
2,State of sky on the whole unchanged,11:00:00,31.9,60,0.0,1.9,Perak,Taiping,4.85,100.7333,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.1,63,0.0,9.7,Negeri Sembilan,Seremban,2.7297,101.9381,2026-01-05
3,Clouds generally forming or developing,11:00:00,30.1,59,0.0,4.3,Perak,Ipoh,4.6,101.07,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.4,74,0.0,8.9,Sarawak,Sibu,2.3,111.8167,2026-01-05
2,State of sky on the whole unchanged,11:00:00,26.9,64,0.0,17.4,Kedah,Alor Setar,6.1167,100.3667,2026-01-05
1,Clouds generally dissolving or becoming less developed,11:00:00,29.2,56,0.0,4.7,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.8,69,0.0,7.3,Sarawak,Kuching,1.5397,110.3542,2026-01-05
2,State of sky on the whole unchanged,11:00:00,27.4,73,0.0,11.2,Pahang,Kuantan,3.8167,103.3333,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.3,79,0.0,8.2,Sabah,Sandakan,5.8388,118.1173,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.4,65,0.0,6.8,Putrajaya,Putrajaya,2.93,101.69,2026-01-05
2,State of sky on the whole unchanged,11:00:00,29.4,60,0.0,3.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.8,77,0.0,4.7,Sabah,Tawau,4.2448,117.8911,2026-01-05
80,"Rain shower(s), slight",11:00:00,28.3,76,0.0,6.5,Labuan,Labuan,5.2803,115.2475,2026-01-05
2,State of sky on the whole unchanged,11:00:00,29.2,60,0.0,3.8,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-05
3,Clouds generally forming or developing,11:00:00,26.6,79,0.0,11.3,Johor,Batu Pahat,1.85,102.93,2026-01-05
2,State of sky on the whole unchanged,11:00:00,29.1,59,0.0,3.9,Selangor,Klang,3.0333,101.45,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.7,65,0.0,4.0,Perak,Teluk Intan,4.0259,101.0213,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.3,74,0.0,14.5,Sarawak,Bintulu,3.17,113.03,2026-01-05
3,Clouds generally forming or developing,11:00:00,27.1,66,0.0,19.9,Melaka,Melaka,2.1889,102.2511,2026-01-05
3,Clouds generally forming or developing,11:00:00,28.1,73,0.0,12.6,Johor,Johor Bahru,1.4556,103.7611,2026-01-05
2,State of sky on the whole unchanged,11:00:00,26.4,71,0.0,3.6,Pahang,Kuala Lipis,4.184,102.042,2026-01-05
1,Clouds generally dissolving or becoming less developed,11:00:00,29.1,56,0.0,4.7,Pulau Pinang,George Town,5.4145,100.3292,2026-01-05
3,Clouds generally forming or developing,10:00:00,27.6,77,0.0,4.7,Sarawak,Kuching,1.5397,110.3542,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.7,64,0.0,2.9,Selangor,Klang,3.0333,101.45,2026-01-05
3,Clouds generally forming or developing,10:00:00,27.5,78,0.0,11.8,Sarawak,Bintulu,3.17,113.03,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.0,76,0.0,4.5,Perak,Teluk Intan,4.0259,101.0213,2026-01-05
2,State of sky on the whole unchanged,10:00:00,25.9,68,0.0,16.6,Kedah,Alor Setar,6.1167,100.3667,2026-01-05
3,Clouds generally forming or developing,10:00:00,27.2,80,0.0,7.8,Sarawak,Sibu,2.3,111.8167,2026-01-05
3,Clouds generally forming or developing,10:00:00,28.4,66,0.0,5.1,Perak,Ipoh,4.6,101.07,2026-01-05
3,Clouds generally forming or developing,10:00:00,25.1,76,0.0,2.6,Pahang,Kuala Lipis,4.184,102.042,2026-01-05
3,Clouds generally forming or developing,10:00:00,27.8,83,0.0,5.4,Sabah,Tawau,4.2448,117.8911,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.6,63,0.0,4.8,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-01-05
2,State of sky on the whole unchanged,10:00:00,25.9,78,0.0,8.7,Pahang,Kuantan,3.8167,103.3333,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.8,63,0.0,4.8,Pulau Pinang,Butterworth,5.3992,100.3639,2026-01-05
3,Clouds generally forming or developing,10:00:00,26.7,84,0.0,16.6,Sarawak,Miri,4.4028,113.9933,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.8,63,0.0,4.8,Pulau Pinang,George Town,5.4145,100.3292,2026-01-05
2,State of sky on the whole unchanged,10:00:00,28.0,65,0.0,1.4,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.3,63,0.0,6.3,Kedah,Sungai Petani,5.65,100.48,2026-01-05
3,Clouds generally forming or developing,10:00:00,27.2,81,0.0,6.6,Sabah,Lahad Datu,5.03,118.34,2026-01-05
2,State of sky on the whole unchanged,10:00:00,27.8,65,0.0,1.4,Selangor,Petaling Jaya,3.1073,101.6067,2026-01-05
3,Clouds generally forming or developing,10:00:00,26.2,76,0.0,18.9,Johor,Muar,2.05,102.56,2026-01-05
3,Clouds generally forming or developing,10:00:00,25.8,82,0.0,10.3,Johor,Batu Pahat,1.85,102.93,2026-01-05
3,Clouds generally forming or developing,10:00:00,26.9,75,0.0,11.2,Terengganu,Cukai,4.2332,103.4479,2026-01-05
3,Clouds generally forming or developing,10:00:00,28.0,78,0.0,3.1,Labuan,Labuan,5.2803,115.2475,2026-01-05
