date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2025-07-19,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,29.3,69,0.0,9.2,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Pahang,Kuantan,3.8167,103.3333,29.2,72,0.0,10.7,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Johor,Muar,2.05,102.56,29.3,77,0.0,12.9,3,Clouds generally forming or developing
2025-07-19,10:00:00,Sabah,Lahad Datu,5.03,118.34,29.2,71,0.0,13.1,2,State of sky on the whole unchanged
2025-07-19,10:00:00,Sabah,Tawau,4.2448,117.8911,28.3,79,0.0,10.7,3,Clouds generally forming or developing
2025-07-19,10:00:00,Sarawak,Bintulu,3.17,113.03,28.9,77,0.0,8.2,3,Clouds generally forming or developing
2025-07-19,10:00:00,Putrajaya,Putrajaya,2.93,101.69,28.5,78,0.0,5.7,3,Clouds generally forming or developing
2025-07-19,10:00:00,Kedah,Sungai Petani,5.65,100.48,29.6,77,0.0,8.7,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Perak,Teluk Intan,4.0259,101.0213,29.7,74,0.0,8.4,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,29.5,69,0.0,9.2,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Pahang,Kuala Lipis,4.184,102.042,29.2,65,0.0,3.4,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,29.3,82,0.0,6.5,2,State of sky on the whole unchanged
2025-07-19,10:00:00,Perak,Ipoh,4.6,101.07,28.8,71,0.0,3.3,2,State of sky on the whole unchanged
2025-07-19,10:00:00,Sarawak,Miri,4.4028,113.9933,28.0,83,0.0,16.7,1,Clouds generally dissolving or becoming less developed
2025-07-19,10:00:00,Kedah,Alor Setar,6.1167,100.3667,28.7,82,0.0,11.0,80,"Rain shower(s), slight"
