date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2026-01-04,10:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.8,81,0.0,6.4,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Selangor,Shah Alam,3.0833,101.5333,27.7,68,0.0,4.8,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Sarawak,Sibu,2.3,111.8167,25.4,92,0.0,3.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,10:00:00,Sabah,Sandakan,5.8388,118.1173,27.2,87,0.0,1.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,10:00:00,Johor,Kluang,2.0336,103.3194,26.6,77,0.0,14.7,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Sabah,Tawau,4.2448,117.8911,27.5,84,0.0,4.1,80,"Rain shower(s), slight"
2026-01-04,10:00:00,Melaka,Melaka,2.1889,102.2511,26.2,75,0.0,26.5,1,Clouds generally dissolving or becoming less developed
2026-01-04,10:00:00,Johor,Johor Bahru,1.4556,103.7611,26.9,75,0.0,15.0,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Perak,Taiping,4.85,100.7333,28.9,78,0.0,2.3,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Kedah,Sungai Petani,5.65,100.48,27.1,65,0.0,8.7,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Pahang,Kuala Lipis,4.184,102.042,24.8,80,0.0,5.4,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Johor,Muar,2.05,102.56,26.4,75,0.0,24.7,1,Clouds generally dissolving or becoming less developed
2026-01-04,10:00:00,Putrajaya,Putrajaya,2.93,101.69,27.3,68,0.0,9.5,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Selangor,Klang,3.0333,101.45,27.6,65,0.0,5.1,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Johor,Batu Pahat,1.85,102.93,26.2,75,0.0,12.7,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Sarawak,Miri,4.4028,113.9933,26.1,90,0.0,19.4,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,10:00:00,Perak,Ipoh,4.6,101.07,28.2,71,0.0,4.3,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Pahang,Raub,3.7931,101.8569,21.5,86,0.0,10.8,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Terengganu,Cukai,4.2332,103.4479,27.0,71,0.0,16.4,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,26.9,67,0.0,16.4,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Perak,Teluk Intan,4.0259,101.0213,26.9,85,0.0,4.4,3,Clouds generally forming or developing
2026-01-04,10:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.3,63,0.0,5.9,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Sabah,Kota Kinabalu,5.975,116.0725,28.5,79,0.0,4.1,3,Clouds generally forming or developing
2026-01-04,10:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.3,63,0.0,5.9,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Perlis,Kangar,6.4333,100.2,26.6,77,0.0,17.5,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Labuan,Labuan,5.2803,115.2475,28.1,81,0.0,4.7,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,10:00:00,Selangor,Petaling Jaya,3.1073,101.6067,28.1,63,0.0,5.6,1,Clouds generally dissolving or becoming less developed
2026-01-04,10:00:00,Sarawak,Bintulu,3.17,113.03,26.4,90,0.0,11.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,10:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.4,63,0.0,5.6,1,Clouds generally dissolving or becoming less developed
2026-01-04,10:00:00,Kedah,Alor Setar,6.1167,100.3667,25.9,75,0.0,19.5,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,26.1,80,0.0,4.8,3,Clouds generally forming or developing
2026-01-04,10:00:00,Sabah,Lahad Datu,5.03,118.34,28.5,76,0.0,1.9,2,State of sky on the whole unchanged
2026-01-04,10:00:00,Sarawak,Kuching,1.5397,110.3542,25.7,86,0.0,9.3,3,Clouds generally forming or developing
2026-01-04,09:00:00,Sarawak,Miri,4.4028,113.9933,25.8,92,0.0,20.2,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,09:00:00,Sabah,Lahad Datu,5.03,118.34,27.1,83,0.0,3.5,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Terengganu,Cukai,4.2332,103.4479,26.0,77,0.0,10.8,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,25.5,71,0.0,12.4,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Sarawak,Kuching,1.5397,110.3542,25.1,89,0.0,6.9,3,Clouds generally forming or developing
2026-01-04,09:00:00,Pahang,Raub,3.7931,101.8569,20.6,90,0.0,9.2,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Sarawak,Bintulu,3.17,113.03,26.3,90,0.0,12.1,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,09:00:00,Selangor,Klang,3.0333,101.45,26.0,72,0.0,3.6,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Kedah,Sungai Petani,5.65,100.48,25.7,71,0.0,5.7,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,27.3,83,0.0,2.9,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Pahang,Kuala Lipis,4.184,102.042,24.1,84,0.0,1.8,3,Clouds generally forming or developing
2026-01-04,09:00:00,Putrajaya,Putrajaya,2.93,101.69,25.5,75,0.0,5.0,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Johor,Kluang,2.0336,103.3194,24.8,84,0.0,8.7,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,26.6,65,0.0,5.0,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Sabah,Tawau,4.2448,117.8911,26.8,89,0.0,5.1,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,24.0,87,0.0,4.3,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.6,65,0.0,5.0,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Perak,Teluk Intan,4.0259,101.0213,24.8,93,0.0,3.9,3,Clouds generally forming or developing
2026-01-04,09:00:00,Labuan,Labuan,5.2803,115.2475,27.7,81,0.0,5.9,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,09:00:00,Perlis,Kangar,6.4333,100.2,25.8,81,0.0,14.0,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.2,93,0.0,2.1,3,Clouds generally forming or developing
2026-01-04,09:00:00,Johor,Johor Bahru,1.4556,103.7611,25.2,81,0.0,8.0,2,State of sky on the whole unchanged
2026-01-04,09:00:00,Johor,Batu Pahat,1.85,102.93,24.9,79,0.0,9.2,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Sabah,Sandakan,5.8388,118.1173,26.5,89,0.0,0.8,80,"Rain shower(s), slight"
2026-01-04,09:00:00,Perak,Ipoh,4.6,101.07,25.9,89,0.0,4.3,3,Clouds generally forming or developing
2026-01-04,09:00:00,Johor,Muar,2.05,102.56,25.4,82,0.0,19.1,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Sarawak,Sibu,2.3,111.8167,24.7,95,0.0,1.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,09:00:00,Melaka,Melaka,2.1889,102.2511,25.1,80,0.0,23.5,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.9,74,0.0,2.2,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Perak,Taiping,4.85,100.7333,27.0,87,0.0,2.3,3,Clouds generally forming or developing
2026-01-04,09:00:00,Kedah,Alor Setar,6.1167,100.3667,25.4,78,0.0,18.2,3,Clouds generally forming or developing
2026-01-04,09:00:00,Selangor,Shah Alam,3.0833,101.5333,25.7,80,0.0,3.3,1,Clouds generally dissolving or becoming less developed
2026-01-04,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.7,74,0.0,2.2,1,Clouds generally dissolving or becoming less developed
2026-01-04,08:00:00,Pahang,Kuala Lipis,4.184,102.042,23.2,87,0.0,1.4,3,Clouds generally forming or developing
2026-01-04,08:00:00,Melaka,Melaka,2.1889,102.2511,24.6,82,0.0,22.0,2,State of sky on the whole unchanged
2026-01-04,08:00:00,Johor,Batu Pahat,1.85,102.93,23.7,85,0.0,7.1,1,Clouds generally dissolving or becoming less developed
2026-01-04,08:00:00,Sabah,Kota Kinabalu,5.975,116.0725,25.9,89,0.0,2.3,3,Clouds generally forming or developing
2026-01-04,08:00:00,Perak,Ipoh,4.6,101.07,22.9,95,0.0,5.1,3,Clouds generally forming or developing
2026-01-04,08:00:00,Selangor,Petaling Jaya,3.1073,101.6067,23.2,83,0.0,1.8,1,Clouds generally dissolving or becoming less developed
2026-01-04,08:00:00,Johor,Kluang,2.0336,103.3194,23.2,87,0.0,6.6,3,Clouds generally forming or developing
2026-01-04,08:00:00,Sabah,Tawau,4.2448,117.8911,26.3,92,0.0,5.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,08:00:00,Selangor,Shah Alam,3.0833,101.5333,23.4,86,0.0,3.2,1,Clouds generally dissolving or becoming less developed
2026-01-04,08:00:00,Pulau Pinang,George Town,5.4145,100.3292,26.4,66,0.0,5.0,2,State of sky on the whole unchanged
2026-01-04,08:00:00,Pahang,Raub,3.7931,101.8569,19.6,95,0.0,7.1,3,Clouds generally forming or developing
2026-01-04,08:00:00,Sarawak,Kuching,1.5397,110.3542,24.3,94,0.0,5.1,3,Clouds generally forming or developing
2026-01-04,08:00:00,Labuan,Labuan,5.2803,115.2475,27.0,85,0.0,6.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,08:00:00,Johor,Johor Bahru,1.4556,103.7611,24.1,83,0.0,5.1,3,Clouds generally forming or developing
2026-01-04,08:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,23.5,83,0.0,1.8,1,Clouds generally dissolving or becoming less developed
2026-01-04,08:00:00,Perlis,Kangar,6.4333,100.2,25.4,82,0.0,12.8,2,State of sky on the whole unchanged
2026-01-04,08:00:00,Kelantan,Kota Bharu,6.1333,102.25,22.5,92,0.0,3.3,2,State of sky on the whole unchanged
2026-01-04,08:00:00,Kedah,Alor Setar,6.1167,100.3667,25.3,79,0.0,17.8,3,Clouds generally forming or developing
2026-01-04,08:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,22.2,94,0.0,2.9,3,Clouds generally forming or developing
2026-01-04,08:00:00,Terengganu,Cukai,4.2332,103.4479,24.9,80,0.0,8.7,2,State of sky on the whole unchanged
2026-01-04,08:00:00,Sarawak,Bintulu,3.17,113.03,26.3,90,0.0,12.3,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2026-01-04,08:00:00,Perak,Teluk Intan,4.0259,101.0213,23.9,95,0.0,4.2,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2026-01-04,08:00:00,Johor,Muar,2.05,102.56,25.0,84,0.0,16.0,1,Clouds generally dissolving or becoming less developed
