date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-07-25,09:00:00,Sarawak,Sibu,2.3,111.8167,28.7,84,0.0,4.0,1,Clouds generally dissolving or becoming less developed
2024-07-25,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,28.0,89,0.0,5.8,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,28.3,79,0.0,4.2,3,Clouds generally forming or developing
2024-07-25,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,28.1,90,0.0,4.4,1,Clouds generally dissolving or becoming less developed
2024-07-25,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.8,85,0.0,7.4,3,Clouds generally forming or developing
2024-07-25,09:00:00,Pahang,Raub,3.7931,101.8569,26.0,83,0.0,3.6,1,Clouds generally dissolving or becoming less developed
2024-07-25,09:00:00,Sarawak,Kuching,1.5397,110.3542,28.7,74,0.0,6.3,0,Cloud development not observed or not observable
2024-07-25,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,28.0,84,0.0,10.7,3,Clouds generally forming or developing
2024-07-25,09:00:00,Selangor,Shah Alam,3.0833,101.5333,28.0,84,0.0,10.7,3,Clouds generally forming or developing
2024-07-25,09:00:00,Sabah,Sandakan,5.8388,118.1173,28.9,82,0.0,8.5,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Perlis,Kangar,6.4333,100.2,28.2,91,0.0,3.1,3,Clouds generally forming or developing
2024-07-25,09:00:00,Johor,Kluang,2.0336,103.3194,27.2,86,0.0,4.2,3,Clouds generally forming or developing
2024-07-25,09:00:00,Johor,Muar,2.05,102.56,28.2,83,0.0,7.5,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Johor,Johor Bahru,1.4556,103.7611,29.2,76,0.0,11.5,3,Clouds generally forming or developing
2024-07-25,09:00:00,Selangor,Klang,3.0333,101.45,28.1,88,0.0,8.7,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Sarawak,Bintulu,3.17,113.03,28.9,87,0.0,4.0,3,Clouds generally forming or developing
2024-07-25,09:00:00,Putrajaya,Putrajaya,2.93,101.69,27.7,88,0.0,8.8,3,Clouds generally forming or developing
2024-07-25,09:00:00,Perak,Teluk Intan,4.0259,101.0213,27.7,85,0.0,6.6,3,Clouds generally forming or developing
2024-07-25,09:00:00,Sabah,Lahad Datu,5.03,118.34,29.0,76,0.0,10.3,3,Clouds generally forming or developing
2024-07-25,09:00:00,Sabah,Tawau,4.2448,117.8911,28.2,85,0.0,8.8,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,27.7,87,0.0,5.4,3,Clouds generally forming or developing
2024-07-25,09:00:00,Melaka,Melaka,2.1889,102.2511,28.3,83,0.0,6.5,3,Clouds generally forming or developing
2024-07-25,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,30.9,67,0.0,7.2,1,Clouds generally dissolving or becoming less developed
2024-07-25,09:00:00,Pahang,Kuantan,3.8167,103.3333,27.8,86,0.0,12.3,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Pahang,Kuala Lipis,4.184,102.042,26.6,77,0.0,0.8,3,Clouds generally forming or developing
2024-07-25,09:00:00,Sarawak,Miri,4.4028,113.9933,29.3,81,0.0,10.1,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.8,85,0.0,7.4,3,Clouds generally forming or developing
2024-07-25,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,28.4,84,0.0,4.6,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Perak,Ipoh,4.6,101.07,28.4,69,0.0,1.8,3,Clouds generally forming or developing
2024-07-25,09:00:00,Labuan,Labuan,5.2803,115.2475,29.6,81,0.0,6.2,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Johor,Batu Pahat,1.85,102.93,28.0,85,0.0,5.2,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Kedah,Sungai Petani,5.65,100.48,27.8,86,0.0,3.3,3,Clouds generally forming or developing
2024-07-25,09:00:00,Terengganu,Cukai,4.2332,103.4479,28.3,86,0.0,14.1,2,State of sky on the whole unchanged
2024-07-25,09:00:00,Kedah,Alor Setar,6.1167,100.3667,27.8,90,0.0,4.8,3,Clouds generally forming or developing
2024-07-25,09:00:00,Perak,Taiping,4.85,100.7333,28.9,80,0.0,5.4,3,Clouds generally forming or developing
2024-07-25,08:00:00,Sabah,Kota Kinabalu,5.975,116.0725,29.7,72,0.0,6.1,1,Clouds generally dissolving or becoming less developed
2024-07-25,08:00:00,Melaka,Melaka,2.1889,102.2511,27.1,90,0.0,3.4,3,Clouds generally forming or developing
2024-07-25,08:00:00,Kedah,Sungai Petani,5.65,100.48,25.9,95,0.0,2.9,3,Clouds generally forming or developing
2024-07-25,08:00:00,Perak,Teluk Intan,4.0259,101.0213,26.1,91,0.0,5.4,3,Clouds generally forming or developing
2024-07-25,08:00:00,Selangor,Klang,3.0333,101.45,26.4,94,0.0,6.3,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Johor,Johor Bahru,1.4556,103.7611,27.8,83,0.0,6.4,3,Clouds generally forming or developing
2024-07-25,08:00:00,Johor,Kluang,2.0336,103.3194,25.2,93,0.0,2.5,3,Clouds generally forming or developing
2024-07-25,08:00:00,Labuan,Labuan,5.2803,115.2475,28.7,87,0.0,5.1,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.5,95,0.0,4.8,1,Clouds generally dissolving or becoming less developed
2024-07-25,08:00:00,Perak,Taiping,4.85,100.7333,28.0,89,0.0,3.9,3,Clouds generally forming or developing
2024-07-25,08:00:00,Selangor,Shah Alam,3.0833,101.5333,26.9,86,0.0,5.0,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Johor,Muar,2.05,102.56,27.3,90,0.0,3.9,3,Clouds generally forming or developing
2024-07-25,08:00:00,Pahang,Raub,3.7931,101.8569,22.7,94,0.0,3.0,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,25.5,94,0.0,4.1,3,Clouds generally forming or developing
2024-07-25,08:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.3,90,0.0,5.0,3,Clouds generally forming or developing
2024-07-25,08:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.9,86,0.0,5.0,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Sabah,Lahad Datu,5.03,118.34,28.3,80,0.0,9.5,3,Clouds generally forming or developing
2024-07-25,08:00:00,Kedah,Alor Setar,6.1167,100.3667,26.3,95,0.0,4.5,3,Clouds generally forming or developing
2024-07-25,08:00:00,Sarawak,Kuching,1.5397,110.3542,26.7,85,0.0,4.6,0,Cloud development not observed or not observable
2024-07-25,08:00:00,Sarawak,Bintulu,3.17,113.03,27.5,96,0.0,3.8,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2024-07-25,08:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.4,83,0.0,2.9,2,State of sky on the whole unchanged
2024-07-25,08:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.4,88,0.0,6.3,3,Clouds generally forming or developing
2024-07-25,08:00:00,Johor,Batu Pahat,1.85,102.93,26.4,92,0.0,2.8,1,Clouds generally dissolving or becoming less developed
